lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,hdd_fc,cdd_fc,dew_point_fc,solar_rad_fc
133653,137092.0,137309.0,135881.0,129309.0,151482.0,129251.0,132779.0,135393.0,130743.0,130279.71428571428,134660.26666666666,8.0,0.0,34.1,2.38
132441,133653.0,137092.0,137309.0,129946.0,147502.0,127989.0,136792.0,135473.0,135393.0,130900.28571428572,134731.2,12.5,0.0,19.6,12.09
123515,132441.0,133653.0,137092.0,119818.0,144908.0,118200.0,129492.0,145270.0,135473.0,131256.7142857143,134752.5,11.5,0.0,20.1,12.45
121576,123515.0,132441.0,133653.0,122603.0,142814.0,123617.0,126295.0,147495.0,145270.0,131784.85714285713,134443.7,11.5,0.0,16.4,12.58
133529,121576.0,123515.0,132441.0,135881.0,147514.0,139462.0,133372.0,129341.0,147495.0,131638.14285714287,133936.5,14.5,0.0,15.7,12.62
135668,133529.0,121576.0,123515.0,137309.0,141187.0,147227.0,133803.0,131645.0,129341.0,131302.14285714287,134071.06666666668,9.5,0.0,21.2,12.6
132692,135668.0,133529.0,121576.0,137092.0,136245.0,145708.0,128884.0,134177.0,131645.0,131067.71428571428,134383.5,5.0,0.0,26.4,12.5
129478,132692.0,135668.0,133529.0,133653.0,129309.0,151482.0,129251.0,128501.0,134177.0,130439.14285714286,134360.83333333334,1.0,0.0,36.8,10.59
126725,129478.0,132692.0,135668.0,132441.0,129946.0,147502.0,127989.0,128685.0,128501.0,129842.71428571428,134216.66666666666,0.0,0.0,41.9,8.59
115762,126725.0,129478.0,132692.0,123515.0,119818.0,144908.0,118200.0,122360.0,128685.0,129026.14285714286,134144.7,0.5,0.0,35.5,6.33
114929,115762.0,126725.0,129478.0,121576.0,122603.0,142814.0,123617.0,116598.0,122360.0,127918.57142857143,133695.06666666668,7.5,0.0,30.3,11.84
127136,114929.0,115762.0,126725.0,133529.0,135881.0,147514.0,139462.0,116261.0,116598.0,126969.0,133259.73333333334,13.0,0.0,28.2,6.27
134103,127136.0,114929.0,115762.0,135668.0,137309.0,141187.0,147227.0,124713.0,116261.0,126055.71428571428,133557.6,16.5,0.0,16.3,14.94
138449,134103.0,127136.0,114929.0,132692.0,137092.0,136245.0,145708.0,124168.0,124713.0,125832.14285714286,133907.13333333333,17.0,0.0,17.4,12.79
138777,138449.0,134103.0,127136.0,129478.0,133653.0,129309.0,151482.0,122571.0,124168.0,126654.57142857143,133873.36666666667,10.5,0.0,20.0,14.93
133279,138777.0,138449.0,134103.0,126725.0,132441.0,129946.0,147502.0,120734.0,122571.0,127983.0,133591.7,18.5,0.0,21.5,11.99
129046,133279.0,138777.0,138449.0,115762.0,123515.0,119818.0,144908.0,123029.0,120734.0,128919.28571428572,133177.4,17.0,0.0,15.2,15.28
126553,129046.0,133279.0,138777.0,114929.0,121576.0,122603.0,142814.0,118794.0,123029.0,130817.0,132429.53333333333,14.0,0.0,14.0,15.62
128372,126553.0,129046.0,133279.0,127136.0,133529.0,135881.0,147514.0,114515.0,118794.0,132477.57142857142,131731.23333333334,17.0,0.0,11.5,15.67
136682,128372.0,126553.0,129046.0,134103.0,135668.0,137309.0,141187.0,115965.0,114515.0,132654.14285714287,131180.03333333333,13.5,0.0,21.7,11.52
136259,136682.0,128372.0,126553.0,138449.0,132692.0,137092.0,136245.0,125622.0,115965.0,133022.57142857142,130975.63333333332,10.0,0.0,28.0,13.41
132618,136259.0,136682.0,128372.0,138777.0,129478.0,133653.0,129309.0,127740.0,125622.0,132709.7142857143,130600.46666666666,5.5,0.0,37.1,5.95
128785,132618.0,136259.0,136682.0,133279.0,126725.0,132441.0,129946.0,129068.0,127740.0,131829.85714285713,130314.83333333331,14.0,0.0,19.4,13.59
120238,128785.0,132618.0,136259.0,129046.0,115762.0,123515.0,119818.0,127964.0,129068.0,131187.85714285713,130066.16666666669,18.0,0.0,13.4,16.49
124037,120238.0,128785.0,132618.0,126553.0,114929.0,121576.0,122603.0,128870.0,127964.0,129929.57142857143,129763.8,5.0,0.0,30.6,14.05
130249,124037.0,120238.0,128785.0,128372.0,127136.0,133529.0,135881.0,121861.0,128870.0,129570.14285714286,129566.83333333331,2.5,0.0,40.5,14.34
127050,130249.0,124037.0,120238.0,136682.0,134103.0,135668.0,137309.0,131002.0,121861.0,129838.28571428572,129914.53333333334,0.0,0.0,53.2,5.77
126789,127050.0,130249.0,124037.0,136259.0,138449.0,132692.0,137092.0,136314.0,131002.0,128462.28571428572,130062.76666666666,13.0,0.0,12.9,12.87
131221,126789.0,127050.0,130249.0,132618.0,138777.0,129478.0,133653.0,132040.0,136314.0,127109.42857142857,129759.7,11.0,0.0,19.6,16.76
130494,131221.0,126789.0,127050.0,128785.0,133279.0,126725.0,132441.0,128799.0,132040.0,126909.85714285714,129556.76666666666,1.5,0.0,41.4,2.22
120590,130494.0,131221.0,126789.0,120238.0,129046.0,115762.0,123515.0,128658.0,128799.0,127154.0,129336.83333333331,0.0,0.0,45.8,16.66
111074,120590.0,130494.0,131221.0,124037.0,126553.0,114929.0,121576.0,119799.0,128658.0,127204.28571428572,128901.4,0.0,0.0,43.0,12.69
122004,111074.0,120590.0,130494.0,130249.0,128372.0,127136.0,133529.0,115276.0,119799.0,125352.42857142857,128189.16666666669,4.5,0.0,42.1,2.06
127282,122004.0,111074.0,120590.0,127050.0,136682.0,134103.0,135668.0,125030.0,115276.0,124174.57142857143,128138.8,0.0,0.0,43.7,3.63
126572,127282.0,122004.0,111074.0,126789.0,136259.0,138449.0,132692.0,128147.0,125030.0,124207.71428571428,128329.0,1.0,0.0,42.5,6.41
125068,126572.0,127282.0,122004.0,131221.0,132618.0,138777.0,129478.0,130246.0,128147.0,124176.71428571428,128097.1,1.5,0.0,31.3,18.18
122908,125068.0,126572.0,127282.0,130494.0,128785.0,133279.0,126725.0,127820.0,130246.0,123297.71428571428,127743.76666666666,5.0,0.0,36.8,2.52
119558,122908.0,125068.0,126572.0,120590.0,120238.0,129046.0,115762.0,127940.0,127820.0,122214.0,127417.63333333332,6.0,0.0,34.9,10.2
111660,119558.0,122908.0,125068.0,111074.0,124037.0,126553.0,114929.0,119894.0,127940.0,122066.57142857143,127086.96666666666,6.5,0.0,18.2,17.86
128298,111660.0,119558.0,122908.0,122004.0,130249.0,128372.0,127136.0,112114.0,119894.0,122150.28571428572,126584.8,0.0,0.0,30.3,19.0
122829,128298.0,111660.0,119558.0,127282.0,127050.0,136682.0,134103.0,129401.0,112114.0,123049.42857142857,127002.66666666669,0.0,0.0,38.0,17.72
120078,122829.0,128298.0,111660.0,126572.0,126789.0,136259.0,138449.0,134348.0,129401.0,122413.28571428572,127266.0,0.0,0.0,41.1,18.77
119855,120078.0,122829.0,128298.0,125068.0,131221.0,132618.0,138777.0,132305.0,134348.0,121485.57142857143,127030.73333333334,0.0,0.0,44.5,12.97
119220,119855.0,120078.0,122829.0,122908.0,130494.0,128785.0,133279.0,127824.0,132305.0,120740.85714285714,126555.8,0.0,0.0,37.9,15.96
108979,119220.0,119855.0,120078.0,119558.0,120590.0,120238.0,129046.0,121723.0,127824.0,120214.0,125914.83333333331,0.0,0.0,35.6,17.31
107601,108979.0,119220.0,119855.0,111660.0,111074.0,124037.0,126553.0,111745.0,121723.0,118702.71428571428,124921.56666666668,5.5,0.0,23.0,14.49
120876,107601.0,108979.0,119220.0,128298.0,122004.0,130249.0,128372.0,115955.0,111745.0,118122.85714285714,124065.63333333332,8.0,0.0,20.8,15.74
125439,120876.0,107601.0,108979.0,122829.0,127282.0,127050.0,136682.0,126654.0,115955.0,117062.57142857143,123793.3,4.5,0.0,29.2,12.0
125095,125439.0,120876.0,107601.0,120078.0,126572.0,126789.0,136259.0,122805.0,126654.0,117435.42857142857,123756.16666666669,13.5,0.0,11.0,19.56
130067,125095.0,125439.0,120876.0,119855.0,125068.0,131221.0,132618.0,120961.0,122805.0,118152.14285714286,123646.93333333332,12.5,0.0,18.4,19.79
130301,130067.0,125095.0,125439.0,119220.0,122908.0,130494.0,128785.0,121618.0,120961.0,119611.0,123426.43333333332,7.5,0.0,38.5,1.22
121500,130301.0,130067.0,125095.0,108979.0,119558.0,120590.0,120238.0,120547.0,121618.0,121194.0,123227.83333333331,10.5,0.0,15.2,21.96
117889,121500.0,130301.0,130067.0,107601.0,111660.0,111074.0,124037.0,115772.0,120547.0,122982.71428571428,122857.23333333334,6.0,0.0,22.9,21.77
126694,117889.0,121500.0,130301.0,120876.0,128298.0,122004.0,130249.0,108253.0,115772.0,124452.42857142857,122494.03333333334,4.0,0.0,29.7,11.9
125305,126694.0,117889.0,121500.0,125439.0,122829.0,127282.0,127050.0,119452.0,108253.0,125283.57142857143,122709.23333333334,3.0,0.0,39.1,5.98
125707,125305.0,126694.0,117889.0,125095.0,120078.0,126572.0,126789.0,121920.0,119452.0,125264.42857142857,122751.5,2.5,0.0,45.2,4.36
125729,125707.0,125305.0,126694.0,130067.0,119855.0,125068.0,131221.0,120932.0,121920.0,125351.85714285714,122600.1,1.0,0.0,24.1,21.19
120355,125729.0,125707.0,125305.0,130301.0,119220.0,122908.0,130494.0,124644.0,120932.0,124732.14285714286,122556.06666666668,0.0,0.0,29.1,20.31
112331,120355.0,125729.0,125707.0,121500.0,108979.0,119558.0,120590.0,123140.0,124644.0,123311.28571428572,122341.6,0.0,0.0,36.5,20.31
107220,112331.0,120355.0,125729.0,117889.0,107601.0,111660.0,111074.0,111631.0,123140.0,122001.42857142857,121711.93333333332,0.0,0.0,39.6,6.92
120871,107220.0,112331.0,120355.0,126694.0,120876.0,128298.0,122004.0,108953.0,111631.0,120477.28571428572,120936.13333333332,2.5,0.0,42.4,3.05
125007,120871.0,107220.0,112331.0,125305.0,125439.0,122829.0,127282.0,120873.0,108953.0,119645.42857142857,120945.5,7.0,0.0,39.2,3.9
129954,125007.0,120871.0,107220.0,125707.0,125095.0,120078.0,126572.0,119870.0,120873.0,119602.85714285714,121409.93333333332,5.0,0.0,34.1,11.04
126600,129954.0,125007.0,120871.0,125729.0,130067.0,119855.0,125068.0,121088.0,119870.0,120209.57142857143,121674.93333333332,6.0,0.0,27.9,17.87
124447,126600.0,129954.0,125007.0,120355.0,130301.0,119220.0,122908.0,119719.0,121088.0,120334.0,121652.2,2.0,0.0,29.7,13.93
114228,124447.0,126600.0,129954.0,112331.0,121500.0,108979.0,119558.0,115204.0,119719.0,120918.57142857143,121581.36666666668,0.0,0.0,29.9,17.23
110062,114228.0,124447.0,126600.0,107220.0,117889.0,107601.0,111660.0,108997.0,115204.0,121189.57142857143,121220.03333333334,0.0,0.0,34.7,21.42
118910,110062.0,114228.0,124447.0,120871.0,126694.0,120876.0,128298.0,105897.0,108997.0,121595.57142857143,120791.83333333331,0.0,2.5,43.2,23.04
118395,118910.0,110062.0,114228.0,125007.0,125305.0,125439.0,122829.0,116583.0,105897.0,121315.42857142857,120770.23333333334,0.0,0.0,47.6,14.43
116601,118395.0,118910.0,110062.0,129954.0,125707.0,125095.0,120078.0,117194.0,116583.0,120370.85714285714,120994.73333333334,0.0,0.0,51.0,10.53
119467,116601.0,118395.0,118910.0,126600.0,125729.0,130067.0,119855.0,122341.0,117194.0,118463.28571428572,120604.83333333331,0.0,0.0,51.6,13.68
118513,119467.0,116601.0,118395.0,124447.0,120355.0,130301.0,119220.0,133743.0,122341.0,117444.28571428572,120492.76666666666,0.0,0.0,37.1,5.86
109372,118513.0,119467.0,116601.0,114228.0,112331.0,121500.0,108979.0,140767.0,133743.0,116596.57142857143,120440.6,0.0,0.0,38.8,20.06
106230,109372.0,118513.0,119467.0,110062.0,107220.0,117889.0,107601.0,122941.0,140767.0,115902.85714285714,120091.16666666669,0.0,5.0,49.1,21.25
120463,106230.0,109372.0,118513.0,118910.0,120871.0,126694.0,120876.0,113609.0,122941.0,115355.42857142857,119658.16666666669,0.0,0.0,37.2,25.51
117633,120463.0,106230.0,109372.0,118395.0,125007.0,125305.0,125439.0,120738.0,113609.0,115577.28571428572,120040.96666666666,0.0,0.0,41.5,13.55
117699,117633.0,120463.0,106230.0,116601.0,129954.0,125707.0,125095.0,116766.0,120738.0,115468.42857142857,120375.36666666668,2.5,0.0,42.4,6.93
120726,117699.0,117633.0,120463.0,119467.0,126600.0,125729.0,130067.0,117228.0,116766.0,115625.28571428572,120269.46666666666,0.0,0.0,40.7,20.01
117552,120726.0,117699.0,117633.0,118513.0,124447.0,120355.0,130301.0,116594.0,117228.0,115805.14285714286,120112.36666666668,0.0,0.0,41.7,19.69
107311,117552.0,120726.0,117699.0,109372.0,114228.0,112331.0,121500.0,116193.0,116594.0,115667.85714285714,119860.93333333332,2.0,0.0,27.5,15.89
106176,107311.0,117552.0,120726.0,106230.0,110062.0,107220.0,117889.0,108000.0,116193.0,115373.42857142857,119102.4,0.0,0.0,30.5,26.1
114826,106176.0,107311.0,117552.0,120463.0,118910.0,120871.0,126694.0,106680.0,108000.0,115365.71428571428,118298.23333333334,0.0,0.0,34.2,26.49
114220,114826.0,106176.0,107311.0,117633.0,118395.0,125007.0,125305.0,115464.0,106680.0,114560.42857142857,118075.76666666666,0.0,0.0,39.6,21.28
115397,114220.0,114826.0,106176.0,117699.0,116601.0,129954.0,125707.0,116571.0,115464.0,114072.85714285714,117953.46666666666,0.0,0.0,28.7,24.49
114582,115397.0,114220.0,114826.0,120726.0,119467.0,126600.0,125729.0,116469.0,116571.0,113744.0,117576.9,0.0,0.0,34.6,23.52
113958,114582.0,115397.0,114220.0,117552.0,118513.0,124447.0,120355.0,117867.0,116469.0,112866.28571428572,117219.46666666666,0.0,0.0,34.6,21.35
105435,113958.0,114582.0,115397.0,107311.0,109372.0,114228.0,112331.0,117958.0,117867.0,112352.85714285714,116827.83333333331,0.0,0.5,51.4,24.43
105353,105435.0,113958.0,114582.0,106176.0,106230.0,110062.0,107220.0,112265.0,117958.0,112084.85714285714,116151.36666666668,0.0,10.0,61.3,22.89
127381,105353.0,105435.0,113958.0,114826.0,120463.0,118910.0,120871.0,109877.0,112265.0,111967.28571428572,115651.3,0.0,0.0,53.1,18.76
118586,127381.0,105353.0,105435.0,114220.0,117633.0,118395.0,125007.0,116373.0,109877.0,113760.85714285714,116152.96666666666,0.0,1.5,51.7,21.5
119518,118586.0,127381.0,105353.0,115397.0,117699.0,116601.0,129954.0,117408.0,116373.0,114384.57142857143,116531.83333333331,0.0,1.0,51.1,23.22
121813,119518.0,118586.0,127381.0,114582.0,120726.0,119467.0,126600.0,117134.0,117408.0,114973.28571428572,116486.73333333334,0.0,0.0,46.4,20.15
116646,121813.0,119518.0,118586.0,113958.0,117552.0,118513.0,124447.0,118783.0,117134.0,116006.28571428572,116380.26666666666,0.0,0.0,45.3,16.11
106231,116646.0,121813.0,119518.0,105435.0,107311.0,109372.0,114228.0,116116.0,118783.0,116390.28571428572,115936.66666666669,0.0,0.0,47.2,4.69
107601,106231.0,116646.0,121813.0,105353.0,106176.0,106230.0,110062.0,106884.0,116116.0,116504.0,115257.7,0.0,0.0,57.9,11.67
120093,107601.0,106231.0,116646.0,127381.0,114826.0,120463.0,118910.0,106708.0,106884.0,116825.14285714286,114696.16666666669,0.0,4.5,50.1,27.94
123916,120093.0,107601.0,106231.0,118586.0,114220.0,117633.0,118395.0,123086.0,106708.0,115784.0,114891.66666666669,0.0,9.5,57.5,23.68
135931,123916.0,120093.0,107601.0,119518.0,115397.0,117699.0,116601.0,117625.0,123086.0,116545.42857142857,115353.46666666666,0.0,0.0,48.3,17.01
126567,135931.0,123916.0,120093.0,121813.0,114582.0,120726.0,119467.0,117570.0,117625.0,118890.14285714286,115920.83333333331,0.0,0.0,45.4,5.71
118080,126567.0,135931.0,123916.0,116646.0,113958.0,117552.0,118513.0,123681.0,117570.0,119569.28571428572,116193.23333333334,0.0,0.0,42.8,23.08
105208,118080.0,126567.0,135931.0,106231.0,105435.0,107311.0,109372.0,135997.0,123681.0,119774.14285714286,116242.53333333334,0.0,0.0,44.4,11.82
105238,105208.0,118080.0,126567.0,107601.0,105353.0,106176.0,106230.0,129143.0,135997.0,119628.0,115767.23333333334,0.0,0.0,47.8,19.03
116599,105238.0,105208.0,118080.0,120093.0,127381.0,114826.0,120463.0,113232.0,129143.0,119290.42857142857,115324.73333333334,0.0,0.0,55.0,17.58
120146,116599.0,105238.0,105208.0,123916.0,118586.0,114220.0,117633.0,123378.0,113232.0,118791.28571428572,115565.63333333332,0.0,0.0,56.7,11.28
120976,120146.0,116599.0,105238.0,135931.0,119518.0,115397.0,117699.0,128952.0,123378.0,118252.71428571428,116029.5,0.0,0.0,57.3,7.78
120608,120976.0,120146.0,116599.0,126567.0,121813.0,114582.0,120726.0,121160.0,128952.0,116116.28571428572,116046.6,0.0,0.0,54.8,17.46
120128,120608.0,120976.0,120146.0,118080.0,116646.0,113958.0,117552.0,114549.0,121160.0,115265.0,116145.76666666666,0.0,0.0,54.4,15.96
110332,120128.0,120608.0,120976.0,105208.0,106231.0,105435.0,107311.0,116482.0,114549.0,115557.57142857143,116226.73333333334,0.0,0.5,55.2,17.01
109853,110332.0,120128.0,120608.0,105238.0,107601.0,105353.0,106176.0,110684.0,116482.0,116289.57142857143,115880.26666666666,0.0,0.0,55.2,25.34
122257,109853.0,110332.0,120128.0,116599.0,120093.0,127381.0,114826.0,107194.0,110684.0,116948.85714285714,115623.63333333332,0.0,5.5,60.3,27.71
131765,122257.0,109853.0,110332.0,120146.0,123916.0,118586.0,114220.0,121819.0,107194.0,117757.14285714286,116121.83333333331,0.0,10.5,61.7,27.86
142724,131765.0,122257.0,109853.0,120976.0,135931.0,119518.0,115397.0,118631.0,121819.0,119417.0,116974.8,0.0,8.0,64.1,15.64
146380,142724.0,131765.0,122257.0,120608.0,126567.0,121813.0,114582.0,119115.0,118631.0,122523.85714285714,117904.73333333334,0.0,11.0,54.7,29.02
146863,146380.0,142724.0,131765.0,120128.0,118080.0,116646.0,113958.0,115600.0,119115.0,126205.57142857143,118976.73333333334,0.0,8.5,53.8,27.76
128941,146863.0,146380.0,142724.0,110332.0,105208.0,106231.0,105435.0,116326.0,115600.0,130024.85714285714,120025.6,0.0,8.5,63.5,24.7
129499,128941.0,146863.0,146380.0,109853.0,105238.0,107601.0,105353.0,108601.0,116326.0,132683.2857142857,120504.23333333334,0.0,4.5,64.9,10.75
131790,129499.0,128941.0,146863.0,122257.0,116599.0,120093.0,127381.0,107474.0,108601.0,135489.85714285713,121022.26666666666,0.0,7.0,59.1,28.29
145299,131790.0,129499.0,128941.0,131765.0,120146.0,123916.0,118586.0,114978.0,107474.0,136851.7142857143,121900.76666666666,0.0,3.0,55.4,26.28
138253,145299.0,131790.0,129499.0,142724.0,120976.0,135931.0,119518.0,120976.0,114978.0,138785.14285714287,123232.3,0.0,0.0,50.9,23.64
129147,138253.0,145299.0,131790.0,146380.0,120608.0,126567.0,121813.0,123000.0,120976.0,138146.42857142858,123594.7,0.0,2.0,42.8,25.65
128329,129147.0,138253.0,145299.0,146863.0,120128.0,118080.0,116646.0,134730.0,123000.0,135684.57142857142,123946.73333333334,0.0,6.5,45.5,29.67
124462,128329.0,129147.0,138253.0,128941.0,110332.0,105208.0,106231.0,146225.0,134730.0,133036.85714285713,124240.43333333332,0.0,9.0,52.4,24.98
129455,124462.0,128329.0,129147.0,129499.0,109853.0,105238.0,107601.0,121764.0,146225.0,132397.0,124328.73333333334,0.0,14.0,59.8,27.09
157104,129455.0,124462.0,128329.0,131790.0,122257.0,116599.0,120093.0,106737.0,121764.0,132390.7142857143,124755.7,0.0,7.0,61.1,27.8
156095,157104.0,129455.0,124462.0,145299.0,131765.0,120146.0,123916.0,122591.0,106737.0,136007.0,126451.46666666666,0.0,7.0,63.7,17.14
155169,156095.0,157104.0,129455.0,138253.0,142724.0,120976.0,135931.0,126482.0,122591.0,137549.2857142857,128067.93333333332,0.0,9.5,68.5,18.4
164580,155169.0,156095.0,157104.0,129147.0,146380.0,120608.0,126567.0,122219.0,126482.0,139965.85714285713,129237.13333333332,0.0,9.0,57.5,19.85
155967,164580.0,155169.0,156095.0,128329.0,146863.0,120128.0,118080.0,122396.0,122219.0,145027.7142857143,130592.6,0.0,4.5,50.7,21.68
132181,155967.0,164580.0,155169.0,124462.0,128941.0,110332.0,105208.0,122782.0,122396.0,148976.0,131260.46666666667,0.0,4.5,52.9,20.22
130033,132181.0,155967.0,164580.0,129455.0,129499.0,109853.0,105238.0,116495.0,122782.0,150078.7142857143,131447.6,0.0,3.5,49.3,19.79
139579,130033.0,132181.0,155967.0,157104.0,131790.0,122257.0,116599.0,123644.0,116495.0,150161.2857142857,131846.03333333333,0.0,1.0,53.6,19.36
137507,139579.0,130033.0,132181.0,156095.0,145299.0,131765.0,120146.0,143428.0,123644.0,147657.7142857143,132991.73333333334,0.0,3.5,55.2,19.31
139481,137507.0,139579.0,130033.0,155169.0,138253.0,142724.0,120976.0,139956.0,143428.0,145002.2857142857,134067.36666666667,0.0,9.5,58.0,27.17
151014,139481.0,137507.0,139579.0,164580.0,129147.0,146380.0,120608.0,138201.0,139956.0,142761.14285714287,134830.1,0.0,10.0,65.4,18.98
159899,151014.0,139481.0,137507.0,155967.0,128329.0,146863.0,120128.0,135517.0,138201.0,140823.14285714287,135859.03333333333,0.0,7.5,55.1,28.39
137519,159899.0,151014.0,139481.0,132181.0,124462.0,128941.0,110332.0,136365.0,135517.0,141384.85714285713,137156.46666666667,0.0,5.5,51.7,29.29
126847,137519.0,159899.0,151014.0,130033.0,129455.0,129499.0,109853.0,120499.0,136365.0,142147.42857142858,137720.16666666666,0.0,9.0,62.8,25.84
156036,126847.0,137519.0,159899.0,139579.0,157104.0,131790.0,122257.0,120873.0,120499.0,141692.2857142857,137944.13333333333,0.0,13.5,65.6,27.83
172070,156036.0,126847.0,137519.0,137507.0,156095.0,145299.0,131765.0,137633.0,120873.0,144043.2857142857,139467.6,0.0,15.5,63.2,25.79
170946,172070.0,156036.0,126847.0,139481.0,155169.0,138253.0,142724.0,138888.0,137633.0,148980.85714285713,141541.5,0.0,16.5,64.1,27.87
184117,170946.0,172070.0,156036.0,151014.0,164580.0,129147.0,146380.0,130314.0,138888.0,153475.85714285713,143164.46666666667,0.0,20.0,66.3,23.85
195991,184117.0,170946.0,172070.0,159899.0,155967.0,128329.0,146863.0,126600.0,130314.0,158204.85714285713,144909.53333333333,0.0,19.0,70.6,21.69
181513,195991.0,184117.0,170946.0,137519.0,132181.0,124462.0,128941.0,131825.0,126600.0,163360.85714285713,146685.1,0.0,17.5,67.7,20.71
181459,181513.0,195991.0,184117.0,126847.0,130033.0,129455.0,129499.0,132294.0,131825.0,169645.7142857143,147856.2,0.0,11.0,58.4,24.36
176674,181459.0,181513.0,195991.0,156036.0,139579.0,157104.0,131790.0,141384.0,132294.0,177447.42857142858,149009.4,0.0,14.5,53.0,29.1
172647,176674.0,181459.0,181513.0,172070.0,137507.0,156095.0,145299.0,157188.0,141384.0,180395.7142857143,150600.5,0.0,16.5,62.9,25.24
187697,172647.0,176674.0,181459.0,170946.0,139481.0,155169.0,138253.0,152718.0,157188.0,180478.14285714287,152038.76666666666,0.0,10.5,60.9,26.45
172540,187697.0,172647.0,176674.0,184117.0,151014.0,164580.0,129147.0,153004.0,152718.0,182871.14285714287,153902.33333333334,0.0,6.5,47.7,29.6
145789,172540.0,187697.0,172647.0,195991.0,159899.0,155967.0,128329.0,151886.0,153004.0,181217.2857142857,154810.36666666667,0.0,7.5,65.4,17.77
142824,145789.0,172540.0,187697.0,181513.0,137519.0,132181.0,124462.0,156264.0,151886.0,174045.57142857142,155061.56666666668,0.0,12.5,73.0,17.54
159288,142824.0,145789.0,172540.0,181459.0,126847.0,130033.0,129455.0,139773.0,156264.0,168518.57142857142,155517.46666666667,0.0,7.5,55.7,25.87
151971,159288.0,142824.0,145789.0,176674.0,156036.0,139579.0,157104.0,148585.0,139773.0,165351.2857142857,156549.43333333332,0.0,11.0,54.1,28.72
153121,151971.0,159288.0,142824.0,172647.0,172070.0,137507.0,156095.0,173124.0,148585.0,161822.2857142857,157466.4,0.0,11.0,55.7,28.4
153074,153121.0,151971.0,159288.0,187697.0,170946.0,139481.0,155169.0,159388.0,173124.0,159032.85714285713,158255.26666666666,0.0,14.5,64.7,22.76
148986,153074.0,153121.0,151971.0,172540.0,184117.0,151014.0,164580.0,183313.0,159388.0,154086.7142857143,158120.93333333332,0.0,17.0,73.2,19.19
179003,148986.0,153074.0,153121.0,145789.0,195991.0,159899.0,155967.0,192213.0,183313.0,150721.85714285713,157883.96666666667,0.0,17.5,73.7,22.4
174587,179003.0,148986.0,153074.0,142824.0,181513.0,137519.0,132181.0,186932.0,192213.0,155466.7142857143,158678.43333333332,0.0,21.0,70.6,22.61
179856,174587.0,179003.0,148986.0,159288.0,181459.0,126847.0,130033.0,172361.0,186932.0,160004.2857142857,159012.0,0.0,21.0,71.3,24.99
204801,179856.0,174587.0,179003.0,151971.0,176674.0,156036.0,139579.0,165418.0,172361.0,162942.57142857142,159808.3,0.0,17.0,73.5,23.69
204212,204801.0,179856.0,174587.0,153121.0,172647.0,172070.0,137507.0,177182.0,165418.0,170489.7142857143,162228.96666666667,0.0,19.5,73.7,23.78
207772,204212.0,204801.0,179856.0,153074.0,187697.0,170946.0,139481.0,175241.0,177182.0,177788.42857142858,164701.6,0.0,17.0,67.9,26.06
197069,207772.0,204212.0,204801.0,148986.0,172540.0,184117.0,151014.0,188026.0,175241.0,185602.42857142855,166974.7,0.0,13.0,68.9,16.65
188001,197069.0,207772.0,204212.0,179003.0,145789.0,195991.0,159899.0,197353.0,188026.0,192471.42857142855,168960.1,0.0,14.5,71.1,19.92
174380,188001.0,197069.0,207772.0,174587.0,142824.0,181513.0,137519.0,185355.0,197353.0,193756.85714285716,170577.43333333332,0.0,17.5,71.3,25.15
177664,174380.0,188001.0,197069.0,179856.0,159288.0,181459.0,126847.0,172948.0,185355.0,193727.2857142857,171356.3,0.0,17.0,71.5,23.82
203823,177664.0,174380.0,188001.0,204801.0,151971.0,176674.0,156036.0,168825.0,172948.0,193414.14285714287,171948.46666666667,0.0,21.0,70.2,24.01
214127,203823.0,177664.0,174380.0,204212.0,153121.0,172647.0,172070.0,189668.0,168825.0,193274.42857142855,174158.6,0.0,16.0,73.0,21.71
204545,214127.0,203823.0,177664.0,207772.0,153074.0,187697.0,170946.0,184855.0,189668.0,194690.85714285716,177067.93333333332,0.0,14.0,65.5,19.89
189710,204545.0,214127.0,203823.0,197069.0,148986.0,172540.0,184117.0,171327.0,184855.0,194229.85714285716,178684.9,0.0,10.0,56.9,27.45
168652,189710.0,204545.0,214127.0,188001.0,179003.0,145789.0,195991.0,173788.0,171327.0,193178.57142857145,179272.9,0.0,12.0,63.4,16.5
158502,168652.0,189710.0,204545.0,174380.0,174587.0,142824.0,181513.0,176318.0,173788.0,190414.42857142855,179196.43333333332,0.0,15.5,64.6,25.92
166582,158502.0,168652.0,189710.0,177664.0,179856.0,159288.0,181459.0,153460.0,176318.0,188146.14285714287,178342.6,0.0,12.5,68.6,13.74
185179,166582.0,158502.0,168652.0,203823.0,204801.0,151971.0,176674.0,155587.0,153460.0,186563.0,177362.3,0.0,11.0,69.7,16.95
178638,185179.0,166582.0,158502.0,214127.0,204212.0,153121.0,172647.0,177190.0,155587.0,183899.57142857145,177484.5,0.0,12.0,70.6,12.73
179604,178638.0,185179.0,166582.0,204545.0,207772.0,153074.0,187697.0,177090.0,177190.0,178829.7142857143,177390.46666666667,0.0,12.5,65.2,18.06
176626,179604.0,178638.0,185179.0,189710.0,197069.0,148986.0,172540.0,176680.0,177090.0,175266.7142857143,177488.13333333333,0.0,10.5,54.3,26.39
