lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,tmin_fc,tmax_fc,tavg_fc,dew_point_fc,rh_mean_fc,prcp_fc,snow_fc,snwd_fc,solar_rad_fc,cloud_cover_fc,hdd_fc,cdd_fc,tavg_3day_fc,cdd_3day_fc,hdd_3day_fc,is_weekend_next,is_holiday_next,daylight_hours_next
148344,152326.0,149443.0,149519.0,184565.0,153460.0,172948.0,172361.0,194961.0,198706.0,156930.9,173876.0,69.0,87.0,78.0,59.9,61.0,0.0,0.0,0.0,22.65,37.0,0.0,13.0,77.0,12.0,0.0,1.0,0.0,14.15
148409,148344.0,152326.0,149443.0,147065.0,155587.0,168825.0,165418.0,186868.0,194961.0,151756.4,172413.7,68.0,81.0,74.5,70.3,85.0,1.12,0.0,0.0,14.18,86.0,0.0,9.5,77.2,12.2,0.0,0.0,0.0,14.12
170112,148409.0,148344.0,152326.0,160528.0,177190.0,189668.0,177182.0,190719.0,186868.0,151948.4,171129.6,70.0,80.0,75.0,65.5,75.0,0.01,0.0,0.0,17.55,62.0,0.0,10.0,75.8,10.8,0.0,0.0,0.0,14.08
161977,170112.0,148409.0,148344.0,155070.0,177090.0,184855.0,175241.0,213959.0,190719.0,153317.6,171054.7,69.0,86.0,77.5,58.3,56.0,0.0,0.0,0.0,24.25,13.0,0.0,12.5,75.7,10.7,0.0,0.0,0.0,14.04
160401,161977.0,170112.0,148409.0,149519.0,176680.0,171327.0,188026.0,222979.0,213959.0,154304.3,170940.0,70.0,81.0,75.5,66.1,83.0,0.48,0.0,0.0,8.81,76.0,0.0,10.5,76.0,11.0,0.0,0.0,0.0,14.01
161314,160401.0,161977.0,170112.0,149443.0,199463.0,173788.0,197353.0,197816.0,222979.0,155858.9,170380.6,67.0,85.0,76.0,62.7,71.0,0.0,0.0,0.0,24.43,15.0,0.0,11.0,76.3,11.3,0.0,0.0,0.0,13.97
159595,161314.0,160401.0,161977.0,152326.0,200485.0,176318.0,185355.0,189338.0,197816.0,157554.7,169916.4,69.0,85.0,77.0,65.8,79.0,0.0,0.0,0.0,19.43,66.0,0.0,12.0,76.2,11.2,0.0,1.0,0.0,13.93
154660,159595.0,161314.0,160401.0,148344.0,184565.0,153460.0,172948.0,167983.0,189338.0,158593.1,168968.7,69.0,88.0,78.5,67.0,74.0,0.69,0.0,0.0,22.58,46.0,0.0,13.5,77.2,12.2,0.0,1.0,0.0,13.89
159493,154660.0,159595.0,161314.0,148409.0,147065.0,155587.0,168825.0,140266.0,167983.0,159495.4,167545.6,72.0,87.0,79.5,64.9,70.0,0.02,0.0,0.0,20.28,82.0,0.0,14.5,78.3,13.3,0.0,0.0,0.0,13.85
174733,159493.0,154660.0,159595.0,170112.0,160528.0,177190.0,189668.0,138641.0,140266.0,161078.9,166683.5,70.0,80.0,75.0,69.3,85.0,0.77,0.0,0.0,14.17,85.0,0.0,10.0,77.7,12.7,0.0,0.0,0.0,13.81
171763,174733.0,159493.0,154660.0,161977.0,155070.0,177090.0,184855.0,157926.0,138641.0,161739.0,166743.0,69.0,82.0,75.5,68.8,87.0,1.33,0.0,0.0,17.1,71.0,0.0,10.5,76.7,11.7,0.0,0.0,0.0,13.77
167680,171763.0,174733.0,159493.0,160401.0,149519.0,176680.0,171327.0,157429.0,157926.0,163137.0,166840.9,72.0,79.0,75.5,69.4,89.0,0.0,0.0,0.0,16.03,74.0,0.0,10.5,75.3,10.3,0.0,0.0,0.0,13.73
166180,167680.0,171763.0,174733.0,161314.0,149443.0,199463.0,173788.0,153379.0,157429.0,164176.9,166108.0,65.0,80.0,72.5,63.3,71.0,0.77,0.0,0.0,21.75,38.0,0.0,7.5,74.5,9.5,0.0,0.0,0.0,13.69
158982,166180.0,167680.0,171763.0,159595.0,152326.0,200485.0,176318.0,155905.0,153379.0,164872.0,165485.5,63.0,78.0,70.5,53.6,59.0,0.0,0.0,0.0,20.64,23.0,0.0,5.5,72.8,7.8,0.0,1.0,0.0,13.65
131413,158982.0,166180.0,167680.0,154660.0,148344.0,184565.0,153460.0,164738.0,155905.0,164784.4,165074.0,66.0,85.0,75.5,58.4,63.0,0.0,0.0,0.0,24.6,22.0,0.0,10.5,72.8,7.8,0.0,1.0,0.0,13.61
139489,131413.0,158982.0,166180.0,159493.0,148409.0,147065.0,155587.0,163800.0,164738.0,161463.4,163661.5,73.0,88.0,80.5,65.2,68.0,0.0,0.0,0.0,19.86,81.0,0.0,15.5,75.5,10.5,0.0,0.0,0.0,13.57
173937,139489.0,131413.0,158982.0,174733.0,170112.0,160528.0,177190.0,158274.0,163800.0,158605.7,162433.9,67.0,79.0,73.0,55.9,59.0,0.0,0.0,0.0,23.59,81.0,0.0,8.0,76.3,11.3,0.0,0.0,0.0,13.53
156451,173937.0,139489.0,131413.0,171763.0,161977.0,155070.0,177090.0,173383.0,158274.0,158492.0,163116.4,64.0,80.0,72.0,55.2,64.0,0.0,0.0,0.0,21.95,35.0,0.0,7.0,75.2,10.2,0.0,0.0,0.0,13.48
146265,156451.0,173937.0,139489.0,167680.0,160401.0,149519.0,176680.0,177772.0,173383.0,156304.6,163145.2,67.0,73.0,70.0,62.0,76.0,0.14,0.0,0.0,6.73,93.0,0.0,5.0,71.7,6.7,0.0,0.0,0.0,13.44
146167,146265.0,156451.0,173937.0,166180.0,161314.0,149443.0,199463.0,176396.0,177772.0,153245.3,162114.4,69.0,78.0,73.5,68.5,84.0,0.44,0.0,0.0,11.79,82.0,0.0,8.5,71.8,6.8,0.0,0.0,0.0,13.4
153327,146167.0,146265.0,156451.0,158982.0,159595.0,152326.0,200485.0,179804.0,176396.0,150386.3,161083.6,73.0,84.0,78.5,68.0,79.0,0.52,0.0,0.0,19.73,41.0,0.0,13.5,74.0,9.0,0.0,1.0,0.0,13.36
151494,153327.0,146167.0,146265.0,131413.0,154660.0,148344.0,184565.0,183405.0,179804.0,149578.4,160305.2,70.0,84.0,77.0,63.5,74.0,0.0,0.0,0.0,22.16,15.0,0.0,12.0,76.3,11.3,0.0,1.0,0.0,13.32
145212,151494.0,153327.0,146167.0,139489.0,159493.0,148409.0,147065.0,168017.0,183405.0,152447.1,158706.2,69.0,76.0,72.5,65.4,84.0,0.0,0.0,0.0,12.81,95.0,0.0,7.5,76.0,11.0,0.0,0.0,0.0,13.28
156228,145212.0,151494.0,153327.0,173937.0,174733.0,170112.0,160528.0,159404.0,168017.0,153264.7,156863.8,68.0,80.0,74.0,66.2,81.0,0.0,0.0,0.0,15.25,96.0,0.0,9.0,74.5,9.5,0.0,0.0,0.0,13.23
156057,156228.0,145212.0,151494.0,156451.0,171763.0,161977.0,155070.0,185384.0,159404.0,150734.9,155919.2,68.0,83.0,75.5,64.8,73.0,0.27,0.0,0.0,18.54,74.0,0.0,10.5,74.0,9.0,0.0,0.0,0.0,13.19
161848,156057.0,156228.0,145212.0,146265.0,167680.0,160401.0,149519.0,190278.0,185384.0,150678.6,156219.0,64.0,77.0,70.5,52.3,58.0,0.0,0.0,0.0,23.63,40.0,0.0,5.5,73.3,8.3,0.0,0.0,0.0,13.15
141734,161848.0,156057.0,156228.0,146167.0,166180.0,161314.0,149443.0,173537.0,190278.0,152904.7,156263.0,61.0,76.0,68.5,51.1,61.0,0.0,0.0,0.0,23.69,0.0,0.0,3.5,71.5,6.5,0.0,0.0,0.0,13.1
133059,141734.0,161848.0,156057.0,153327.0,158982.0,159595.0,152326.0,162975.0,173537.0,152271.4,155818.4,62.0,79.0,70.5,56.7,71.0,0.0,0.0,0.0,22.82,43.0,0.0,5.5,69.8,4.8,0.0,1.0,0.0,13.06
126027,133059.0,141734.0,161848.0,151494.0,131413.0,154660.0,148344.0,146970.0,162975.0,149376.0,155269.8,68.0,88.0,78.0,62.7,64.0,0.0,0.0,0.0,21.34,29.0,0.0,13.0,72.3,7.3,0.0,1.0,0.0,13.02
143874,126027.0,133059.0,141734.0,145212.0,139489.0,159493.0,148409.0,138975.0,146970.0,145737.9,154489.2,73.0,89.0,81.0,67.2,69.0,0.0,0.0,0.0,19.49,53.0,0.0,16.0,76.5,11.5,0.0,0.0,1.0,12.97
166274,143874.0,126027.0,133059.0,156228.0,173937.0,174733.0,170112.0,151378.0,138975.0,145546.7,154207.5,75.0,92.0,83.5,70.4,73.0,0.0,0.0,0.0,20.38,72.0,0.0,18.5,80.8,15.8,0.0,0.0,0.0,12.93
199408,166274.0,143874.0,126027.0,156057.0,156451.0,171763.0,161977.0,163790.0,151378.0,146981.9,154805.2,77.0,93.0,85.0,69.4,68.0,0.0,0.0,0.0,21.79,6.0,0.0,20.0,83.2,18.2,0.0,0.0,0.0,12.89
210280,199408.0,166274.0,143874.0,161848.0,146265.0,167680.0,160401.0,165915.0,163790.0,153174.9,156505.1,76.0,93.0,84.5,68.7,69.0,0.0,0.0,0.0,17.84,48.0,0.0,19.5,84.3,19.3,0.0,0.0,0.0,12.84
211392,210280.0,199408.0,166274.0,141734.0,146167.0,166180.0,161314.0,147130.0,165915.0,160093.7,157844.1,71.0,90.0,80.5,71.5,85.0,0.1,0.0,0.0,15.74,89.0,0.0,15.5,83.3,18.3,0.0,0.0,0.0,12.8
194958,211392.0,210280.0,199408.0,133059.0,153327.0,158982.0,159595.0,145739.0,147130.0,170044.9,159491.2,70.0,84.0,77.0,70.4,89.0,0.02,0.0,0.0,10.79,97.0,0.0,12.0,80.7,15.7,0.0,1.0,0.0,12.75
176989,194958.0,211392.0,210280.0,126027.0,151494.0,131413.0,154660.0,145064.0,145739.0,178887.6,160643.1,69.0,77.0,73.0,68.7,92.0,1.8,0.0,0.0,7.24,93.0,0.0,8.0,76.8,11.8,0.0,1.0,0.0,12.71
158922,176989.0,194958.0,211392.0,143874.0,145212.0,139489.0,159493.0,138750.0,145064.0,186167.9,161165.6,69.0,82.0,75.5,68.0,85.0,1.66,0.0,0.0,16.24,73.0,0.0,10.5,75.2,10.2,0.0,0.0,0.0,12.66
174284,158922.0,176989.0,194958.0,166274.0,156228.0,173937.0,174733.0,138190.0,138750.0,188317.6,161143.2,68.0,82.0,75.0,65.9,80.0,0.0,0.0,0.0,18.03,52.0,0.0,10.0,74.5,9.5,0.0,0.0,0.0,12.62
169231,174284.0,158922.0,176989.0,199408.0,156057.0,156451.0,171763.0,162078.0,138190.0,189461.9,161797.3,70.0,79.0,74.5,67.5,87.0,0.22,0.0,0.0,11.08,78.0,0.0,9.5,75.0,10.0,0.0,0.0,0.0,12.58
169923,169231.0,174284.0,158922.0,210280.0,161848.0,146265.0,167680.0,168566.0,162078.0,185150.9,162121.9,63.0,77.0,70.0,56.1,68.0,0.0,0.0,0.0,20.96,13.0,0.0,5.0,73.2,8.2,0.0,0.0,0.0,12.53
150451,169923.0,169231.0,174284.0,211392.0,141734.0,146167.0,166180.0,150871.0,168566.0,179385.6,161961.6,58.0,69.0,63.5,49.9,63.0,0.0,0.0,0.0,18.51,64.0,0.0,0.0,69.3,4.8,0.0,0.0,0.0,12.49
129053,150451.0,169923.0,169231.0,194958.0,133059.0,153327.0,158982.0,141132.0,150871.0,170679.7,161251.2,60.0,75.0,67.5,49.1,55.0,0.0,0.0,0.0,17.02,78.0,0.0,2.5,67.0,2.5,0.0,1.0,0.0,12.44
117733,129053.0,150451.0,169923.0,176989.0,126027.0,151494.0,131413.0,131992.0,141132.0,161264.7,159963.6,59.0,77.0,68.0,53.2,67.0,0.21,0.0,0.0,15.22,49.0,0.0,3.0,66.3,1.8,0.0,1.0,0.0,12.4
120128,117733.0,129053.0,150451.0,158922.0,143874.0,145212.0,139489.0,126203.0,131992.0,152799.6,158348.7,60.0,68.0,64.0,63.0,90.0,1.34,0.0,0.0,4.85,87.0,0.0,0.0,66.5,1.8,0.0,0.0,0.0,12.35
138006,120128.0,117733.0,129053.0,174284.0,166274.0,156228.0,173937.0,136914.0,126203.0,147257.6,157053.6,58.0,72.0,65.0,52.6,69.0,0.0,0.0,0.0,20.08,3.0,0.0,0.0,65.7,1.0,0.0,0.0,0.0,12.31
129571,138006.0,120128.0,117733.0,169231.0,199408.0,156057.0,156451.0,159023.0,136914.0,142075.0,157273.4,58.0,74.0,66.0,51.4,68.0,0.0,0.0,0.0,19.2,31.0,0.0,1.0,65.0,0.3,0.0,0.0,0.0,12.27
129008,129571.0,138006.0,120128.0,169923.0,210280.0,161848.0,146265.0,153148.0,159023.0,136409.3,156942.8,57.0,71.0,64.0,51.9,71.0,0.0,0.0,0.0,19.61,35.0,0.0,0.0,65.0,0.3,0.0,0.0,0.0,12.22
127832,129008.0,129571.0,138006.0,150451.0,211392.0,141734.0,146167.0,149092.0,153148.0,130564.3,155445.1,59.0,71.0,65.0,53.4,73.0,0.0,0.0,0.0,14.88,100.0,0.0,0.0,65.0,0.3,0.0,0.0,0.0,12.18
126415,127832.0,129008.0,129571.0,129053.0,194958.0,133059.0,153327.0,144449.0,149092.0,127333.0,154491.2,57.0,63.0,60.0,54.9,87.0,0.96,0.0,0.0,3.84,100.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,12.13
112035,126415.0,127832.0,129008.0,117733.0,176989.0,126027.0,151494.0,117836.0,144449.0,126956.1,153829.5,62.0,66.0,64.0,59.7,91.0,1.25,0.0,0.0,3.03,100.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,12.08
111536,112035.0,126415.0,127832.0,120128.0,158922.0,143874.0,145212.0,106856.0,117836.0,126142.1,152691.8,57.0,66.0,61.5,57.9,91.0,0.59,0.0,0.0,2.94,100.0,0.0,0.0,61.8,0.0,0.0,0.0,0.0,12.04
119464,111536.0,112035.0,126415.0,138006.0,174284.0,166274.0,156228.0,110245.0,106856.0,124914.7,151298.7,54.0,60.0,57.0,52.8,80.0,0.2,0.0,0.0,5.12,84.0,0.0,0.0,60.8,0.0,0.0,0.0,0.0,11.99
118941,119464.0,111536.0,112035.0,129571.0,169231.0,199408.0,156057.0,123806.0,110245.0,122265.9,150231.1,50.0,64.0,57.0,45.4,67.0,0.0,0.0,0.0,15.42,35.0,0.0,0.0,58.5,0.0,0.0,0.0,0.0,11.95
116517,118941.0,119464.0,111536.0,129008.0,169923.0,210280.0,161848.0,122666.0,123806.0,120747.3,149355.4,56.0,65.0,60.5,52.0,81.0,0.38,0.0,0.0,6.24,82.0,0.0,0.0,58.2,0.0,0.0,0.0,0.0,11.9
118210,116517.0,118941.0,119464.0,127832.0,150451.0,211392.0,141734.0,121113.0,122666.0,118962.9,148031.7,59.0,63.0,61.0,56.8,92.0,5.48,0.0,0.0,4.42,99.0,0.0,0.0,59.5,0.0,0.0,0.0,0.0,11.86
119674,118210.0,116517.0,118941.0,126415.0,129053.0,194958.0,133059.0,119435.0,121113.0,117588.3,146770.1,57.0,66.0,61.5,56.5,85.0,0.04,0.0,0.0,11.6,78.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0,11.81
110128,119674.0,118210.0,116517.0,112035.0,117733.0,176989.0,126027.0,116138.0,119435.0,116625.3,145364.3,59.0,76.0,67.5,57.8,76.0,0.0,0.0,0.0,17.96,0.0,0.0,2.5,63.3,0.8,0.0,1.0,0.0,11.77
112569,110128.0,119674.0,118210.0,111536.0,120128.0,158922.0,143874.0,108767.0,116138.0,116352.9,144310.8,63.0,77.0,70.0,59.4,77.0,0.0,0.0,0.0,15.66,24.0,0.0,5.0,66.3,2.5,0.0,0.0,0.0,11.73
131147,112569.0,110128.0,119674.0,119464.0,138006.0,174284.0,166274.0,106977.0,108767.0,116500.4,143627.8,61.0,80.0,70.5,60.2,82.0,0.0,0.0,0.0,17.14,25.0,0.0,5.5,69.3,4.3,0.0,0.0,0.0,11.68
135387,131147.0,112569.0,110128.0,118941.0,129571.0,169231.0,199408.0,119768.0,106977.0,118169.4,143798.4,66.0,83.0,74.5,62.9,84.0,0.0,0.0,0.0,16.75,9.0,0.0,9.5,71.7,6.7,0.0,0.0,0.0,11.64
144405,135387.0,131147.0,112569.0,116517.0,129008.0,169923.0,210280.0,122825.0,119768.0,120518.9,143515.5,62.0,77.0,69.5,59.7,88.0,0.0,0.0,0.0,16.59,58.0,0.0,4.5,71.5,6.5,0.0,0.0,0.0,11.59
139260,144405.0,135387.0,131147.0,118210.0,127832.0,150451.0,211392.0,119801.0,122825.0,124502.9,142786.6,67.0,71.0,69.0,65.3,93.0,0.14,0.0,0.0,7.69,100.0,0.0,4.0,71.0,6.0,0.0,0.0,0.0,11.55
140078,139260.0,144405.0,135387.0,119674.0,126415.0,129053.0,194958.0,121185.0,119801.0,127510.0,140781.6,53.0,69.0,61.0,59.3,89.0,0.35,0.0,0.0,5.99,80.0,0.0,0.0,66.5,2.8,0.0,1.0,0.0,11.51
121171,140078.0,139260.0,144405.0,110128.0,112035.0,117733.0,176989.0,123565.0,121185.0,130424.9,138441.6,50.0,59.0,54.5,41.1,60.0,0.0,0.0,0.0,14.68,35.0,0.0,0.0,61.5,1.3,0.0,1.0,0.0,11.46
105416,121171.0,140078.0,139260.0,112569.0,111536.0,120128.0,158922.0,106905.0,123565.0,132002.4,135434.2,49.0,60.0,54.5,39.7,62.0,0.0,0.0,0.0,13.2,28.0,0.0,0.0,56.7,0.0,0.0,0.0,1.0,11.42
113692,105416.0,121171.0,140078.0,131147.0,119464.0,138006.0,174284.0,104858.0,106905.0,130980.6,132449.5,52.0,63.0,57.5,44.6,67.0,0.02,0.0,0.0,13.2,70.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,11.37
118024,113692.0,105416.0,121171.0,135387.0,118941.0,129571.0,169231.0,114403.0,104858.0,128487.0,130339.6,55.0,69.0,62.0,46.2,70.0,0.0,0.0,0.0,16.46,17.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,11.33
119533,118024.0,113692.0,105416.0,144405.0,116517.0,129008.0,169923.0,119315.0,114403.0,126006.6,128976.3,53.0,69.0,61.0,46.6,72.0,0.0,0.0,0.0,15.51,10.0,0.0,0.0,60.2,0.0,0.0,0.0,0.0,11.28
120482,119533.0,118024.0,113692.0,139260.0,118210.0,127832.0,150451.0,120438.0,119315.0,122453.4,127151.3,51.0,63.0,57.0,43.4,66.0,0.0,0.0,0.0,16.36,22.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,11.24
116908,120482.0,119533.0,118024.0,140078.0,119674.0,126415.0,129053.0,125333.0,120438.0,119770.9,125526.3,49.0,56.0,52.5,45.9,83.0,0.81,0.0,0.0,1.79,97.0,0.0,0.0,56.8,0.0,0.0,1.0,0.0,11.19
109382,116908.0,120482.0,119533.0,121171.0,110128.0,112035.0,117733.0,118562.0,125333.0,116460.9,123759.1,50.0,60.0,55.0,43.1,70.0,0.01,0.0,0.0,13.4,59.0,0.0,0.0,54.8,0.0,0.0,1.0,0.0,11.15
106009,109382.0,116908.0,120482.0,105416.0,112569.0,111536.0,120128.0,108069.0,118562.0,114776.7,122390.2,48.0,63.0,55.5,45.1,75.0,0.0,0.0,0.0,13.56,22.0,0.0,0.0,54.3,0.0,0.0,0.0,0.0,11.11
117592,106009.0,109382.0,116908.0,113692.0,131147.0,119464.0,138006.0,106318.0,108069.0,114861.4,121622.0,51.0,61.0,56.0,46.5,78.0,0.0,0.0,0.0,12.31,47.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,11.06
118154,117592.0,106009.0,109382.0,118024.0,135387.0,118941.0,129571.0,119413.0,106318.0,115418.6,121617.3,52.0,63.0,57.5,47.3,80.0,0.0,0.0,0.0,10.86,36.0,0.0,0.0,56.3,0.0,0.0,0.0,0.0,11.02
118973,118154.0,117592.0,106009.0,119533.0,144405.0,116517.0,129008.0,117200.0,119413.0,115437.1,121551.5,52.0,64.0,58.0,47.9,80.0,0.0,0.0,0.0,13.61,51.0,0.0,0.0,57.2,0.0,0.0,0.0,0.0,10.98
118566,118973.0,118154.0,117592.0,120482.0,139260.0,118210.0,127832.0,119012.0,117200.0,115357.1,120917.1,59.0,63.0,61.0,57.0,92.0,0.84,0.0,0.0,3.5,99.0,0.0,0.0,58.8,0.0,0.0,0.0,0.0,10.93
121383,118566.0,118973.0,118154.0,116908.0,140078.0,119674.0,126415.0,119482.0,119012.0,115083.4,120550.3,56.0,63.0,59.5,52.1,82.0,0.67,0.0,0.0,4.94,78.0,0.0,0.0,59.5,0.0,0.0,1.0,0.0,10.89
110022,121383.0,118566.0,118973.0,109382.0,121171.0,110128.0,112035.0,118483.0,119482.0,115722.7,120296.1,48.0,57.0,52.5,39.2,61.0,0.0,0.0,0.0,9.61,65.0,0.0,0.0,57.7,0.0,0.0,1.0,0.0,10.85
106653,110022.0,121383.0,118566.0,106009.0,105416.0,112569.0,111536.0,108405.0,118483.0,115814.1,119702.4,47.0,60.0,53.5,39.9,66.0,0.0,0.0,0.0,14.26,19.0,0.0,0.0,55.2,0.0,0.0,0.0,0.0,10.81
118597,106653.0,110022.0,121383.0,117592.0,113692.0,131147.0,119464.0,108050.0,108405.0,115906.1,119043.7,47.0,65.0,56.0,44.0,77.0,0.0,0.0,0.0,12.84,18.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,10.76
119347,118597.0,106653.0,110022.0,118154.0,118024.0,135387.0,118941.0,120832.0,108050.0,116049.7,119262.4,53.0,72.0,62.5,46.7,67.0,0.0,0.0,0.0,13.16,37.0,0.0,0.0,57.3,0.0,0.0,0.0,0.0,10.72
120653,119347.0,118597.0,106653.0,118973.0,119533.0,144405.0,116517.0,125770.0,120832.0,116220.1,119522.8,58.0,77.0,67.5,50.8,65.0,0.0,0.0,0.0,13.41,44.0,0.0,2.5,62.0,0.8,0.0,0.0,0.0,10.68
124318,120653.0,119347.0,118597.0,118566.0,120482.0,139260.0,118210.0,127535.0,125770.0,116460.1,119562.4,63.0,74.0,68.5,53.3,69.0,0.0,0.0,0.0,8.15,58.0,0.0,3.5,66.2,2.0,0.0,0.0,0.0,10.64
124624,124318.0,120653.0,119347.0,121383.0,116908.0,140078.0,119674.0,120506.0,127535.0,117281.9,119741.7,63.0,80.0,71.5,59.1,72.0,0.0,0.0,0.0,12.28,21.0,0.0,6.5,69.2,4.2,0.0,1.0,0.0,10.6
120491,124624.0,124318.0,120653.0,110022.0,109382.0,121171.0,110128.0,118282.0,120506.0,117744.9,120011.9,51.0,63.0,57.0,48.4,80.0,0.47,0.0,0.0,3.61,99.0,0.0,0.0,65.7,3.3,0.0,1.0,0.0,10.56
110558,120491.0,124624.0,124318.0,106653.0,106009.0,105416.0,112569.0,109029.0,118282.0,119240.4,120087.9,50.0,60.0,55.0,52.3,86.0,0.59,0.0,0.0,4.94,100.0,0.0,0.0,61.2,2.2,0.0,0.0,0.0,10.52
120772,110558.0,120491.0,124624.0,118597.0,117592.0,113692.0,131147.0,107416.0,109029.0,119798.3,119784.1,45.0,51.0,48.0,35.0,60.0,0.0,0.0,0.0,9.42,91.0,2.0,0.0,53.3,0.0,0.7,0.0,0.0,10.48
119303,120772.0,110558.0,120491.0,119347.0,118154.0,118024.0,135387.0,119039.0,107416.0,120109.0,120138.9,39.0,49.0,44.0,33.2,68.0,0.01,0.0,0.0,8.07,58.0,6.0,0.0,49.0,0.0,2.7,0.0,0.0,10.44
122581,119303.0,120772.0,110558.0,120653.0,118973.0,119533.0,144405.0,122214.0,119039.0,120102.7,120363.3,35.0,48.0,41.5,28.1,64.0,0.0,0.0,0.0,12.7,5.0,8.5,0.0,44.5,0.0,5.5,0.0,0.0,10.4
124118,122581.0,119303.0,120772.0,124318.0,118566.0,120482.0,139260.0,120546.0,122214.0,120378.1,120077.8,42.0,55.0,48.5,33.5,68.0,0.0,0.0,0.0,12.61,7.0,1.5,0.0,44.7,0.0,5.3,0.0,0.0,10.36
122528,124118.0,122581.0,119303.0,124624.0,121383.0,116908.0,140078.0,120005.0,120546.0,120349.6,119702.2,47.0,61.0,54.0,38.6,71.0,0.0,0.0,0.0,8.62,89.0,0.0,0.0,48.0,0.0,3.3,1.0,0.0,10.32
111305,122528.0,124118.0,122581.0,120491.0,110022.0,109382.0,121171.0,121075.0,120005.0,120050.1,118972.9,49.0,65.0,57.0,41.6,73.0,0.0,0.0,0.0,7.29,49.0,0.0,0.0,53.2,0.0,0.5,1.0,0.0,10.28
112550,111305.0,122528.0,124118.0,110558.0,106653.0,106009.0,105416.0,115378.0,121075.0,118737.9,118041.1,44.0,56.0,50.0,37.5,71.0,0.0,0.0,0.0,10.96,54.0,0.0,0.0,53.7,0.0,0.0,0.0,0.0,10.24
120662,112550.0,111305.0,122528.0,120772.0,118597.0,117592.0,113692.0,120723.0,115378.0,119022.4,117123.5,53.0,64.0,58.5,49.0,76.0,0.06,0.0,0.0,7.33,64.0,0.0,0.0,55.2,0.0,0.0,0.0,0.0,10.2
120787,120662.0,112550.0,111305.0,119303.0,119347.0,118154.0,118024.0,129388.0,120723.0,119006.7,117106.5,43.0,54.0,48.5,30.5,56.0,0.0,0.0,0.0,11.94,44.0,1.5,0.0,52.3,0.0,0.5,0.0,0.0,10.16
121050,120787.0,120662.0,112550.0,122581.0,120653.0,118973.0,119533.0,118595.0,129388.0,119218.7,117618.9,42.0,57.0,49.5,41.5,77.0,0.0,0.0,0.0,4.81,45.0,0.5,0.0,52.2,0.0,0.7,0.0,0.0,10.13
123230,121050.0,120787.0,120662.0,124118.0,124318.0,118566.0,120482.0,120670.0,118595.0,119000.0,117864.2,45.0,53.0,49.0,39.5,76.0,0.0,0.0,0.0,2.36,70.0,1.0,0.0,49.0,0.0,1.0,0.0,1.0,10.09
122144,123230.0,121050.0,120787.0,122528.0,124624.0,121383.0,116908.0,120580.0,120670.0,118873.1,118037.7,42.0,55.0,48.5,34.9,69.0,0.0,0.0,0.0,9.76,19.0,1.5,0.0,49.0,0.0,1.0,1.0,1.0,10.06
112613,122144.0,123230.0,121050.0,111305.0,120491.0,110022.0,109382.0,122084.0,120580.0,118818.3,118124.7,36.0,44.0,40.0,27.6,69.0,0.0,0.0,0.0,10.51,26.0,10.0,0.0,45.8,0.0,4.2,1.0,0.0,10.02
113688,112613.0,122144.0,123230.0,112550.0,110558.0,106653.0,106009.0,113611.0,122084.0,119005.1,117862.4,35.0,49.0,42.0,28.4,69.0,0.0,0.0,0.0,10.38,23.0,8.0,0.0,43.5,0.0,6.5,0.0,0.0,9.99
125943,113688.0,112613.0,122144.0,120662.0,120772.0,118597.0,117592.0,108614.0,113611.0,119167.7,117755.1,42.0,53.0,47.5,33.5,69.0,0.0,0.0,0.0,8.52,21.0,2.5,0.0,43.2,0.0,6.8,0.0,0.0,9.95
124777,125943.0,113688.0,112613.0,120787.0,119303.0,119347.0,118154.0,122342.0,108614.0,119922.1,118307.1,39.0,53.0,46.0,33.9,76.0,0.0,0.0,0.0,9.96,55.0,4.0,0.0,45.2,0.0,4.8,0.0,0.0,9.92
124974,124777.0,125943.0,113688.0,121050.0,122581.0,120653.0,118973.0,126704.0,122342.0,120492.1,118932.7,46.0,65.0,55.5,38.8,71.0,0.0,0.0,0.0,10.72,15.0,0.0,0.0,49.7,0.0,2.2,0.0,0.0,9.89
122839,124974.0,124777.0,125943.0,123230.0,124118.0,124318.0,118566.0,125824.0,126704.0,121052.7,119178.8,52.0,67.0,59.5,45.8,77.0,0.0,0.0,0.0,8.97,68.0,0.0,0.0,53.7,0.0,1.3,0.0,0.0,9.85
120947,122839.0,124974.0,124777.0,122144.0,122528.0,124624.0,121383.0,127120.0,125824.0,120996.9,119335.0,41.0,63.0,52.0,39.2,69.0,0.0,0.0,0.0,8.75,51.0,0.0,0.0,55.7,0.0,0.0,1.0,0.0,9.82
112159,120947.0,122839.0,124974.0,112613.0,111305.0,120491.0,110022.0,127603.0,127120.0,120825.9,119400.8,40.0,55.0,47.5,29.4,59.0,0.0,0.0,0.0,10.44,5.0,2.5,0.0,53.0,0.0,0.8,1.0,0.0,9.79
