date,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours
2020-04-26,83,92,41.2,5.54,100,13.79,0.08
2020-04-27,79,90,36.9,5.18,97,13.83,0.0
2020-04-28,67,91,36.5,24.23,30,13.87,12.04
2020-04-29,83,99,42.6,9.58,70,13.91,4.41
2020-04-30,89,96,51.8,9.67,100,13.95,3.05
2020-05-01,87,99,53.4,15.93,82,13.98,9.41
2020-05-02,55,80,42.3,26.25,36,14.02,13.57
2020-05-03,64,88,50.5,21.61,64,14.06,12.79
2020-05-04,58,80,43.8,20.78,50,14.1,12.42
2020-05-05,51,82,32.2,25.59,51,14.14,12.87
2020-05-06,76,92,40.5,7.82,85,14.17,2.93
2020-05-07,55,90,34.9,23.53,47,14.21,13.45
2020-05-08,70,93,37.9,8.67,80,14.25,2.47
2020-05-09,51,91,22.3,25.61,35,14.28,13.94
2020-05-10,48,60,29.8,24.8,35,14.32,13.35
2020-05-11,70,87,40.9,18.33,48,14.35,11.44
2020-05-12,49,75,28.4,27.27,28,14.38,13.94
2020-05-13,48,72,28.6,25.99,16,14.42,13.89
2020-05-14,61,83,38.7,27.16,49,14.45,13.72
2020-05-15,71,92,57.7,22.11,66,14.48,11.17
2020-05-16,66,91,53.9,26.28,94,14.51,14.0
2020-05-17,72,91,47.6,25.03,93,14.54,13.86
2020-05-18,68,84,48.0,20.24,96,14.57,11.67
2020-05-19,53,84,39.5,24.83,95,14.6,12.19
2020-05-20,55,76,38.2,27.33,88,14.63,12.55
2020-05-21,75,94,44.9,29.55,2,14.66,14.01
2020-05-22,80,97,55.2,21.52,58,14.69,10.49
2020-05-23,93,99,59.0,9.37,96,14.71,2.22
2020-05-24,68,88,46.7,25.96,85,14.74,14.0
2020-05-25,85,96,55.0,14.9,80,14.76,6.34
2020-05-26,89,100,59.4,23.26,69,14.79,11.0
2020-05-27,91,99,61.1,18.18,99,14.81,7.4
2020-05-28,94,99,64.3,15.88,96,14.84,6.11
2020-05-29,89,99,68.2,15.86,97,14.86,8.19
2020-05-30,67,97,58.7,26.85,57,14.88,13.77
2020-05-31,48,66,40.7,29.56,6,14.9,14.05
2020-06-01,52,73,40.4,23.23,34,14.92,13.05
2020-06-02,58,79,47.7,18.45,77,14.94,11.78
2020-06-03,77,91,62.1,19.35,71,14.95,11.25
2020-06-04,73,96,62.8,27.11,68,14.97,13.94
2020-06-05,90,97,67.9,7.72,100,14.98,0.0
2020-06-06,72,98,64.7,23.44,67,15.0,12.73
2020-06-07,54,74,49.9,27.17,23,15.01,14.04
2020-06-08,56,84,49.9,29.7,32,15.03,14.13
2020-06-09,61,87,57.3,28.84,15,15.04,14.04
2020-06-10,78,89,65.7,24.89,71,15.05,13.57
2020-06-11,84,94,69.9,11.04,95,15.06,6.98
2020-06-12,60,90,57.8,28.39,42,15.07,14.0
2020-06-13,50,64,46.3,29.83,5,15.08,14.03
2020-06-14,59,79,47.3,29.06,18,15.08,14.03
2020-06-15,69,91,53.6,24.7,72,15.09,14.0
2020-06-16,68,94,53.8,28.93,62,15.09,14.04
2020-06-17,76,93,58.3,27.49,50,15.1,14.04
2020-06-18,88,97,64.8,14.58,85,15.1,6.32
2020-06-19,85,100,65.7,19.3,96,15.1,11.17
2020-06-20,83,100,67.5,22.83,95,15.1,12.76
2020-06-21,80,100,67.5,25.21,54,15.1,14.0
2020-06-22,75,95,68.6,25.81,22,15.1,14.0
2020-06-23,77,90,68.2,24.31,56,15.1,14.0
2020-06-24,63,93,62.0,25.84,53,15.1,12.0
2020-06-25,57,79,57.0,22.7,68,15.09,12.39
2020-06-26,56,86,56.4,24.91,31,15.09,13.8
2020-06-27,75,90,64.9,11.43,86,15.08,5.48
2020-06-28,82,95,69.3,22.12,36,15.07,14.0
2020-06-29,73,93,65.4,23.56,21,15.06,14.0
2020-06-30,76,90,63.9,19.09,52,15.05,11.71
2020-07-01,81,96,66.2,23.08,65,15.04,11.87
2020-07-02,71,95,66.0,24.25,27,15.03,14.0
2020-07-03,70,97,67.9,21.11,46,15.02,13.89
2020-07-04,78,98,67.1,22.99,50,15.01,11.78
2020-07-05,70,92,67.0,27.48,39,14.99,14.0
2020-07-06,65,88,65.4,25.84,41,14.98,14.0
2020-07-07,83,96,69.5,17.58,78,14.96,9.75
2020-07-08,87,96,72.9,13.99,78,14.94,8.21
2020-07-09,82,99,71.5,26.14,35,14.93,13.71
2020-07-10,95,99,72.4,4.99,98,14.91,0.55
2020-07-11,87,94,72.5,14.58,64,14.89,9.7
2020-07-12,64,84,64.2,25.68,24,14.87,14.0
2020-07-13,64,88,64.4,25.17,44,14.85,13.88
2020-07-14,65,83,62.5,24.25,24,14.83,14.0
2020-07-15,78,93,66.2,21.0,48,14.8,14.0
2020-07-16,73,86,62.4,21.58,60,14.78,12.46
2020-07-17,80,95,68.3,14.88,71,14.75,8.26
2020-07-18,70,98,66.6,28.1,45,14.73,14.0
2020-07-19,69,92,70.0,25.38,51,14.7,14.0
2020-07-20,64,92,69.8,23.11,80,14.67,12.6
2020-07-21,64,84,66.4,26.33,18,14.65,14.0
2020-07-22,77,96,72.7,22.18,70,14.62,12.19
2020-07-23,84,96,73.3,17.34,86,14.59,10.51
2020-07-24,87,96,71.4,10.08,94,14.56,3.43
2020-07-25,79,98,70.6,22.47,27,14.53,14.0
2020-07-26,62,90,66.1,25.28,61,14.5,12.93
2020-07-27,52,70,63.5,27.14,73,14.47,14.0
2020-07-28,63,77,70.0,21.39,35,14.44,13.78
2020-07-29,69,90,68.9,24.78,35,14.4,14.0
2020-07-30,61,85,66.6,18.57,93,14.37,10.14
2020-07-31,78,93,68.9,11.48,71,14.34,5.78
2020-08-01,70,89,66.4,23.07,39,14.3,13.17
2020-08-02,83,91,74.0,12.51,83,14.27,6.96
2020-08-03,66,93,68.1,24.62,38,14.24,12.52
2020-08-04,85,95,70.9,8.83,73,14.2,5.57
2020-08-05,68,95,65.5,25.19,16,14.16,13.97
2020-08-06,76,88,64.4,16.02,76,14.13,10.59
2020-08-07,78,91,67.1,17.33,86,14.09,9.57
2020-08-08,86,96,69.5,17.94,61,14.05,13.31
2020-08-09,83,98,70.9,21.8,25,14.02,13.85
2020-08-10,78,97,72.3,23.14,10,13.98,13.82
2020-08-11,82,96,73.7,21.26,39,13.94,13.75
2020-08-12,83,99,74.5,19.53,72,13.9,12.75
2020-08-13,83,94,70.5,9.39,92,13.86,2.33
2020-08-14,71,98,66.9,22.07,64,13.82,12.95
2020-08-15,69,86,63.3,17.22,83,13.78,6.46
2020-08-16,86,93,64.0,7.11,83,13.74,1.03
2020-08-17,82,94,63.6,21.61,25,13.7,12.41
2020-08-18,72,97,62.7,22.49,29,13.66,13.16
2020-08-19,83,94,64.4,12.61,52,13.62,7.86
2020-08-20,70,95,58.6,25.29,25,13.58,13.25
2020-08-21,72,92,63.8,21.76,87,13.54,12.0
2020-08-22,76,93,69.0,19.93,73,13.5,11.2
2020-08-23,82,96,70.3,19.68,64,13.46,12.35
2020-08-24,80,97,71.3,20.39,35,13.42,12.41
2020-08-25,69,93,67.7,21.29,19,13.37,12.51
2020-08-26,51,68,52.6,23.69,34,13.33,12.62
2020-08-27,68,88,64.6,20.75,59,13.29,11.53
2020-08-28,76,94,67.3,19.95,42,13.25,11.3
2020-08-29,90,97,72.0,7.77,76,13.2,5.4
2020-08-30,60,75,56.0,20.53,20,13.16,12.42
2020-08-31,69,84,57.0,14.59,89,13.12,8.94
2020-09-01,79,93,64.4,14.34,74,13.07,8.61
2020-09-02,91,96,70.0,7.09,93,13.03,1.7
2020-09-03,78,97,68.7,19.11,82,12.98,11.06
2020-09-04,72,96,64.7,21.54,20,12.94,12.18
2020-09-05,62,85,55.0,21.94,34,12.9,12.02
2020-09-06,65,79,58.3,19.39,21,12.85,12.11
2020-09-07,78,93,62.8,21.09,19,12.81,12.04
2020-09-08,84,100,65.6,20.67,41,12.77,12.0
2020-09-09,88,100,68.5,11.45,95,12.72,4.02
2020-09-10,92,98,72.7,8.58,100,12.68,2.95
2020-09-11,75,100,62.4,16.04,52,12.63,12.0
2020-09-12,72,89,55.1,15.07,50,12.59,11.59
2020-09-13,80,88,61.9,10.61,76,12.55,6.23
2020-09-14,64,90,55.6,20.33,41,12.5,12.0
2020-09-15,62,81,46.1,21.6,0,12.46,12.01
2020-09-16,74,89,53.9,20.4,6,12.41,11.97
2020-09-17,83,100,61.1,10.36,93,12.37,4.2
2020-09-18,67,95,51.2,13.77,53,12.32,9.84
2020-09-19,47,61,35.0,21.33,0,12.28,11.88
2020-09-20,53,74,36.8,19.59,23,12.23,11.85
2020-09-21,61,81,40.6,20.76,0,12.19,11.83
2020-09-22,55,85,41.0,20.57,0,12.14,11.8
2020-09-23,56,72,49.1,19.62,0,12.1,11.77
2020-09-24,71,90,55.4,12.5,85,12.05,7.03
2020-09-25,80,94,59.0,16.78,73,12.01,11.15
2020-09-26,87,99,62.0,11.29,52,11.96,8.96
2020-09-27,88,100,66.0,12.23,71,11.92,7.99
2020-09-28,89,100,66.8,11.7,64,11.87,9.45
2020-09-29,92,97,66.9,7.07,65,11.83,5.45
2020-09-30,73,96,56.3,15.72,46,11.78,8.62
2020-10-01,63,83,50.4,15.3,39,11.74,11.15
2020-10-02,72,89,50.1,9.12,59,11.7,5.4
2020-10-03,65,83,44.4,17.84,3,11.65,11.26
2020-10-04,74,91,48.2,14.04,38,11.61,10.67
2020-10-05,77,91,51.4,14.91,24,11.56,11.01
2020-10-06,73,99,51.5,17.02,12,11.52,11.09
2020-10-07,64,91,50.8,14.7,36,11.47,9.48
2020-10-08,54,70,40.8,17.08,5,11.43,11.0
2020-10-09,63,77,44.9,15.33,26,11.38,10.5
2020-10-10,70,86,54.5,15.15,58,11.34,10.47
2020-10-11,74,93,54.1,7.51,98,11.29,3.33
2020-10-12,89,93,51.6,2.74,100,11.25,0.0
2020-10-13,91,95,54.2,2.79,87,11.21,0.77
2020-10-14,68,90,46.7,16.04,4,11.16,10.81
2020-10-15,78,88,54.2,15.42,56,11.12,10.79
2020-10-16,88,94,53.8,1.73,92,11.07,0.0
2020-10-17,67,89,40.1,15.95,23,11.03,10.76
2020-10-18,72,86,44.8,12.69,46,10.99,10.74
2020-10-19,83,96,51.9,9.72,80,10.95,9.41
2020-10-20,90,97,58.9,9.22,61,10.9,7.35
2020-10-21,96,100,61.4,6.93,87,10.86,4.24
2020-10-22,94,100,63.1,6.25,81,10.82,2.41
2020-10-23,94,100,62.0,6.4,89,10.78,5.35
2020-10-24,79,98,54.5,6.69,80,10.74,4.91
2020-10-25,66,93,37.4,6.8,100,10.69,3.25
2020-10-26,88,96,52.8,3.73,100,10.65,0.08
2020-10-27,77,97,49.5,9.55,94,10.61,6.33
2020-10-28,84,95,50.5,3.45,96,10.57,1.33
2020-10-29,91,94,48.6,1.11,100,10.53,0.0
2020-10-30,87,99,38.0,2.36,82,10.49,0.44
2020-10-31,70,88,30.1,13.28,26,10.45,10.19
2020-11-01,78,94,42.2,5.96,77,10.41,4.13
2020-11-02,53,79,24.3,11.42,31,10.37,9.76
2020-11-03,53,75,29.4,8.56,50,10.33,7.85
2020-11-04,70,82,39.6,12.2,10,10.29,9.79
2020-11-05,75,90,46.0,11.78,42,10.25,9.65
2020-11-06,76,91,49.2,11.07,44,10.21,8.78
2020-11-07,69,88,47.7,11.78,13,10.18,9.68
2020-11-08,75,88,48.6,11.76,10,10.14,9.67
2020-11-09,81,92,49.7,11.55,0,10.1,9.66
2020-11-10,88,98,56.4,9.95,14,10.07,8.94
2020-11-11,94,98,62.4,3.2,68,10.03,1.06
2020-11-12,88,100,52.0,1.76,100,10.0,0.0
2020-11-13,90,95,45.0,2.2,71,9.96,0.5
2020-11-14,68,87,34.7,11.19,15,9.93,9.47
2020-11-15,76,88,42.1,6.17,58,9.9,5.79
2020-11-16,54,76,31.4,10.86,8,9.86,9.4
2020-11-17,62,74,28.9,5.7,46,9.83,6.11
2020-11-18,50,61,16.3,10.89,19,9.8,9.41
2020-11-19,62,78,24.1,8.93,42,9.77,9.23
2020-11-20,64,74,36.7,10.22,14,9.74,9.24
2020-11-21,62,78,39.0,9.38,31,9.71,9.0
2020-11-22,74,90,38.2,2.46,95,9.68,0.0
2020-11-23,74,96,41.6,6.46,52,9.65,5.26
2020-11-24,66,83,30.2,7.77,46,9.62,8.14
2020-11-25,75,88,38.3,5.89,88,9.6,4.31
2020-11-26,87,95,51.6,4.53,60,9.57,4.83
2020-11-27,77,94,44.0,8.22,25,9.55,8.96
2020-11-28,69,90,37.1,7.21,37,9.52,7.36
2020-11-29,68,85,32.7,9.59,20,9.5,9.11
2020-11-30,88,97,50.3,0.79,95,9.48,0.0
2020-12-01,78,99,41.8,5.8,57,9.46,8.35
2020-12-02,61,68,26.5,5.95,43,9.44,3.91
2020-12-03,57,78,25.8,9.35,40,9.42,8.86
2020-12-04,73,93,36.4,4.33,82,9.4,4.0
2020-12-05,82,96,36.9,2.62,73,9.38,3.1
2020-12-06,56,65,21.8,8.72,21,9.36,8.71
2020-12-07,65,80,22.9,7.65,37,9.35,7.68
2020-12-08,61,78,20.5,7.87,63,9.33,7.32
2020-12-09,70,78,24.9,4.72,72,9.32,3.53
2020-12-10,74,89,31.3,8.25,11,9.31,8.44
2020-12-11,82,93,34.4,8.31,32,9.3,8.59
2020-12-12,94,98,44.7,2.32,77,9.29,0.56
2020-12-13,81,94,43.7,7.36,66,9.28,8.71
2020-12-14,84,97,33.2,1.61,84,9.27,0.0
2020-12-15,56,65,18.9,8.25,45,9.26,8.69
2020-12-16,64,88,17.1,2.84,95,9.25,1.13
2020-12-17,81,91,21.9,3.54,86,9.25,0.85
2020-12-18,75,88,16.4,8.36,41,9.25,7.39
2020-12-19,82,88,15.7,7.64,56,9.24,6.72
2020-12-20,85,98,25.5,4.0,88,9.24,1.4
2020-12-21,93,100,32.4,5.9,82,9.24,7.07
2020-12-22,80,94,30.1,8.02,41,9.24,7.12
2020-12-23,75,87,28.1,8.31,67,9.24,8.59
2020-12-24,84,93,45.9,4.25,93,9.25,4.36
2020-12-25,84,96,44.5,0.91,94,9.25,0.0
2020-12-26,55,61,12.8,8.9,1,9.26,8.77
2020-12-27,64,81,18.5,8.61,31,9.26,8.94
2020-12-28,76,87,32.8,5.31,57,9.27,5.53
2020-12-29,56,77,19.3,8.06,21,9.28,7.1
2020-12-30,64,74,21.2,6.69,91,9.29,5.56
2020-12-31,74,92,34.3,2.68,92,9.3,0.08
2021-01-01,78,94,27.2,5.44,83,9.31,4.47
2021-01-02,81,99,35.9,7.2,65,9.33,7.76
2021-01-03,88,96,31.4,1.36,98,9.34,0.0
2021-01-04,84,97,32.3,6.29,79,9.36,5.05
2021-01-05,77,86,29.7,4.68,84,9.37,4.19
2021-01-06,70,91,25.6,8.54,32,9.39,8.76
2021-01-07,61,70,21.2,9.28,8,9.41,9.24
2021-01-08,64,78,20.4,8.93,56,9.42,7.34
2021-01-09,50,57,14.0,7.62,49,9.44,6.77
2021-01-10,65,82,21.0,9.37,39,9.47,9.3
2021-01-11,75,85,21.9,3.87,69,9.49,0.0
2021-01-12,73,86,24.4,9.6,13,9.51,9.35
2021-01-13,76,88,25.8,7.16,49,9.53,8.49
2021-01-14,80,91,31.6,7.14,77,9.56,7.74
2021-01-15,89,96,35.0,3.81,88,9.59,0.83
2021-01-16,84,97,37.0,3.75,85,9.61,2.73
2021-01-17,59,73,24.9,9.46,27,9.64,9.4
2021-01-18,68,84,27.6,9.52,19,9.67,9.51
2021-01-19,65,82,23.7,6.89,36,9.7,6.31
2021-01-20,59,83,18.6,9.3,37,9.73,8.89
2021-01-21,61,86,18.5,8.87,27,9.76,9.0
2021-01-22,61,87,23.8,8.82,17,9.79,9.63
2021-01-23,48,77,10.1,8.82,34,9.82,8.68
2021-01-24,44,52,6.8,11.03,39,9.85,9.69
2021-01-25,52,65,13.9,9.14,68,9.88,7.88
2021-01-26,71,95,23.1,2.4,95,9.92,0.25
2021-01-27,73,99,25.7,7.94,76,9.95,8.07
2021-01-28,54,69,12.1,10.93,58,9.99,7.74
2021-01-29,43,50,0.6,12.19,11,10.02,9.77
2021-01-30,44,57,3.3,12.33,0,10.06,9.79
2021-01-31,57,75,9.2,5.3,91,10.09,0.84
2021-02-01,86,90,25.1,1.66,100,10.13,0.0
2021-02-02,82,86,27.0,3.06,100,10.17,0.0
2021-02-03,74,84,23.6,6.5,88,10.2,2.1
2021-02-04,72,88,22.8,13.02,14,10.24,9.87
2021-02-05,82,89,29.7,10.05,62,10.28,7.0
2021-02-06,69,86,22.0,12.97,21,10.32,9.91
2021-02-07,85,90,24.9,3.03,83,10.36,0.0
2021-02-08,67,80,9.9,13.87,10,10.4,9.95
2021-02-09,84,89,20.4,4.59,82,10.44,0.63
2021-02-10,71,89,16.3,13.3,60,10.48,9.23
2021-02-11,77,92,20.4,12.74,96,10.52,8.0
2021-02-12,68,83,11.4,11.44,70,10.56,6.89
2021-02-13,68,78,14.4,7.24,98,10.61,4.63
2021-02-14,79,85,25.0,7.07,99,10.65,2.7
2021-02-15,82,92,25.7,3.73,100,10.69,0.0
2021-02-16,83,100,35.3,11.43,59,10.73,7.47
2021-02-17,59,70,12.6,13.96,48,10.77,10.29
2021-02-18,74,90,18.3,2.96,99,10.81,0.0
2021-02-19,89,91,26.1,3.72,100,10.86,0.0
2021-02-20,72,90,19.9,10.56,51,10.9,5.19
2021-02-21,68,83,14.9,16.51,16,10.94,10.56
2021-02-22,85,100,26.3,3.62,91,10.99,0.03
2021-02-23,76,87,29.8,7.6,66,11.03,3.35
2021-02-24,70,89,31.7,15.55,36,11.08,10.64
2021-02-25,54,69,25.7,16.74,12,11.12,10.65
2021-02-26,63,74,22.8,16.35,69,11.16,10.08
2021-02-27,87,96,39.3,4.34,76,11.21,2.68
2021-02-28,82,96,34.8,4.37,99,11.25,0.0
2021-03-01,79,100,34.8,4.91,82,11.3,2.16
2021-03-02,43,59,6.2,18.03,8,11.34,11.02
2021-03-03,52,79,20.9,17.43,10,11.39,11.03
2021-03-04,57,85,20.9,12.43,40,11.43,9.78
2021-03-05,42,54,7.4,18.71,3,11.48,11.21
2021-03-06,53,76,13.8,12.18,61,11.52,8.71
2021-03-07,54,67,15.3,16.94,12,11.57,11.39
2021-03-08,51,63,14.3,19.12,10,11.61,11.47
2021-03-09,50,67,27.9,18.37,22,11.66,10.97
2021-03-10,76,96,33.1,18.67,13,11.7,11.56
2021-03-11,71,100,41.2,17.79,55,11.75,9.91
2021-03-12,52,92,37.2,17.74,48,11.79,10.92
2021-03-13,39,48,16.4,19.92,0,11.84,11.69
2021-03-14,40,51,17.9,16.88,17,11.88,11.74
2021-03-15,34,48,4.0,20.69,23,11.93,11.78
2021-03-16,55,75,16.1,9.0,92,11.98,7.36
2021-03-17,79,91,33.3,10.07,99,12.02,4.27
2021-03-18,94,97,41.0,2.22,100,12.07,0.0
2021-03-19,45,92,14.4,20.23,52,12.11,11.92
2021-03-20,56,85,23.8,21.28,0,12.16,11.94
2021-03-21,63,88,30.1,21.51,2,12.21,11.97
2021-03-22,73,95,34.1,21.49,0,12.25,12.0
2021-03-23,83,97,41.5,20.47,51,12.3,12.0
2021-03-24,92,99,46.4,5.43,90,12.34,0.72
2021-03-25,93,100,52.0,16.21,99,12.39,9.38
2021-03-26,74,99,51.4,14.31,50,12.43,8.05
2021-03-27,64,76,41.3,17.68,44,12.48,10.4
2021-03-28,89,98,50.5,3.57,84,12.52,0.0
2021-03-29,49,81,27.8,21.22,33,12.57,11.9
2021-03-30,68,91,34.6,22.77,17,12.61,12.0
2021-03-31,85,97,48.9,9.6,99,12.66,4.98
2021-04-01,68,100,34.1,11.08,65,12.7,6.0
2021-04-02,44,63,13.7,15.26,43,12.75,7.75
2021-04-03,44,61,18.4,24.13,11,12.79,12.02
2021-04-04,50,74,30.7,19.54,54,12.84,11.36
2021-04-05,42,60,29.4,24.04,5,12.88,12.06
2021-04-06,43,64,28.9,24.55,6,12.92,12.21
2021-04-07,56,71,38.2,20.92,49,12.97,10.87
2021-04-08,69,89,42.6,23.45,5,13.01,12.16
2021-04-09,87,98,44.5,12.21,71,13.06,8.94
2021-04-10,87,99,50.1,16.39,97,13.1,10.0
2021-04-11,97,100,52.6,4.14,100,13.15,0.0
2021-04-12,87,95,42.5,4.24,100,13.19,0.0
2021-04-13,71,94,41.8,20.55,61,13.23,12.23
2021-04-14,77,95,47.0,17.22,61,13.28,8.9
2021-04-15,94,98,50.2,4.22,96,13.32,0.62
2021-04-16,74,93,37.0,17.77,57,13.36,9.96
2021-04-17,71,94,37.6,12.41,89,13.41,6.07
2021-04-18,67,85,39.6,16.05,57,13.45,12.14
2021-04-19,73,92,43.0,18.46,41,13.49,11.53
2021-04-20,63,91,43.6,23.82,26,13.53,13.07
2021-04-21,62,78,40.1,17.85,48,13.57,11.98
2021-04-22,45,63,20.6,17.51,49,13.61,10.03
2021-04-23,45,65,26.9,26.23,17,13.66,13.5
2021-04-24,48,67,35.7,24.58,54,13.7,10.97
2021-04-25,72,94,44.5,10.41,81,13.74,5.34
2021-04-26,47,68,28.0,27.48,11,13.78,13.62
2021-04-27,52,77,32.5,23.16,55,13.82,12.81
2021-04-28,73,93,52.5,21.5,88,13.86,11.93
2021-04-29,83,91,59.2,8.83,98,13.9,1.77
2021-04-30,56,83,43.6,21.83,43,13.94,13.78
2021-05-01,48,63,31.3,27.73,35,13.98,13.8
2021-05-02,48,74,44.2,21.77,73,14.02,12.41
2021-05-03,78,94,50.0,7.15,98,14.05,1.0
2021-05-04,87,97,54.6,15.22,96,14.09,6.11
2021-05-05,92,96,52.2,6.15,94,14.13,0.29
2021-05-06,56,78,38.8,26.57,41,14.16,12.52
2021-05-07,58,80,39.0,23.22,83,14.2,12.74
2021-05-08,78,91,43.1,12.25,80,14.24,6.41
2021-05-09,73,93,41.5,18.15,67,14.27,8.31
2021-05-10,75,94,44.1,12.51,86,14.3,2.9
2021-05-11,56,84,37.3,20.95,64,14.34,13.15
2021-05-12,53,74,36.3,27.86,15,14.37,13.99
2021-05-13,49,68,36.7,26.41,11,14.41,14.0
2021-05-14,52,80,40.1,26.69,17,14.44,14.0
2021-05-15,53,90,42.9,25.86,28,14.47,14.0
2021-05-16,55,77,44.8,21.23,81,14.5,12.1
2021-05-17,60,90,46.9,25.62,21,14.53,14.0
2021-05-18,50,78,46.4,24.8,26,14.56,13.88
2021-05-19,53,77,50.2,28.56,11,14.59,14.0
2021-05-20,60,87,47.1,28.03,58,14.62,14.0
2021-05-21,64,91,50.4,27.95,33,14.65,14.0
2021-05-22,53,71,56.4,19.43,82,14.68,11.0
2021-05-23,58,78,60.8,22.07,69,14.71,14.0
2021-05-24,56,67,45.1,18.94,73,14.73,10.18
2021-05-25,64,75,50.9,24.41,73,14.76,11.02
2021-05-26,73,92,63.9,23.4,52,14.78,13.15
2021-05-27,60,94,55.7,29.29,38,14.81,14.0
2021-05-28,63,91,45.4,13.99,81,14.83,6.89
2021-05-29,85,90,45.5,5.71,100,14.85,0.0
2021-05-30,89,93,46.8,4.65,100,14.87,0.0
2021-05-31,73,93,48.2,15.04,83,14.89,6.45
2021-06-01,72,92,52.5,20.8,88,14.91,10.81
2021-06-02,77,92,56.2,19.52,94,14.93,8.65
2021-06-03,91,96,61.5,12.66,98,14.95,4.73
2021-06-04,87,96,65.3,15.28,79,14.96,5.09
2021-06-05,71,95,64.3,27.29,13,14.98,14.04
2021-06-06,65,79,65.5,25.86,17,15.0,14.04
2021-06-07,77,91,69.9,22.3,54,15.01,12.84
2021-06-08,86,98,72.9,19.36,84,15.02,9.03
2021-06-09,81,97,71.5,24.09,76,15.04,13.49
2021-06-10,64,91,59.2,25.37,59,15.05,14.0
2021-06-11,69,82,53.8,11.24,85,15.06,4.67
2021-06-12,80,96,58.9,14.13,80,15.07,6.33
2021-06-13,77,94,58.5,18.9,61,15.08,10.61
2021-06-14,84,94,61.7,16.06,77,15.08,9.23
2021-06-15,74,98,59.9,24.62,44,15.09,13.0
2021-06-16,56,80,49.7,29.93,11,15.09,14.04
2021-06-17,54,81,46.9,30.29,17,15.1,14.13
2021-06-18,58,80,53.1,27.42,50,15.1,11.2
2021-06-19,66,83,62.4,21.2,96,15.1,9.81
2021-06-20,77,91,65.7,23.68,38,15.1,14.04
2021-06-21,83,93,71.1,22.52,74,15.1,13.17
2021-06-22,85,96,64.4,9.87,91,15.1,4.15
2021-06-23,58,78,47.8,26.35,32,15.1,14.05
2021-06-24,66,90,53.1,28.69,22,15.1,14.05
2021-06-25,77,92,59.2,28.53,76,15.09,13.9
2021-06-26,87,96,68.8,19.55,87,15.09,13.31
2021-06-27,81,92,71.7,19.62,82,15.08,10.79
2021-06-28,72,84,71.6,24.68,66,15.07,13.98
2021-06-29,71,81,73.1,25.12,17,15.07,14.0
2021-06-30,64,86,70.8,24.37,22,15.06,14.0
2021-07-01,79,95,69.9,13.59,71,15.05,7.42
2021-07-02,89,96,68.4,11.53,100,15.04,1.87
2021-07-03,88,96,60.1,11.15,98,15.02,5.04
2021-07-04,77,92,60.6,23.67,42,15.01,14.0
2021-07-05,82,100,66.8,22.28,30,15.0,14.0
2021-07-06,73,93,69.4,24.7,81,14.98,13.88
2021-07-07,80,96,73.2,24.42,24,14.97,14.0
2021-07-08,88,97,72.1,14.96,91,14.95,7.39
2021-07-09,82,97,70.1,17.21,85,14.93,7.81
2021-07-10,83,96,68.2,18.81,47,14.91,14.0
2021-07-11,88,97,69.0,10.85,88,14.89,5.63
2021-07-12,91,98,73.7,13.92,95,14.87,5.1
2021-07-13,91,97,70.0,10.24,100,14.85,1.15
2021-07-14,85,99,71.4,20.1,78,14.83,10.38
2021-07-15,81,97,71.7,23.07,47,14.81,14.0
2021-07-16,73,92,71.5,24.56,43,14.78,13.99
2021-07-17,83,96,74.1,22.27,87,14.76,12.85
2021-07-18,79,96,70.0,21.59,77,14.73,12.57
2021-07-19,74,91,66.1,21.42,52,14.71,13.64
2021-07-20,74,93,68.7,25.12,10,14.68,14.0
2021-07-21,77,92,67.3,20.53,30,14.65,13.0
2021-07-22,67,93,59.6,23.94,39,14.62,13.83
2021-07-23,62,79,57.9,24.76,18,14.6,14.0
2021-07-24,72,95,62.3,24.79,40,14.57,12.0
2021-07-25,78,92,68.1,15.3,71,14.54,8.54
2021-07-26,70,97,66.7,24.38,63,14.51,12.72
2021-07-27,67,88,64.9,23.76,21,14.48,14.0
2021-07-28,73,92,64.1,23.57,25,14.45,14.0
2021-07-29,87,95,68.4,13.47,62,14.41,7.72
2021-07-30,68,94,61.1,25.87,12,14.38,14.0
2021-07-31,62,81,53.4,26.48,8,14.35,14.0
2021-08-01,73,91,60.8,18.15,49,14.31,12.97
2021-08-02,68,95,58.5,24.6,19,14.28,14.0
2021-08-03,65,86,56.3,14.04,85,14.24,3.37
2021-08-04,72,85,60.5,12.75,99,14.21,2.01
2021-08-05,76,92,63.0,13.11,52,14.17,9.7
2021-08-06,69,92,63.8,23.0,26,14.14,13.96
2021-08-07,65,83,63.7,20.57,93,14.1,11.77
2021-08-08,80,90,63.9,10.55,96,14.06,6.88
2021-08-09,84,97,68.0,15.4,85,14.02,10.34
2021-08-10,89,98,71.8,14.93,68,13.99,10.22
2021-08-11,83,98,74.3,21.43,64,13.95,12.78
2021-08-12,72,93,72.1,23.94,45,13.91,13.34
2021-08-13,70,86,72.3,23.53,41,13.87,12.62
2021-08-14,71,88,70.3,18.01,71,13.83,11.78
2021-08-15,56,70,57.7,24.12,69,13.79,13.02
2021-08-16,69,81,62.3,15.79,81,13.75,8.34
2021-08-17,76,88,66.7,12.42,96,13.71,6.64
2021-08-18,88,97,72.0,11.31,94,13.67,5.36
2021-08-19,79,96,72.0,16.44,84,13.63,11.05
