period,value,is_imputed,prcp,snow,snwd,tmin,tmax,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours,is_weekend,is_holiday,day_of_week,day_name,tavg,hdd,cdd,tavg_3day,cdd_3day,hdd_3day,tavg_lag1
2021-07-22,157731,0,0.0,0.0,0.0,67.0,81.0,67,93,59.6,23.94,39,14.62,13.83,0,0,3,Thursday,74.0,0.0,9.0,76.2,11.2,0.0,75.0
2021-07-23,153539,0,0.01,0.0,0.0,67.0,83.0,62,79,57.9,24.76,18,14.6,14.0,0,0,4,Friday,75.0,0.0,10.0,74.7,9.7,0.0,74.0
2021-07-24,144541,0,0.0,0.0,0.0,67.0,84.0,72,95,62.3,24.79,40,14.57,12.0,1,0,5,Saturday,75.5,0.0,10.5,74.8,9.8,0.0,75.0
2021-07-25,150491,0,0.49,0.0,0.0,66.0,83.0,78,92,68.1,15.3,71,14.54,8.54,1,0,6,Sunday,74.5,0.0,9.5,75.0,10.0,0.0,75.5
2021-07-26,181389,0,0.78,0.0,0.0,72.0,88.0,70,97,66.7,24.38,63,14.51,12.72,0,0,0,Monday,80.0,0.0,15.0,76.7,11.7,0.0,74.5
2021-07-27,181143,0,0.0,0.0,0.0,73.0,89.0,67,88,64.9,23.76,21,14.48,14.0,0,0,1,Tuesday,81.0,0.0,16.0,78.5,13.5,0.0,80.0
2021-07-28,170345,0,0.14,0.0,0.0,69.0,81.0,73,92,64.1,23.57,25,14.45,14.0,0,0,2,Wednesday,75.0,0.0,10.0,78.7,13.7,0.0,81.0
2021-07-29,164946,0,0.47,0.0,0.0,69.0,77.0,87,95,68.4,13.47,62,14.41,7.72,0,0,3,Thursday,73.0,0.0,8.0,76.3,11.3,0.0,75.0
2021-07-30,157158,0,0.0,0.0,0.0,67.0,82.0,68,94,61.1,25.87,12,14.38,14.0,0,0,4,Friday,74.5,0.0,9.5,74.2,9.2,0.0,73.0
2021-07-31,129226,0,0.0,0.0,0.0,60.0,77.0,62,81,53.4,26.48,8,14.35,14.0,1,0,5,Saturday,68.5,0.0,3.5,72.0,7.0,0.0,74.5
2021-08-01,132174,0,0.04,0.0,0.0,66.0,77.0,73,91,60.8,18.15,49,14.31,12.97,1,0,6,Sunday,71.5,0.0,6.5,71.5,6.5,0.0,68.5
2021-08-02,145959,0,0.0,0.0,0.0,63.0,80.0,68,95,58.5,24.6,19,14.28,14.0,0,0,0,Monday,71.5,0.0,6.5,70.5,5.5,0.0,71.5
2021-08-03,143955,0,0.0,0.0,0.0,65.0,79.0,65,86,56.3,14.04,85,14.24,3.37,0,0,1,Tuesday,72.0,0.0,7.0,71.7,6.7,0.0,71.5
2021-08-04,144567,0,0.0,0.0,0.0,67.0,76.0,72,85,60.5,12.75,99,14.21,2.01,0,0,2,Wednesday,71.5,0.0,6.5,71.7,6.7,0.0,72.0
2021-08-05,149371,0,0.0,0.0,0.0,69.0,81.0,76,92,63.0,13.11,52,14.17,9.7,0,0,3,Thursday,75.0,0.0,10.0,72.8,7.8,0.0,71.5
2021-08-06,163006,0,0.0,0.0,0.0,70.0,88.0,69,92,63.8,23.0,26,14.14,13.96,0,0,4,Friday,79.0,0.0,14.0,75.2,10.2,0.0,75.0
2021-08-07,154929,0,0.0,0.0,0.0,73.0,87.0,65,83,63.7,20.57,93,14.1,11.77,1,0,5,Saturday,80.0,0.0,15.0,78.0,13.0,0.0,79.0
2021-08-08,139597,0,0.21,0.0,0.0,66.0,77.0,80,90,63.9,10.55,96,14.06,6.88,1,0,6,Sunday,71.5,0.0,6.5,76.8,11.8,0.0,80.0
2021-08-09,158928,0,0.0,0.0,0.0,69.0,81.0,84,97,68.0,15.4,85,14.02,10.34,0,0,0,Monday,75.0,0.0,10.0,75.5,10.5,0.0,71.5
2021-08-10,171450,0,0.83,0.0,0.0,71.0,84.0,89,98,71.8,14.93,68,13.99,10.22,0,0,1,Tuesday,77.5,0.0,12.5,74.7,9.7,0.0,75.0
2021-08-11,187093,0,0.18,0.0,0.0,73.0,89.0,83,98,74.3,21.43,64,13.95,12.78,0,0,2,Wednesday,81.0,0.0,16.0,77.8,12.8,0.0,77.5
2021-08-12,195957,0,0.0,0.0,0.0,74.0,93.0,72,93,72.1,23.94,45,13.91,13.34,0,0,3,Thursday,83.5,0.0,18.5,80.7,15.7,0.0,81.0
2021-08-13,202936,0,0.0,0.0,0.0,78.0,94.0,70,86,72.3,23.53,41,13.87,12.62,0,0,4,Friday,86.0,0.0,21.0,83.5,18.5,0.0,83.5
2021-08-14,185433,0,0.0,0.0,0.0,76.0,88.0,71,88,70.3,18.01,71,13.83,11.78,1,0,5,Saturday,82.0,0.0,17.0,83.8,18.8,0.0,86.0
2021-08-15,153218,0,0.0,0.0,0.0,70.0,83.0,56,70,57.7,24.12,69,13.79,13.02,1,0,6,Sunday,76.5,0.0,11.5,81.5,16.5,0.0,82.0
2021-08-16,165007,0,0.0,0.0,0.0,69.0,83.0,69,81,62.3,15.79,81,13.75,8.34,0,0,0,Monday,76.0,0.0,11.0,78.2,13.2,0.0,76.5
2021-08-17,166593,0,0.0,0.0,0.0,73.0,81.0,76,88,66.7,12.42,96,13.71,6.64,0,0,1,Tuesday,77.0,0.0,12.0,76.5,11.5,0.0,76.0
2021-08-18,177119,0,0.0,0.0,0.0,74.0,83.0,88,97,72.0,11.31,94,13.67,5.36,0,0,2,Wednesday,78.5,0.0,13.5,77.2,12.2,0.0,77.0
2021-08-19,186082,0,0.2,0.0,0.0,75.0,85.0,79,96,72.0,16.44,84,13.63,11.05,0,0,3,Thursday,80.0,0.0,15.0,78.5,13.5,0.0,78.5
2021-08-20,175365,0,0.0,0.0,0.0,75.0,82.0,79,89,69.3,9.52,92,13.59,1.99,0,0,4,Friday,78.5,0.0,13.5,79.0,14.0,0.0,80.0
2021-08-21,162279,0,4.45,0.0,0.0,73.0,82.0,86,97,72.2,12.77,87,13.55,5.43,1,0,5,Saturday,77.5,0.0,12.5,78.7,13.7,0.0,78.5
2021-08-22,151885,0,2.67,0.0,0.0,70.0,76.0,94,97,72.0,2.5,100,13.51,0.0,1,0,6,Sunday,73.0,0.0,8.0,76.3,11.3,0.0,77.5
2021-08-23,168032,0,1.07,0.0,0.0,71.0,83.0,85,96,71.3,14.34,61,13.47,10.22,0,0,0,Monday,77.0,0.0,12.0,75.8,10.8,0.0,73.0
2021-08-24,181545,0,0.0,0.0,0.0,72.0,89.0,76,94,69.4,23.55,4,13.42,12.75,0,0,1,Tuesday,80.5,0.0,15.5,76.8,11.8,0.0,77.0
2021-08-25,189996,0,0.0,0.0,0.0,72.0,91.0,74,92,69.3,21.51,31,13.38,12.68,0,0,2,Wednesday,81.5,0.0,16.5,79.7,14.7,0.0,80.5
2021-08-26,202186,0,0.0,0.0,0.0,78.0,91.0,79,91,73.3,21.4,16,13.34,12.53,0,0,3,Thursday,84.5,0.0,19.5,82.2,17.2,0.0,81.5
2021-08-27,201023,0,0.67,0.0,0.0,75.0,93.0,81,96,73.9,20.2,33,13.3,11.48,0,0,4,Friday,84.0,0.0,19.0,83.3,18.3,0.0,84.5
2021-08-28,154176,0,0.0,0.0,0.0,68.0,80.0,84,96,68.2,9.84,91,13.25,4.37,1,0,5,Saturday,74.0,0.0,9.0,80.8,15.8,0.0,84.0
2021-08-29,136489,0,0.0,0.0,0.0,67.0,76.0,83,96,66.3,7.16,90,13.21,0.0,1,0,6,Sunday,71.5,0.0,6.5,76.5,11.5,0.0,74.0
2021-08-30,175220,0,0.0,0.0,0.0,73.0,85.0,88,98,72.4,13.15,69,13.17,8.13,0,0,0,Monday,79.0,0.0,14.0,74.8,9.8,0.0,71.5
2021-08-31,176635,0,0.0,0.0,0.0,73.0,83.0,76,97,67.4,17.87,92,13.12,8.91,0,0,1,Tuesday,78.0,0.0,13.0,76.2,11.2,0.0,79.0
2021-09-01,159108,0,7.13,0.0,0.0,63.0,78.0,89,97,67.1,3.22,100,13.08,0.0,0,0,2,Wednesday,70.5,0.0,5.5,75.8,10.8,0.0,78.0
2021-09-02,135740,0,0.1,0.0,0.0,61.0,77.0,67,90,54.6,22.68,35,13.04,12.0,0,0,3,Thursday,69.0,0.0,4.0,72.5,7.5,0.0,70.5
2021-09-03,131258,0,0.0,0.0,0.0,59.0,74.0,69,86,54.1,16.91,25,13.0,10.74,0,0,4,Friday,66.5,0.0,1.5,68.7,3.7,0.0,69.0
2021-09-04,125285,0,0.0,0.0,0.0,61.0,79.0,73,91,57.7,21.07,51,12.95,12.0,1,0,5,Saturday,70.0,0.0,5.0,68.5,3.5,0.0,66.5
2021-09-05,128107,0,0.02,0.0,0.0,67.0,74.0,83,93,64.1,9.73,86,12.91,5.6,1,0,6,Sunday,70.5,0.0,5.5,69.0,4.0,0.0,70.0
2021-09-06,138924,0,0.0,0.0,0.0,69.0,81.0,75,97,62.8,20.62,33,12.87,12.0,0,1,0,Monday,75.0,0.0,10.0,71.8,6.8,0.0,70.5
2021-09-07,149054,0,0.0,0.0,0.0,65.0,79.0,72,93,58.6,22.09,4,12.82,12.12,0,0,1,Tuesday,72.0,0.0,7.0,72.5,7.5,0.0,75.0
2021-09-08,163652,0,0.0,0.0,0.0,70.0,82.0,77,87,66.0,16.73,39,12.78,11.55,0,0,2,Wednesday,76.0,0.0,11.0,74.3,9.3,0.0,72.0
2021-09-09,156434,0,0.26,0.0,0.0,68.0,76.0,92,98,67.9,4.24,96,12.73,0.0,0,0,3,Thursday,72.0,0.0,7.0,73.3,8.3,0.0,76.0
2021-09-10,139917,0,0.0,0.0,0.0,63.0,74.0,67,89,54.8,21.63,10,12.69,12.06,0,0,4,Friday,68.5,0.0,3.5,72.2,7.2,0.0,72.0
2021-09-11,127733,0,0.0,0.0,0.0,60.0,76.0,66,91,53.9,19.48,20,12.64,12.0,1,0,5,Saturday,68.0,0.0,3.0,69.5,4.5,0.0,68.5
2021-09-12,138482,0,0.0,0.0,0.0,66.0,81.0,69,83,62.2,19.31,38,12.6,12.0,1,0,6,Sunday,73.5,0.0,8.5,70.0,5.0,0.0,68.0
2021-09-13,170347,0,0.12,0.0,0.0,67.0,83.0,70,88,66.2,17.37,65,12.56,10.48,0,0,0,Monday,75.0,0.0,10.0,72.2,7.2,0.0,73.5
2021-09-14,162684,0,0.0,0.0,0.0,67.0,80.0,80,96,65.0,18.76,80,12.51,12.0,0,0,1,Tuesday,73.5,0.0,8.5,74.0,9.0,0.0,75.0
2021-09-15,176961,0,0.0,0.0,0.0,71.0,85.0,79,97,69.1,17.22,74,12.47,12.0,0,0,2,Wednesday,78.0,0.0,13.0,75.5,10.5,0.0,73.5
2021-09-16,160157,0,0.0,0.0,0.0,71.0,76.0,85,96,65.8,11.96,90,12.42,5.68,0,0,3,Thursday,73.5,0.0,8.5,75.0,10.0,0.0,78.0
2021-09-17,156474,0,0.0,0.0,0.0,69.0,75.0,90,97,67.9,8.72,89,12.38,3.69,0,0,4,Friday,72.0,0.0,7.0,74.5,9.5,0.0,73.5
2021-09-18,149956,0,0.0,0.0,0.0,69.0,84.0,83,98,67.6,13.96,42,12.33,11.11,1,0,5,Saturday,76.5,0.0,11.5,74.0,9.0,0.0,72.0
2021-09-19,134734,0,0.0,0.0,0.0,64.0,76.0,68,87,57.0,20.31,4,12.29,11.89,1,0,6,Sunday,70.0,0.0,5.0,72.8,7.8,0.0,76.5
2021-09-20,143830,0,0.0,0.0,0.0,63.0,75.0,79,95,58.7,15.42,23,12.24,11.72,0,0,0,Monday,69.0,0.0,4.0,71.8,6.8,0.0,70.0
2021-09-21,144080,0,0.09,0.0,0.0,63.0,76.0,79,96,61.1,12.94,80,12.2,10.88,0,0,1,Tuesday,69.5,0.0,4.5,69.5,4.5,0.0,69.0
2021-09-22,161347,0,0.01,0.0,0.0,72.0,79.0,89,97,69.4,12.89,87,12.15,7.1,0,0,2,Wednesday,75.5,0.0,10.5,71.3,6.3,0.0,69.5
2021-09-23,163865,0,1.37,0.0,0.0,64.0,79.0,84,97,68.5,13.5,95,12.11,9.39,0,0,3,Thursday,71.5,0.0,6.5,72.2,7.2,0.0,75.5
2021-09-24,136329,0,0.66,0.0,0.0,57.0,72.0,70,92,54.9,19.04,39,12.06,10.75,0,0,4,Friday,64.5,0.0,0.0,70.5,5.7,0.0,71.5
2021-09-25,122402,0,0.0,0.0,0.0,57.0,75.0,74,91,55.8,19.2,35,12.02,11.4,1,0,5,Saturday,66.0,0.0,1.0,67.3,2.5,0.0,64.5
2021-09-26,117189,0,0.0,0.0,0.0,61.0,71.0,61,80,50.3,18.19,12,11.97,11.69,1,0,6,Sunday,66.0,0.0,1.0,65.5,0.7,0.0,66.0
2021-09-27,133727,0,0.0,0.0,0.0,62.0,78.0,57,68,51.5,18.14,28,11.93,11.6,0,0,0,Monday,70.0,0.0,5.0,67.3,2.3,0.0,66.0
2021-09-28,136749,0,0.27,0.0,0.0,61.0,71.0,76,88,59.3,7.97,70,11.89,3.16,0,0,1,Tuesday,66.0,0.0,1.0,67.3,2.3,0.0,70.0
2021-09-29,123112,0,0.0,0.0,0.0,54.0,68.0,62,81,46.5,15.72,44,11.84,10.98,0,0,2,Wednesday,61.0,0.0,0.0,65.7,2.0,0.0,66.0
2021-09-30,120583,0,0.0,0.0,0.0,55.0,65.0,65,81,47.2,13.56,54,11.8,7.84,0,0,3,Thursday,60.0,0.0,0.0,62.3,0.3,0.0,61.0
2021-10-01,118461,0,0.0,0.0,0.0,51.0,67.0,69,87,46.5,18.27,4,11.75,11.4,0,0,4,Friday,59.0,0.0,0.0,60.0,0.0,0.0,60.0
2021-10-02,113157,0,0.0,0.0,0.0,57.0,74.0,71,90,51.6,17.53,48,11.71,11.33,1,0,5,Saturday,65.5,0.0,0.5,61.5,0.2,0.0,59.0
2021-10-03,120008,0,0.0,0.0,0.0,61.0,77.0,78,97,58.4,16.65,55,11.66,11.0,1,0,6,Sunday,69.0,0.0,4.0,64.5,1.5,0.0,65.5
2021-10-04,138989,0,0.15,0.0,0.0,62.0,73.0,94,98,64.5,4.87,97,11.62,1.54,0,0,0,Monday,67.5,0.0,2.5,67.3,2.3,0.0,69.0
2021-10-05,126645,0,0.0,0.0,0.0,60.0,65.0,86,94,58.1,7.38,100,11.57,2.93,0,0,1,Tuesday,62.5,0.0,0.0,66.3,2.2,0.0,67.5
2021-10-06,127627,0,0.0,0.0,0.0,61.0,69.0,85,96,59.3,7.01,96,11.53,2.5,0,0,2,Wednesday,65.0,0.0,0.0,65.0,0.8,0.0,62.5
2021-10-07,132754,0,0.0,0.0,0.0,62.0,73.0,86,99,61.3,10.53,68,11.48,9.54,0,0,3,Thursday,67.5,0.0,2.5,65.0,0.8,0.0,65.0
2021-10-08,134616,0,0.0,0.0,0.0,61.0,76.0,85,97,60.9,12.34,61,11.44,10.92,0,0,4,Friday,68.5,0.0,3.5,67.0,2.0,0.0,67.5
2021-10-09,116687,0,0.0,0.0,0.0,60.0,67.0,79,89,56.9,8.28,98,11.39,5.61,1,0,5,Saturday,63.5,0.0,0.0,66.5,2.0,0.0,68.5
2021-10-10,113337,0,0.11,0.0,0.0,61.0,66.0,86,91,58.9,4.11,97,11.35,0.0,1,0,6,Sunday,63.5,0.0,0.0,65.2,1.2,0.0,63.5
2021-10-11,123650,0,0.0,0.0,0.0,61.0,71.0,82,95,59.2,11.12,80,11.3,7.15,0,1,0,Monday,66.0,0.0,1.0,64.3,0.3,0.0,63.5
2021-10-12,128455,0,0.0,0.0,0.0,61.0,69.0,86,98,59.4,10.57,55,11.26,9.0,0,0,1,Tuesday,65.0,0.0,0.0,64.8,0.3,0.0,66.0
2021-10-13,130421,0,0.0,0.0,0.0,61.0,69.0,90,100,61.3,7.15,74,11.22,1.84,0,0,2,Wednesday,65.0,0.0,0.0,65.3,0.3,0.0,65.0
2021-10-14,134765,0,0.0,0.0,0.0,62.0,76.0,79,96,59.6,13.83,51,11.17,10.82,0,0,3,Thursday,69.0,0.0,4.0,66.3,1.3,0.0,65.0
2021-10-15,138700,0,0.0,0.0,0.0,63.0,79.0,79,96,60.3,14.21,44,11.13,10.47,0,0,4,Friday,71.0,0.0,6.0,68.3,3.3,0.0,69.0
2021-10-16,127522,0,0.25,0.0,0.0,56.0,76.0,80,88,62.0,11.51,86,11.09,9.0,1,0,5,Saturday,66.0,0.0,1.0,68.7,3.7,0.0,71.0
2021-10-17,109050,0,0.0,0.0,0.0,51.0,61.0,67,85,45.6,14.48,13,11.04,10.76,1,0,6,Sunday,56.0,0.0,0.0,64.3,2.3,0.0,66.0
2021-10-18,117306,0,0.0,0.0,0.0,49.0,58.0,59,73,39.0,13.69,16,11.0,10.74,0,0,0,Monday,53.5,0.0,0.0,58.5,0.3,0.0,56.0
2021-10-19,118891,0,0.0,0.0,0.0,47.0,66.0,56,72,40.6,14.94,3,10.96,10.72,0,0,1,Tuesday,56.5,0.0,0.0,55.3,0.0,0.0,53.5
2021-10-20,122707,0,0.0,0.0,0.0,56.0,75.0,55,66,47.7,14.37,32,10.92,9.59,0,0,2,Wednesday,65.5,0.0,0.5,58.5,0.2,0.0,56.5
2021-10-21,126201,0,0.0,0.0,0.0,59.0,73.0,71,86,53.1,14.04,33,10.87,10.69,0,0,3,Thursday,66.0,0.0,1.0,62.7,0.5,0.0,65.5
2021-10-22,124472,0,0.0,0.0,0.0,57.0,69.0,67,87,51.9,11.52,44,10.83,10.13,0,0,4,Friday,63.0,0.0,0.0,64.8,0.5,0.0,66.0
2021-10-23,108488,0,0.01,0.0,0.0,48.0,59.0,67,82,44.3,8.2,86,10.79,5.67,1,0,5,Saturday,53.5,0.0,0.0,60.8,0.3,0.0,63.0
2021-10-24,105809,0,0.03,0.0,0.0,47.0,59.0,73,95,44.4,10.97,50,10.74,8.31,1,0,6,Sunday,53.0,0.0,0.0,56.5,0.0,0.0,53.5
2021-10-25,124399,0,0.23,0.0,0.0,55.0,73.0,86,96,60.7,8.39,97,10.7,7.08,0,0,0,Monday,64.0,0.0,0.0,56.8,0.0,0.0,53.0
2021-10-26,122736,0,3.3,0.0,0.0,54.0,63.0,90,97,57.4,3.79,100,10.66,0.63,0,0,1,Tuesday,58.5,0.0,0.0,58.5,0.0,0.0,64.0
2021-10-27,119791,0,0.16,0.0,0.0,53.0,61.0,72,92,47.7,9.35,92,10.62,7.59,0,0,2,Wednesday,57.0,0.0,0.0,59.8,0.0,0.0,58.5
2021-10-28,118554,0,0.0,0.0,0.0,49.0,57.0,74,89,44.7,12.21,42,10.58,10.31,0,0,3,Thursday,53.0,0.0,0.0,56.2,0.0,0.0,57.0
2021-10-29,117986,0,0.41,0.0,0.0,47.0,56.0,75,90,45.1,5.72,91,10.54,1.38,0,0,4,Friday,51.5,0.0,0.0,53.8,0.0,0.0,53.0
2021-10-30,111022,0,0.57,0.0,0.0,53.0,64.0,86,97,55.3,8.76,72,10.5,7.69,1,0,5,Saturday,58.5,0.0,0.0,54.3,0.0,0.0,51.5
2021-10-31,107613,0,0.04,0.0,0.0,55.0,63.0,81,98,52.3,11.09,50,10.46,9.83,1,0,6,Sunday,59.0,0.0,0.0,56.3,0.0,0.0,58.5
2021-11-01,116568,0,0.0,0.0,0.0,50.0,58.0,64,81,41.0,12.76,19,10.42,10.0,0,0,0,Monday,54.0,0.0,0.0,57.2,0.0,0.0,59.0
2021-11-02,118536,0,0.0,0.0,0.0,44.0,53.0,68,90,38.4,5.48,91,10.38,2.35,0,0,1,Tuesday,48.5,1.5,0.0,53.8,0.0,0.5,54.0
2021-11-03,120557,0,0.0,0.0,0.0,41.0,51.0,68,91,33.8,12.37,21,10.34,9.89,0,0,2,Wednesday,46.0,4.0,0.0,49.5,0.0,1.8,48.5
2021-11-04,122026,0,0.0,0.0,0.0,39.0,50.0,67,95,32.4,11.29,67,10.3,8.05,0,0,3,Thursday,44.5,5.5,0.0,46.3,0.0,3.7,46.0
2021-11-05,122425,0,0.0,0.0,0.0,39.0,51.0,69,89,33.0,12.51,0,10.26,9.79,0,0,4,Friday,45.0,5.0,0.0,45.2,0.0,4.8,44.5
2021-11-06,111253,0,0.0,0.0,0.0,40.0,52.0,72,88,34.5,12.38,0,10.23,9.78,1,0,5,Saturday,46.0,4.0,0.0,45.2,0.0,4.8,45.0
2021-11-07,115399,0,0.0,0.0,0.0,40.0,53.0,74,97,36.0,11.83,64,10.19,9.1,1,0,6,Sunday,46.5,3.5,0.0,45.8,0.0,4.2,46.0
2021-11-08,119783,0,0.0,0.0,0.0,44.0,63.0,66,91,39.6,11.67,20,10.15,9.67,0,0,0,Monday,53.5,0.0,0.0,48.7,0.0,2.5,46.5
2021-11-09,121457,0,0.0,0.0,0.0,50.0,68.0,78,95,45.7,11.33,15,10.11,9.64,0,0,1,Tuesday,59.0,0.0,0.0,53.0,0.0,1.2,53.5
2021-11-10,120398,0,0.0,0.0,0.0,49.0,64.0,67,90,43.2,11.35,45,10.08,9.62,0,0,2,Wednesday,56.5,0.0,0.0,56.3,0.0,0.0,59.0
2021-11-11,118862,0,0.01,0.0,0.0,45.0,61.0,75,89,42.2,10.03,91,10.04,7.53,0,1,3,Thursday,53.0,0.0,0.0,56.2,0.0,0.0,56.5
2021-11-12,122015,0,0.48,0.0,0.0,51.0,65.0,82,95,54.0,3.99,62,10.01,3.55,0,0,4,Friday,58.0,0.0,0.0,55.8,0.0,0.0,53.0
2021-11-13,111370,0,0.33,0.0,0.0,40.0,62.0,76,91,40.8,8.06,26,9.97,6.74,1,0,5,Saturday,51.0,0.0,0.0,54.0,0.0,0.0,58.0
2021-11-14,111389,0,0.02,0.0,0.0,38.0,48.0,65,79,31.8,7.55,62,9.94,4.93,1,0,6,Sunday,43.0,7.0,0.0,50.7,0.0,2.3,51.0
2021-11-15,125413,0,0.0,0.0,0.0,39.0,47.0,74,94,34.0,6.11,48,9.9,4.27,0,0,0,Monday,43.0,7.0,0.0,45.7,0.0,4.7,43.0
2021-11-16,126053,0,0.0,0.0,0.0,36.0,49.0,60,75,28.3,10.47,9,9.87,9.4,0,0,1,Tuesday,42.5,7.5,0.0,42.8,0.0,7.2,43.0
2021-11-17,124707,0,0.0,0.0,0.0,38.0,57.0,77,93,38.2,8.14,64,9.84,8.36,0,0,2,Wednesday,47.5,2.5,0.0,44.3,0.0,5.7,42.5
2021-11-18,122628,0,0.09,0.0,0.0,46.0,69.0,81,94,49.9,10.02,43,9.8,9.22,0,0,3,Thursday,57.5,0.0,0.0,49.2,0.0,3.3,47.5
2021-11-19,123628,0,0.01,0.0,0.0,39.0,48.0,58,86,29.4,10.34,26,9.77,9.23,0,0,4,Friday,43.5,6.5,0.0,49.5,0.0,3.0,57.5
2021-11-20,115831,0,0.0,0.0,0.0,35.0,47.0,71,87,30.7,9.66,64,9.74,9.0,1,0,5,Saturday,41.0,9.0,0.0,47.3,0.0,5.2,43.5
2021-11-21,112537,0,0.01,0.0,0.0,44.0,56.0,77,94,40.0,9.52,89,9.71,7.27,1,0,6,Sunday,50.0,0.0,0.0,44.8,0.0,5.2,41.0
2021-11-22,124473,0,0.04,0.0,0.0,35.0,55.0,72,91,38.1,3.66,91,9.68,0.18,0,0,0,Monday,45.0,5.0,0.0,45.3,0.0,4.7,50.0
2021-11-23,129289,0,0.0,0.0,0.0,32.0,42.0,51,68,19.1,9.62,18,9.66,9.26,0,0,1,Tuesday,37.0,13.0,0.0,44.0,0.0,6.0,45.0
2021-11-24,128530,0,0.0,0.0,0.0,30.0,45.0,58,72,22.0,10.12,23,9.63,9.16,0,0,2,Wednesday,37.5,12.5,0.0,39.8,0.0,10.2,37.0
2021-11-25,112937,0,0.01,0.0,0.0,39.0,56.0,64,77,31.4,7.93,79,9.6,9.07,0,1,3,Thursday,47.5,2.5,0.0,40.7,0.0,9.3,37.5
2021-11-26,119173,0,0.12,0.0,0.0,37.0,47.0,72,94,33.6,4.68,71,9.58,4.9,0,0,4,Friday,42.0,8.0,0.0,42.3,0.0,7.7,47.5
2021-11-27,119286,0,0.0,0.0,0.0,34.0,39.0,53,61,20.2,9.24,47,9.55,8.29,1,0,5,Saturday,36.5,13.5,0.0,42.0,0.0,8.0,42.0
2021-11-28,119589,0,0.0,0.0,0.0,33.0,41.0,76,94,28.8,3.47,92,9.53,3.8,1,0,6,Sunday,37.0,13.0,0.0,38.5,0.0,11.5,36.5
2021-11-29,130792,0,0.0,0.0,0.0,33.0,45.0,67,83,26.8,8.49,38,9.51,9.02,0,0,0,Monday,39.0,11.0,0.0,37.5,0.0,12.5,37.0
2021-11-30,133370,0,0.0,0.0,0.0,31.0,41.0,73,86,26.3,4.78,65,9.48,3.25,0,0,1,Tuesday,36.0,14.0,0.0,37.3,0.0,12.7,39.0
2021-12-01,129347,0,0.0,0.0,0.0,40.0,49.0,70,83,30.2,8.72,81,9.46,8.9,0,0,2,Wednesday,44.5,5.5,0.0,39.8,0.0,10.2,36.0
2021-12-02,126233,0,0.04,0.0,0.0,45.0,58.0,77,92,43.2,5.79,83,9.44,4.78,0,0,3,Thursday,51.5,0.0,0.0,44.0,0.0,6.5,44.5
2021-12-03,125159,0,0.0,0.0,0.0,37.0,48.0,57,72,27.6,7.92,42,9.42,8.96,0,0,4,Friday,42.5,7.5,0.0,46.2,0.0,4.3,51.5
2021-12-04,119139,0,0.0,0.0,0.0,36.0,48.0,67,83,29.5,8.59,55,9.4,8.0,1,0,5,Saturday,42.0,8.0,0.0,45.3,0.0,5.2,42.5
2021-12-05,115555,0,0.0,0.0,0.0,39.0,49.0,64,83,27.9,8.34,90,9.38,8.15,1,0,6,Sunday,44.0,6.0,0.0,42.8,0.0,7.2,42.0
2021-12-06,125874,0,0.42,0.0,0.0,43.0,61.0,83,97,48.7,5.64,94,9.37,5.75,0,0,0,Monday,52.0,0.0,0.0,46.0,0.0,4.7,44.0
2021-12-07,128524,0,0.0,0.0,0.0,36.0,43.0,54,67,23.0,8.15,84,9.35,8.8,0,0,1,Tuesday,39.5,10.5,0.0,45.2,0.0,5.5,52.0
2021-12-08,131138,0,0.04,0.0,0.0,34.0,42.0,76,88,30.2,3.3,99,9.34,0.76,0,0,2,Wednesday,38.0,12.0,0.0,43.2,0.0,7.5,39.5
2021-12-09,132700,0,0.0,0.0,0.0,31.0,39.0,64,79,22.9,6.94,61,9.32,7.56,0,0,3,Thursday,35.0,15.0,0.0,37.5,0.0,12.5,38.0
2021-12-10,128072,0,0.0,0.0,0.0,38.0,50.0,71,86,32.4,5.36,82,9.31,6.01,0,0,4,Friday,44.0,6.0,0.0,39.0,0.0,11.0,35.0
2021-12-11,116338,0,0.17,0.0,0.0,45.0,66.0,90,99,50.7,2.11,100,9.3,0.0,1,0,5,Saturday,55.5,0.0,0.0,44.8,0.0,7.0,44.0
2021-12-12,115082,0,0.0,0.0,0.0,42.0,56.0,48,73,25.6,8.97,33,9.29,8.83,1,0,6,Sunday,49.0,1.0,0.0,49.5,0.0,2.3,55.5
2021-12-13,125997,0,0.0,0.0,0.0,40.0,53.0,50,60,24.5,7.97,36,9.28,8.1,0,0,0,Monday,46.5,3.5,0.0,50.3,0.0,1.5,49.0
2021-12-14,126500,0,0.0,0.0,0.0,44.0,53.0,55,65,27.6,8.65,47,9.27,8.76,0,0,1,Tuesday,48.5,1.5,0.0,48.0,0.0,2.0,46.5
2021-12-15,126642,0,0.0,0.0,0.0,40.0,57.0,77,96,36.0,7.28,88,9.26,7.69,0,0,2,Wednesday,48.5,1.5,0.0,47.8,0.0,2.2,48.5
2021-12-16,124172,0,0.0,0.0,0.0,54.0,62.0,76,96,45.6,7.04,100,9.26,6.92,0,0,3,Thursday,58.0,0.0,0.0,51.7,0.0,1.0,48.5
2021-12-17,120573,0,0.0,0.0,0.0,48.0,60.0,52,75,35.0,8.1,91,9.25,8.37,0,0,4,Friday,54.0,0.0,0.0,53.5,0.0,0.5,58.0
