period,value,target,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30
2024-12-24,141132,128612.0,152903.0,143149.0,134936.0,128108.0,130606.0,137545.0,123516.0,113544.0,116465.0,136385.14285714287,131039.43333333333
2024-12-25,128612,139228.0,141132.0,152903.0,143149.0,128037.0,128740.0,138431.0,121979.0,122987.0,113544.0,138245.7142857143,131924.8
2024-12-26,139228,136806.0,128612.0,141132.0,152903.0,130968.0,134495.0,138124.0,114144.0,124121.0,122987.0,138327.85714285713,132074.2
2024-12-27,136806,124302.0,139228.0,128612.0,141132.0,136595.0,141748.0,141124.0,120273.0,123326.0,124121.0,139507.85714285713,132597.93333333332
2024-12-28,124302,116804.0,136806.0,139228.0,128612.0,134936.0,133949.0,129748.0,121119.0,120162.0,123326.0,139538.0,133092.16666666666
2024-12-29,116804,123031.0,124302.0,136806.0,139228.0,143149.0,130348.0,121900.0,126075.0,117117.0,120162.0,138018.85714285713,133430.76666666666
2024-12-30,123031,123079.0,116804.0,124302.0,136806.0,152903.0,135279.0,130896.0,137747.0,117793.0,117117.0,134255.2857142857,133315.13333333333
2024-12-31,123079,116674.0,123031.0,116804.0,124302.0,141132.0,128108.0,130606.0,137545.0,116590.0,117793.0,129987.85714285714,133378.86666666667
2025-01-01,116674,132967.0,123079.0,123031.0,116804.0,128612.0,128037.0,128740.0,138431.0,131525.0,116590.0,127408.85714285714,133279.0
2025-01-02,132967,135929.0,116674.0,123079.0,123031.0,139228.0,130968.0,134495.0,138124.0,131802.0,131525.0,125703.42857142857,132576.56666666668
2025-01-03,135929,133674.0,132967.0,116674.0,123079.0,136806.0,136595.0,141748.0,141124.0,132779.0,131802.0,124809.0,132423.96666666667
2025-01-04,133674,134218.0,135929.0,132967.0,116674.0,124302.0,134936.0,133949.0,129748.0,136792.0,132779.0,124683.71428571429,132340.56666666668
2025-01-05,134218,147760.0,133674.0,135929.0,132967.0,116804.0,143149.0,130348.0,121900.0,129492.0,136792.0,126022.57142857143,132192.23333333334
2025-01-06,147760,152789.0,134218.0,133674.0,135929.0,123031.0,152903.0,135279.0,130896.0,126295.0,129492.0,128510.28571428571,131962.03333333333
2025-01-07,152789,154141.0,147760.0,134218.0,133674.0,123079.0,141132.0,128108.0,130606.0,133372.0,126295.0,132043.0,132562.43333333332
2025-01-08,154141,154399.0,152789.0,147760.0,134218.0,116674.0,128612.0,128037.0,128740.0,133803.0,133372.0,136287.2857142857,133592.06666666668
2025-01-09,154399,146594.0,154141.0,152789.0,147760.0,132967.0,139228.0,130968.0,134495.0,128884.0,133803.0,141639.7142857143,134366.9
2025-01-10,146594,135803.0,154399.0,154141.0,152789.0,135929.0,136806.0,136595.0,141748.0,129251.0,128884.0,144701.42857142858,135160.0
2025-01-11,135803,130447.0,146594.0,154399.0,154141.0,133674.0,124302.0,134936.0,133949.0,127989.0,129251.0,146225.0,135755.13333333333
2025-01-12,130447,140042.0,135803.0,146594.0,154399.0,134218.0,116804.0,143149.0,130348.0,118200.0,127989.0,146529.14285714287,135798.73333333334
2025-01-13,140042,144078.0,130447.0,135803.0,146594.0,147760.0,123031.0,152903.0,135279.0,123617.0,118200.0,145990.42857142858,135422.03333333333
2025-01-14,144078,134350.0,140042.0,130447.0,135803.0,152789.0,123079.0,141132.0,128108.0,139462.0,123617.0,144887.85714285713,135625.13333333333
2025-01-15,134350,148286.0,144078.0,140042.0,130447.0,154141.0,116674.0,128612.0,128037.0,147227.0,139462.0,143643.42857142858,136082.8
2025-01-16,148286,142209.0,134350.0,144078.0,140042.0,154399.0,132967.0,139228.0,130968.0,145708.0,147227.0,140816.14285714287,136051.83333333334
2025-01-17,142209,129376.0,148286.0,134350.0,144078.0,146594.0,135929.0,136806.0,136595.0,151482.0,145708.0,139942.85714285713,136724.43333333332
2025-01-18,129376,129237.0,142209.0,148286.0,134350.0,135803.0,133674.0,124302.0,134936.0,147502.0,151482.0,139316.42857142858,137196.83333333334
2025-01-19,129237,148957.0,129376.0,142209.0,148286.0,130447.0,134218.0,116804.0,143149.0,144908.0,147502.0,138398.2857142857,137143.76666666666
2025-01-20,148957,161703.0,129237.0,129376.0,142209.0,140042.0,147760.0,123031.0,152903.0,142814.0,144908.0,138225.42857142858,136898.5
2025-01-21,161703,163751.0,148957.0,129237.0,129376.0,144078.0,152789.0,123079.0,141132.0,147514.0,142814.0,139499.0,137365.86666666667
2025-01-22,163751,158474.0,161703.0,148957.0,129237.0,134350.0,154141.0,116674.0,128612.0,141187.0,147514.0,142016.85714285713,137984.33333333334
2025-01-23,158474,152191.0,163751.0,161703.0,148957.0,148286.0,154399.0,132967.0,139228.0,136245.0,141187.0,146217.0,138345.93333333332
2025-01-24,152191,140892.0,158474.0,163751.0,161703.0,142209.0,146594.0,135929.0,136806.0,129309.0,136245.0,147672.42857142858,138924.0
2025-01-25,140892,133314.0,152191.0,158474.0,163751.0,129376.0,135803.0,133674.0,124302.0,129946.0,129309.0,149098.42857142858,139709.96666666667
2025-01-26,133314,140952.0,140892.0,152191.0,158474.0,129237.0,130447.0,134218.0,116804.0,119818.0,129946.0,150743.57142857142,139765.43333333332
2025-01-27,140952,139044.0,133314.0,140892.0,152191.0,148957.0,140042.0,147760.0,123031.0,122603.0,119818.0,151326.0,139649.03333333333
2025-01-28,139044,134715.0,140952.0,133314.0,140892.0,161703.0,144078.0,152789.0,123079.0,135881.0,122603.0,150182.42857142858,140204.03333333333
2025-01-29,134715,142000.0,139044.0,140952.0,133314.0,163751.0,134350.0,154141.0,116674.0,137309.0,135881.0,146945.42857142858,140945.36666666667
2025-01-30,142000,135834.0,134715.0,139044.0,140952.0,158474.0,148286.0,154399.0,132967.0,137092.0,137309.0,142797.42857142858,141334.83333333334
2025-01-31,135834,127718.0,142000.0,134715.0,139044.0,152191.0,142209.0,146594.0,135929.0,133653.0,137092.0,140444.0,141965.53333333333
2025-02-01,127718,137918.0,135834.0,142000.0,134715.0,140892.0,129376.0,135803.0,133674.0,132441.0,133653.0,138107.2857142857,142604.2
2025-02-02,137918,138613.0,127718.0,135834.0,142000.0,133314.0,129237.0,130447.0,134218.0,123515.0,132441.0,136225.2857142857,142429.23333333334
2025-02-03,138613,134272.0,137918.0,127718.0,135834.0,140952.0,148957.0,140042.0,147760.0,121576.0,123515.0,136883.0,142495.53333333333
2025-02-04,134272,142456.0,138613.0,137918.0,127718.0,139044.0,161703.0,144078.0,152789.0,133529.0,121576.0,136548.85714285713,142660.16666666666
2025-02-05,142456,143000.0,134272.0,138613.0,137918.0,134715.0,163751.0,134350.0,154141.0,135668.0,133529.0,135867.14285714287,142661.96666666667
2025-02-06,143000,137067.0,142456.0,134272.0,138613.0,142000.0,158474.0,148286.0,154399.0,132692.0,135668.0,136973.0,142485.16666666666
2025-02-07,137067,134576.0,143000.0,142456.0,134272.0,135834.0,152191.0,142209.0,146594.0,129478.0,132692.0,137115.85714285713,142158.86666666667
2025-02-08,134576,133632.0,137067.0,143000.0,142456.0,127718.0,140892.0,129376.0,135803.0,126725.0,129478.0,137292.0,141589.73333333334
2025-02-09,133632,141563.0,134576.0,137067.0,143000.0,137918.0,133314.0,129237.0,130447.0,115762.0,126725.0,138271.7142857143,140928.96666666667
2025-02-10,141563,143792.0,133632.0,134576.0,137067.0,138613.0,140952.0,148957.0,140042.0,114929.0,115762.0,137659.42857142858,140496.9
2025-02-11,143792,143896.0,141563.0,133632.0,134576.0,134272.0,139044.0,161703.0,144078.0,127136.0,114929.0,138080.85714285713,140688.9
2025-02-12,143896,138821.0,143792.0,141563.0,133632.0,142456.0,134715.0,163751.0,134350.0,134103.0,127136.0,139440.85714285713,141133.73333333334
2025-02-13,138821,139145.0,143896.0,143792.0,141563.0,143000.0,142000.0,158474.0,148286.0,138449.0,134103.0,139646.57142857142,141262.2
2025-02-14,139145,133710.0,138821.0,143896.0,143792.0,137067.0,135834.0,152191.0,142209.0,138777.0,138449.0,139049.57142857142,141086.96666666667
2025-02-15,133710,128848.0,139145.0,138821.0,143896.0,134576.0,127718.0,140892.0,129376.0,133279.0,138777.0,139346.42857142858,141246.8
2025-02-16,128848,135372.0,133710.0,139145.0,138821.0,133632.0,137918.0,133314.0,129237.0,129046.0,133279.0,139222.7142857143,140760.93333333332
2025-02-17,135372,149301.0,128848.0,133710.0,139145.0,141563.0,138613.0,140952.0,148957.0,126553.0,129046.0,138539.2857142857,140315.56666666668
2025-02-18,149301,151311.0,135372.0,128848.0,133710.0,143792.0,134272.0,139044.0,161703.0,128372.0,126553.0,137654.85714285713,140515.43333333332
2025-02-19,151311,151112.0,149301.0,135372.0,128848.0,143896.0,142456.0,134715.0,163751.0,136682.0,128372.0,138441.85714285713,141184.23333333334
2025-02-20,151112,148799.0,151311.0,149301.0,135372.0,138821.0,143000.0,142000.0,158474.0,136259.0,136682.0,139501.14285714287,141262.7
2025-02-21,148799,135218.0,151112.0,151311.0,149301.0,139145.0,137067.0,135834.0,152191.0,132618.0,136259.0,141257.0,140909.66666666666
2025-02-22,135218,125821.0,148799.0,151112.0,151311.0,133710.0,134576.0,127718.0,140892.0,128785.0,132618.0,142636.14285714287,140411.26666666666
2025-02-23,125821,131554.0,135218.0,148799.0,151112.0,128848.0,133632.0,137918.0,133314.0,120238.0,128785.0,142851.57142857142,139636.06666666668
2025-02-24,131554,127889.0,125821.0,135218.0,148799.0,135372.0,141563.0,138613.0,140952.0,124037.0,120238.0,142419.14285714287,138757.06666666668
2025-02-25,127889,124760.0,131554.0,125821.0,135218.0,149301.0,143792.0,134272.0,139044.0,130249.0,124037.0,141873.7142857143,138445.8
2025-02-26,124760,126313.0,127889.0,131554.0,125821.0,151311.0,143896.0,142456.0,134715.0,127050.0,130249.0,138814.85714285713,138264.96666666667
2025-02-27,126313,124313.0,124760.0,127889.0,131554.0,151112.0,138821.0,143000.0,142000.0,126789.0,127050.0,135021.85714285713,137725.23333333334
2025-02-28,124313,116852.0,126313.0,124760.0,127889.0,148799.0,139145.0,137067.0,135834.0,131221.0,126789.0,131479.14285714287,137300.86666666667
2025-03-01,116852,128568.0,124313.0,126313.0,124760.0,135218.0,133710.0,134576.0,127718.0,130494.0,131221.0,127981.14285714286,136954.13333333333
2025-03-02,128568,139878.0,116852.0,124313.0,126313.0,125821.0,128848.0,133632.0,137918.0,120590.0,130494.0,125357.42857142857,136115.86666666667
2025-03-03,139878,133459.0,128568.0,116852.0,124313.0,131554.0,135372.0,141563.0,138613.0,111074.0,120590.0,125749.85714285714,135873.66666666666
2025-03-04,133459,129854.0,139878.0,128568.0,116852.0,127889.0,149301.0,143792.0,134272.0,122004.0,111074.0,126939.0,136279.0
2025-03-05,129854,126880.0,133459.0,139878.0,128568.0,124760.0,151311.0,143896.0,142456.0,127282.0,122004.0,127734.71428571429,136130.36666666667
2025-03-06,126880,129991.0,129854.0,133459.0,139878.0,126313.0,151112.0,138821.0,143000.0,126572.0,127282.0,128462.42857142857,135838.4
2025-03-07,129991,119641.0,126880.0,129854.0,133459.0,124313.0,148799.0,139145.0,137067.0,125068.0,126572.0,128543.42857142857,135592.0
2025-03-08,119641,114224.0,129991.0,126880.0,129854.0,116852.0,135218.0,133710.0,134576.0,122908.0,125068.0,129354.57142857143,135176.5
2025-03-09,114224,123219.0,119641.0,129991.0,126880.0,128568.0,125821.0,128848.0,133632.0,119558.0,122908.0,129753.0,134397.86666666667
2025-03-10,123219,121180.0,114224.0,119641.0,129991.0,139878.0,131554.0,135372.0,141563.0,111660.0,119558.0,127703.85714285714,133636.43333333332
2025-03-11,121180,122667.0,123219.0,114224.0,119641.0,133459.0,127889.0,149301.0,143792.0,128298.0,111660.0,125324.0,133257.86666666667
2025-03-12,122667,124345.0,121180.0,123219.0,114224.0,129854.0,124760.0,151311.0,143896.0,122829.0,128298.0,123569.85714285714,132842.8
2025-03-13,124345,123000.0,122667.0,121180.0,123219.0,126880.0,126313.0,151112.0,138821.0,120078.0,122829.0,122543.14285714286,132212.93333333332
2025-03-14,123000,116401.0,124345.0,122667.0,121180.0,129991.0,124313.0,148799.0,139145.0,119855.0,120078.0,122181.0,131564.7
2025-03-15,116401,113147.0,123000.0,124345.0,122667.0,119641.0,116852.0,135218.0,133710.0,119220.0,119855.0,121182.28571428571,130868.16666666667
2025-03-16,113147,123262.0,116401.0,123000.0,124345.0,114224.0,128568.0,125821.0,128848.0,108979.0,119220.0,120719.42857142857,130120.83333333333
2025-03-17,123262,123481.0,113147.0,116401.0,123000.0,123219.0,139878.0,131554.0,135372.0,107601.0,108979.0,120565.57142857143,129254.23333333334
2025-03-18,123481,120561.0,123262.0,113147.0,116401.0,121180.0,133459.0,127889.0,149301.0,120876.0,107601.0,120571.71428571429,128905.96666666666
2025-03-19,120561,123221.0,123481.0,123262.0,113147.0,122667.0,129854.0,124760.0,151311.0,125439.0,120876.0,120900.42857142857,128727.06666666667
2025-03-20,123221,122404.0,120561.0,123481.0,123262.0,124345.0,126880.0,126313.0,151112.0,125095.0,125439.0,120599.57142857143,128233.36666666667
2025-03-21,122404,112022.0,123221.0,120561.0,123481.0,123000.0,129991.0,124313.0,148799.0,130067.0,125095.0,120439.0,127364.03333333334
2025-03-22,112022,114056.0,122404.0,123221.0,120561.0,116401.0,119641.0,116852.0,135218.0,130301.0,130067.0,120353.85714285714,126400.46666666666
2025-03-23,114056,127893.0,112022.0,122404.0,123221.0,113147.0,114224.0,128568.0,125821.0,121500.0,130301.0,119728.28571428571,125097.46666666666
2025-03-24,127893,121515.0,114056.0,112022.0,122404.0,123262.0,123219.0,139878.0,131554.0,117889.0,121500.0,119858.14285714286,123939.36666666667
2025-03-25,121515,123497.0,127893.0,114056.0,112022.0,123481.0,121180.0,133459.0,127889.0,126694.0,117889.0,120519.71428571429,123695.2
2025-03-26,123497,124724.0,121515.0,127893.0,114056.0,120561.0,122667.0,129854.0,124760.0,125305.0,126694.0,120238.85714285714,123551.66666666667
2025-03-27,124724,121114.0,123497.0,121515.0,127893.0,123221.0,124345.0,126880.0,126313.0,125707.0,125305.0,120658.28571428571,123283.1
2025-03-28,121114,111190.0,124724.0,123497.0,121515.0,122404.0,123000.0,129991.0,124313.0,125729.0,125707.0,120873.0,123177.6
2025-03-29,111190,111937.0,121114.0,124724.0,123497.0,112022.0,116401.0,119641.0,116852.0,120355.0,125729.0,120688.71428571429,123056.06666666667
2025-03-30,111937,121348.0,111190.0,121114.0,124724.0,114056.0,113147.0,114224.0,128568.0,112331.0,120355.0,120569.85714285714,122551.96666666666
2025-03-31,121348,120568.0,111937.0,111190.0,121114.0,127893.0,123262.0,123219.0,139878.0,107220.0,112331.0,120267.14285714286,122139.43333333333
2025-04-01,120568,124319.0,121348.0,111937.0,111190.0,121515.0,123481.0,121180.0,133459.0,120871.0,107220.0,119332.14285714286,122289.3
2025-04-02,124319,124965.0,120568.0,121348.0,111937.0,123497.0,120561.0,122667.0,129854.0,125007.0,120871.0,119196.85714285714,122022.63333333333
2025-04-03,124965,120836.0,124319.0,120568.0,121348.0,124724.0,123221.0,124345.0,126880.0,129954.0,125007.0,119314.28571428571,121504.0
2025-04-04,120836,112385.0,124965.0,124319.0,120568.0,121114.0,122404.0,123000.0,129991.0,126600.0,129954.0,119348.71428571429,121220.86666666667
2025-04-05,112385,111365.0,120836.0,124965.0,124319.0,111190.0,112022.0,116401.0,119641.0,124447.0,126600.0,119309.0,120920.26666666666
2025-04-06,111365,126114.0,112385.0,120836.0,124965.0,111937.0,114056.0,113147.0,114224.0,114228.0,124447.0,119479.71428571429,120437.1
2025-04-07,126114,124593.0,111365.0,112385.0,120836.0,121348.0,127893.0,123262.0,123219.0,110062.0,114228.0,119398.0,119816.23333333334
2025-04-08,124593,126538.0,126114.0,111365.0,112385.0,120568.0,121515.0,123481.0,121180.0,118910.0,110062.0,120078.85714285714,120032.0
2025-04-09,126538,125031.0,124593.0,126114.0,111365.0,124319.0,123497.0,120561.0,122667.0,118395.0,118910.0,120653.85714285714,120377.63333333333
2025-04-10,125031,125921.0,126538.0,124593.0,126114.0,124965.0,124724.0,123221.0,124345.0,116601.0,118395.0,120970.85714285714,120488.26666666666
2025-04-11,125921,121060.0,125031.0,126538.0,124593.0,120836.0,121114.0,122404.0,123000.0,119467.0,116601.0,120980.28571428571,120616.63333333333
2025-04-12,121060,113135.0,125921.0,125031.0,126538.0,112385.0,111190.0,112022.0,116401.0,118513.0,119467.0,121706.71428571429,120725.1
2025-04-13,113135,119372.0,121060.0,125921.0,125031.0,111365.0,111937.0,114056.0,113147.0,109372.0,118513.0,122946.0,120615.6
2025-04-14,119372,118493.0,113135.0,121060.0,125921.0,126114.0,121348.0,127893.0,123262.0,106230.0,109372.0,123198.85714285714,120286.76666666666
2025-04-15,118493,120731.0,119372.0,113135.0,121060.0,124593.0,120568.0,121515.0,123481.0,120463.0,106230.0,122235.71428571429,120385.8
2025-04-16,120731,117844.0,118493.0,119372.0,113135.0,126538.0,124319.0,123497.0,120561.0,117633.0,120463.0,121364.28571428571,120564.0
2025-04-17,117844,112731.0,120731.0,118493.0,119372.0,125031.0,124965.0,124724.0,123221.0,117699.0,117633.0,120534.71428571429,120479.63333333333
2025-04-18,112731,110705.0,117844.0,120731.0,118493.0,125921.0,120836.0,121114.0,122404.0,120726.0,117699.0,119508.0,120291.73333333334
2025-04-19,110705,105506.0,112731.0,117844.0,120731.0,121060.0,112385.0,111190.0,112022.0,117552.0,120726.0,117623.71428571429,120030.73333333334
2025-04-20,105506,115936.0,110705.0,112731.0,117844.0,113135.0,111365.0,111937.0,114056.0,107311.0,117552.0,116144.42857142857,119613.53333333334
2025-04-21,115936,119855.0,105506.0,110705.0,112731.0,119372.0,126114.0,121348.0,127893.0,106176.0,107311.0,115054.57142857143,119050.26666666666
2025-04-22,119855,118275.0,115936.0,105506.0,110705.0,118493.0,124593.0,120568.0,121515.0,114826.0,106176.0,114563.71428571429,119180.73333333334
2025-04-23,118275,120123.0,119855.0,115936.0,105506.0,120731.0,126538.0,124319.0,123497.0,114220.0,114826.0,114758.28571428571,119374.03333333334
2025-04-24,120123,121004.0,118275.0,119855.0,115936.0,117844.0,125031.0,124965.0,124724.0,115397.0,114220.0,114407.42857142857,119053.43333333333
2025-04-25,121004,114466.0,120123.0,118275.0,119855.0,112731.0,125921.0,120836.0,121114.0,114582.0,115397.0,114733.0,119007.03333333334
2025-04-26,114466,104430.0,121004.0,120123.0,118275.0,110705.0,121060.0,112385.0,111190.0,113958.0,114582.0,115914.85714285714,118923.93333333333
2025-04-27,104430,116337.0,114466.0,121004.0,120123.0,105506.0,113135.0,111365.0,111937.0,105435.0,113958.0,116452.14285714286,118582.0
2025-04-28,116337,119517.0,104430.0,114466.0,121004.0,115936.0,119372.0,126114.0,121348.0,105353.0,105435.0,116298.42857142857,118025.86666666667
2025-04-29,119517,122936.0,116337.0,104430.0,114466.0,119855.0,118493.0,124593.0,120568.0,127381.0,105353.0,116355.71428571429,118197.43333333333
2025-04-30,122936,117885.0,119517.0,116337.0,104430.0,118275.0,120731.0,126538.0,124319.0,118586.0,127381.0,116307.42857142857,118450.1
2025-05-01,117885,126382.0,122936.0,119517.0,116337.0,120123.0,117844.0,125031.0,124965.0,119518.0,118586.0,116973.28571428571,118503.03333333334
2025-05-02,126382,124931.0,117885.0,122936.0,119517.0,121004.0,112731.0,125921.0,120836.0,121813.0,119518.0,116653.57142857143,118413.6
2025-05-03,124931,119015.0,126382.0,117885.0,122936.0,114466.0,110705.0,121060.0,112385.0,116646.0,121813.0,117421.85714285714,118482.36666666667
2025-05-04,119015,126087.0,124931.0,126382.0,117885.0,104430.0,105506.0,113135.0,111365.0,106231.0,116646.0,118916.85714285714,118481.23333333334
2025-05-05,126087,123091.0,119015.0,124931.0,126382.0,116337.0,115936.0,119372.0,126114.0,107601.0,106231.0,121000.42857142857,118420.53333333334
2025-05-06,123091,122733.0,126087.0,119015.0,124931.0,119517.0,119855.0,118493.0,124593.0,120093.0,107601.0,122393.28571428571,118877.26666666666
2025-05-07,122733,127167.0,123091.0,126087.0,119015.0,122936.0,118275.0,120731.0,126538.0,123916.0,120093.0,122903.85714285714,119268.13333333333
2025-05-08,127167,122058.0,122733.0,123091.0,126087.0,117885.0,120123.0,117844.0,125031.0,135931.0,123916.0,122874.85714285714,119155.43333333333
2025-05-09,122058,108490.0,127167.0,122733.0,123091.0,126382.0,121004.0,112731.0,125921.0,126567.0,135931.0,124200.85714285714,119241.23333333334
2025-05-10,108490,110675.0,122058.0,127167.0,122733.0,124931.0,114466.0,110705.0,121060.0,118080.0,126567.0,123583.14285714286,119091.9
2025-05-11,110675,122303.0,108490.0,122058.0,127167.0,119015.0,104430.0,105506.0,113135.0,105208.0,118080.0,121234.42857142857,118540.53333333334
2025-05-12,122303,126915.0,110675.0,108490.0,122058.0,126087.0,116337.0,115936.0,119372.0,105238.0,105208.0,120043.0,118032.33333333333
2025-05-13,126915,124548.0,122303.0,110675.0,108490.0,123091.0,119517.0,119855.0,118493.0,116599.0,105238.0,119502.42857142857,118073.76666666666
2025-05-14,124548,126488.0,126915.0,122303.0,110675.0,122733.0,122936.0,118275.0,120731.0,120146.0,116599.0,120048.71428571429,118533.1
2025-05-15,126488,128714.0,124548.0,126915.0,122303.0,127167.0,117885.0,120123.0,117844.0,120976.0,120146.0,120308.0,118705.63333333333
2025-05-16,128714,124344.0,126488.0,124548.0,126915.0,122058.0,126382.0,121004.0,112731.0,120608.0,120976.0,120211.0,118972.13333333333
2025-05-17,124344,115976.0,128714.0,126488.0,124548.0,108490.0,124931.0,114466.0,110705.0,120128.0,120608.0,121161.85714285714,119238.23333333334
2025-05-18,115976,121522.0,124344.0,128714.0,126488.0,110675.0,119015.0,104430.0,105506.0,110332.0,120128.0,123426.71428571429,119454.9
2025-05-19,121522,117473.0,115976.0,124344.0,128714.0,122303.0,126087.0,116337.0,115936.0,109853.0,110332.0,124184.0,119563.06666666667
2025-05-20,117473,118992.0,121522.0,115976.0,124344.0,126915.0,123091.0,119517.0,119855.0,122257.0,109853.0,124072.42857142857,119923.63333333333
2025-05-21,118992,118919.0,117473.0,121522.0,115976.0,124548.0,122733.0,122936.0,118275.0,131765.0,122257.0,122723.57142857143,120322.53333333334
2025-05-22,118919,116114.0,118992.0,117473.0,121522.0,126488.0,127167.0,117885.0,120123.0,142724.0,131765.0,121929.85714285714,120424.4
2025-05-23,116114,104717.0,118919.0,118992.0,117473.0,128714.0,122058.0,126382.0,121004.0,146380.0,142724.0,120848.57142857143,120393.2
2025-05-24,104717,102086.0,116114.0,118919.0,118992.0,124344.0,108490.0,124931.0,114466.0,146863.0,146380.0,119048.57142857143,120321.16666666667
2025-05-25,102086,106014.0,104717.0,116114.0,118919.0,115976.0,110675.0,119015.0,104430.0,128941.0,146863.0,116244.71428571429,119807.63333333333
2025-05-26,106014,121983.0,102086.0,104717.0,116114.0,121522.0,122303.0,126087.0,116337.0,129499.0,128941.0,114260.42857142857,119177.03333333334
2025-05-27,121983,120406.0,106014.0,102086.0,104717.0,117473.0,126915.0,123091.0,119517.0,131790.0,129499.0,112045.0,118895.3
2025-05-28,120406,120828.0,121983.0,106014.0,102086.0,118992.0,124548.0,122733.0,122936.0,145299.0,131790.0,112689.28571428571,119480.4
2025-05-29,120828,125112.0,120406.0,121983.0,106014.0,118919.0,126488.0,127167.0,117885.0,138253.0,145299.0,112891.28571428571,119616.03333333334
2025-05-30,125112,111781.0,120828.0,120406.0,121983.0,116114.0,128714.0,122058.0,126382.0,129147.0,138253.0,113164.0,119659.73333333334
2025-05-31,111781,105414.0,125112.0,120828.0,120406.0,104717.0,124344.0,108490.0,124931.0,128329.0,129147.0,114449.42857142857,119732.26666666666
2025-06-01,105414,118081.0,111781.0,125112.0,120828.0,102086.0,115976.0,110675.0,119015.0,124462.0,128329.0,115458.57142857143,119528.8
2025-06-02,118081,124438.0,105414.0,111781.0,125112.0,106014.0,121522.0,122303.0,126087.0,129455.0,124462.0,115934.0,118829.86666666667
2025-06-03,124438,135370.0,118081.0,105414.0,111781.0,121983.0,117473.0,126915.0,123091.0,157104.0,129455.0,117657.85714285714,118601.53333333334
2025-06-04,135370,155171.0,124438.0,118081.0,105414.0,120406.0,118992.0,124548.0,122733.0,156095.0,157104.0,118008.57142857143,118782.3
2025-06-05,155171,163674.0,135370.0,124438.0,118081.0,120828.0,118919.0,126488.0,127167.0,155169.0,156095.0,120146.28571428571,119091.73333333334
2025-06-06,163674,146003.0,155171.0,135370.0,124438.0,125112.0,116114.0,128714.0,122058.0,164580.0,155169.0,125052.42857142857,120161.06666666667
2025-06-07,146003,129797.0,163674.0,155171.0,135370.0,111781.0,104717.0,124344.0,108490.0,155967.0,164580.0,130561.28571428571,121525.76666666666
2025-06-08,129797,132373.0,146003.0,163674.0,155171.0,105414.0,102086.0,115976.0,110675.0,132181.0,155967.0,135450.14285714287,122153.63333333333
2025-06-09,132373,135361.0,129797.0,146003.0,163674.0,118081.0,106014.0,121522.0,122303.0,130033.0,132181.0,138933.42857142858,122411.6
2025-06-10,135361,145591.0,132373.0,129797.0,146003.0,124438.0,121983.0,117473.0,126915.0,139579.0,130033.0,140975.14285714287,123207.7
2025-06-11,145591,162527.0,135361.0,132373.0,129797.0,135370.0,120406.0,118992.0,124548.0,137507.0,139579.0,142535.57142857142,124030.56666666667
2025-06-12,162527,150301.0,145591.0,135361.0,132373.0,155171.0,120828.0,118919.0,126488.0,139481.0,137507.0,143995.7142857143,124806.83333333333
2025-06-13,150301,123122.0,162527.0,145591.0,135361.0,163674.0,125112.0,116114.0,128714.0,151014.0,139481.0,145046.57142857142,125993.9
2025-06-14,123122,112305.0,150301.0,162527.0,145591.0,146003.0,111781.0,104717.0,124344.0,159899.0,151014.0,143136.14285714287,126852.33333333333
2025-06-15,112305,125975.0,123122.0,150301.0,162527.0,129797.0,105414.0,102086.0,115976.0,137519.0,159899.0,139867.42857142858,126740.13333333333
2025-06-16,125975,129939.0,112305.0,123122.0,150301.0,132373.0,118081.0,106014.0,121522.0,126847.0,137519.0,137368.57142857142,126193.16666666667
2025-06-17,129939,145154.0,125975.0,112305.0,123122.0,135361.0,124438.0,121983.0,117473.0,156036.0,126847.0,136454.57142857142,126247.53333333334
2025-06-18,145154,164136.0,129939.0,125975.0,112305.0,145591.0,135370.0,120406.0,118992.0,172070.0,156036.0,135680.0,126712.96666666666
2025-06-19,164136,155298.0,145154.0,129939.0,125975.0,162527.0,155171.0,120828.0,118919.0,170946.0,172070.0,135617.57142857142,127500.7
2025-06-20,155298,154490.0,164136.0,145154.0,129939.0,150301.0,163674.0,125112.0,116114.0,184117.0,170946.0,135847.42857142858,129056.13333333333
2025-06-21,154490,166019.0,155298.0,164136.0,145154.0,123122.0,146003.0,111781.0,104717.0,195991.0,184117.0,136561.2857142857,130266.33333333333
2025-06-22,166019,212749.0,154490.0,155298.0,164136.0,112305.0,129797.0,105414.0,102086.0,181513.0,195991.0,141042.42857142858,131452.03333333333
2025-06-23,212749,225312.0,166019.0,154490.0,155298.0,125975.0,132373.0,118081.0,106014.0,181459.0,181513.0,148715.85714285713,133115.53333333333
2025-06-24,225312,229325.0,212749.0,166019.0,154490.0,129939.0,135361.0,124438.0,121983.0,176674.0,181459.0,161112.14285714287,136716.6
2025-06-25,229325,182257.0,225312.0,212749.0,166019.0,145154.0,145591.0,135370.0,120406.0,172647.0,176674.0,174736.85714285713,140824.13333333333
2025-06-26,182257,141689.0,229325.0,225312.0,212749.0,164136.0,162527.0,155171.0,120828.0,187697.0,172647.0,186761.2857142857,144934.5
2025-06-27,141689,142830.0,182257.0,229325.0,225312.0,155298.0,150301.0,163674.0,125112.0,172540.0,187697.0,189350.0,146943.63333333333
