lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,tmin_fc,tmax_fc,tavg_fc,dew_point_fc,rh_mean_fc,rh_max_fc,prcp_fc,snow_fc,snwd_fc,solar_rad_fc,cloud_cover_fc,sunshine_hours_fc,hdd_fc,cdd_fc,tavg_3day_fc,cdd_3day_fc,hdd_3day_fc,is_weekend_next,is_holiday_next,daylight_hours_next,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,doy_sin_1,doy_cos_1,doy_sin_2,doy_cos_2
199408,166274.0,143874.0,126027.0,156057.0,156451.0,171763.0,161977.0,163790.0,151378.0,146981.85714285713,154805.16666666666,77.0,93.0,85.0,69.4,68.0,94.0,0.0,0.0,0.0,21.79,6.0,12.02,0.0,20.0,83.2,18.2,0.0,0.0,0.0,12.89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9093882203647925,-0.4159483918249421,0.756517135610563,-0.6539738706764888
210280,199408.0,166274.0,143874.0,161848.0,146265.0,167680.0,160401.0,165915.0,163790.0,153174.85714285713,156505.13333333333,76.0,93.0,84.5,68.7,69.0,92.0,0.0,0.0,0.0,17.84,48.0,10.98,0.0,19.5,84.3,19.3,0.0,0.0,0.0,12.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788
211392,210280.0,199408.0,166274.0,141734.0,146167.0,166180.0,161314.0,147130.0,165915.0,160093.7142857143,157844.06666666668,71.0,90.0,80.5,71.5,85.0,98.0,0.1,0.0,0.0,15.74,89.0,9.06,0.0,15.5,83.3,18.3,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9231578729647039,-0.38442104726885545,0.709762632639161,-0.7044409168334328
194958,211392.0,210280.0,199408.0,133059.0,153327.0,158982.0,159595.0,145739.0,147130.0,170044.85714285713,159491.23333333334,70.0,84.0,77.0,70.4,89.0,99.0,0.02,0.0,0.0,10.79,97.0,4.5,0.0,12.0,80.7,15.7,0.0,1.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9296339319682695,-0.3684843993077793,0.6851112019949135,-0.7284384949335702
176989,194958.0,211392.0,210280.0,126027.0,151494.0,131413.0,154660.0,145064.0,145739.0,178887.57142857142,160643.13333333333,69.0,77.0,73.0,68.7,92.0,99.0,1.8,0.0,0.0,7.24,93.0,2.48,0.0,8.0,76.8,11.8,0.0,1.0,0.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9358348973349941,-0.35243871088460327,0.6596488896351408,-0.7515739101399981
158922,176989.0,194958.0,211392.0,143874.0,145212.0,139489.0,159493.0,138750.0,145064.0,186167.85714285716,161165.63333333333,69.0,82.0,75.5,68.0,85.0,98.0,1.66,0.0,0.0,16.24,73.0,9.44,0.0,10.5,75.2,10.2,0.0,0.0,0.0,12.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9417589340994617,-0.33628873017668287,0.6334058321617086,-0.7738197799123084
174284,158922.0,176989.0,194958.0,166274.0,156228.0,173937.0,174733.0,138190.0,138750.0,188317.57142857145,161143.2,68.0,82.0,75.0,65.9,80.0,98.0,0.0,0.0,0.0,18.03,52.0,11.92,0.0,10.0,74.5,9.5,0.0,0.0,0.0,12.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,-0.7951497745554202
169231,174284.0,158922.0,176989.0,199408.0,156057.0,156451.0,171763.0,162078.0,138190.0,189461.85714285716,161797.33333333334,70.0,79.0,74.5,67.5,87.0,97.0,0.22,0.0,0.0,11.08,78.0,6.84,0.0,9.5,75.0,10.0,0.0,0.0,0.0,12.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
169923,169231.0,174284.0,158922.0,210280.0,161848.0,146265.0,167680.0,168566.0,162078.0,185150.85714285716,162121.93333333332,63.0,77.0,70.0,56.1,68.0,96.0,0.0,0.0,0.0,20.96,13.0,12.0,0.0,5.0,73.2,8.2,0.0,0.0,0.0,12.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589
150451,169923.0,169231.0,174284.0,211392.0,141734.0,146167.0,166180.0,150871.0,168566.0,179385.57142857142,161961.6,58.0,69.0,63.5,49.9,63.0,75.0,0.0,0.0,0.0,18.51,64.0,11.48,0.0,0.0,69.3,4.8,0.0,0.0,0.0,12.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011
129053,150451.0,169923.0,169231.0,194958.0,133059.0,153327.0,158982.0,141132.0,150871.0,170679.7142857143,161251.2,60.0,75.0,67.5,49.1,55.0,70.0,0.0,0.0,0.0,17.02,78.0,10.62,0.0,2.5,67.0,2.5,0.0,1.0,0.0,12.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,-0.8708229664552752
117733,129053.0,150451.0,169923.0,176989.0,126027.0,151494.0,131413.0,131992.0,141132.0,161264.7142857143,159963.63333333333,59.0,77.0,68.0,53.2,67.0,90.0,0.21,0.0,0.0,15.22,49.0,7.24,0.0,3.0,66.3,1.8,0.0,1.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.97139528468375,-0.23746831555846842,0.461351203990578,-0.8872175982116474
120128,117733.0,129053.0,150451.0,158922.0,143874.0,145212.0,139489.0,126203.0,131992.0,152799.57142857142,158348.73333333334,60.0,68.0,64.0,63.0,90.0,95.0,1.34,0.0,0.0,4.85,87.0,1.0,0.0,0.0,66.5,1.8,0.0,0.0,0.0,12.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9753363880767837,-0.2207236509605022,0.43055961698187384,-0.9025621398133328
138006,120128.0,117733.0,129053.0,174284.0,166274.0,156228.0,173937.0,136914.0,126203.0,147257.57142857142,157053.6,58.0,72.0,65.0,52.6,69.0,90.0,0.0,0.0,0.0,20.08,3.0,11.91,0.0,0.0,65.7,1.0,0.0,0.0,0.0,12.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9789888737409319,-0.20391367068311472,0.3992584296048835,-0.9168384298170765
129571,138006.0,120128.0,117733.0,169231.0,199408.0,156057.0,156451.0,159023.0,136914.0,142075.0,157273.36666666667,58.0,74.0,66.0,51.4,68.0,89.0,0.0,0.0,0.0,19.2,31.0,11.36,0.0,1.0,65.0,0.3,0.0,0.0,0.0,12.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
129008,129571.0,138006.0,120128.0,169923.0,210280.0,161848.0,146265.0,153148.0,159023.0,136409.2857142857,156942.76666666666,57.0,71.0,64.0,51.9,71.0,89.0,0.0,0.0,0.0,19.61,35.0,11.85,0.0,0.0,65.0,0.3,0.0,0.0,0.0,12.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9854237542919524,-0.17011767832049052,0.3352760024840169,-0.9421199510456922
127832,129008.0,129571.0,138006.0,150451.0,211392.0,141734.0,146167.0,149092.0,153148.0,130564.28571428572,155445.13333333333,59.0,71.0,65.0,53.4,73.0,95.0,0.0,0.0,0.0,14.88,100.0,9.78,0.0,0.0,65.0,0.3,0.0,0.0,0.0,12.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9882042449941422,-0.15314166701312007,0.30267049085568926,-0.9530952596488853
126415,127832.0,129008.0,129571.0,129053.0,194958.0,133059.0,153327.0,144449.0,149092.0,127333.0,154491.16666666666,57.0,63.0,60.0,54.9,87.0,93.0,0.96,0.0,0.0,3.84,100.0,0.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,12.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501
112035,126415.0,127832.0,129008.0,117733.0,176989.0,126027.0,151494.0,117836.0,144449.0,126956.14285714286,153829.5,62.0,66.0,64.0,59.7,91.0,95.0,1.25,0.0,0.0,3.03,100.0,0.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,12.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9928872135356962,-0.11905873003404988,0.23642378142121298,-0.9716500376053585
111536,112035.0,126415.0,127832.0,120128.0,158922.0,143874.0,145212.0,106856.0,117836.0,126142.14285714286,152691.76666666666,57.0,66.0,61.5,57.9,91.0,96.0,0.59,0.0,0.0,2.94,100.0,0.0,0.0,0.0,61.8,0.0,0.0,0.0,0.0,12.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.994788305609327,-0.10196189005174576,0.20286099168260133,-0.9792075459541514
119464,111536.0,112035.0,126415.0,138006.0,174284.0,166274.0,156228.0,110245.0,106856.0,124914.71428571428,151298.73333333334,54.0,60.0,57.0,52.8,80.0,92.0,0.2,0.0,0.0,5.12,84.0,0.65,0.0,0.0,60.8,0.0,0.0,0.0,0.0,11.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9963950238187231,-0.08483487790576538,0.16905810038314714,-0.9856060869814277
118941,119464.0,111536.0,112035.0,129571.0,169231.0,199408.0,156057.0,123806.0,110245.0,122265.85714285714,150231.06666666668,50.0,64.0,57.0,45.4,67.0,85.0,0.0,0.0,0.0,15.42,35.0,11.17,0.0,0.0,58.5,0.0,0.0,0.0,0.0,11.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
116517,118941.0,119464.0,111536.0,129008.0,169923.0,210280.0,161848.0,122666.0,123806.0,120747.28571428572,149355.36666666667,56.0,65.0,60.5,52.0,81.0,92.0,0.38,0.0,0.0,6.24,82.0,2.14,0.0,0.0,58.2,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9987235240803972,-0.050510617185222886,0.10089228319740334,-0.9948973551031357
118210,116517.0,118941.0,119464.0,127832.0,150451.0,211392.0,141734.0,121113.0,122666.0,118962.85714285714,148031.66666666666,59.0,63.0,61.0,56.8,92.0,97.0,5.48,0.0,0.0,4.42,99.0,1.1,0.0,0.0,59.5,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9994446170919858,-0.033323525711631344,0.06661003679003268,-0.9977790852682925
119674,118210.0,116517.0,118941.0,126415.0,129053.0,194958.0,133059.0,119435.0,121113.0,117588.28571428572,146770.1,57.0,66.0,61.5,56.5,85.0,96.0,0.04,0.0,0.0,11.6,78.0,6.74,0.0,0.0,61.0,0.0,0.0,1.0,0.0,11.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9998699583618592,-0.016126573270657762,0.0322489522893041,-0.9994798672690922
110128,119674.0,118210.0,116517.0,112035.0,117733.0,176989.0,126027.0,116138.0,119435.0,116625.28571428572,145364.3,59.0,76.0,67.5,57.8,76.0,92.0,0.0,0.0,0.0,17.96,0.0,11.48,0.0,2.5,63.3,0.8,0.0,1.0,0.0,11.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9999994220246925,0.001075151282798226,-0.0021503013227746654,-0.9999976880994382
112569,110128.0,119674.0,118210.0,111536.0,120128.0,158922.0,143874.0,108767.0,116138.0,116352.85714285714,144310.76666666666,63.0,77.0,70.0,59.4,77.0,98.0,0.0,0.0,0.0,15.66,24.0,11.32,0.0,5.0,66.3,2.5,0.0,0.0,0.0,11.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999832969770105,0.018276557681691223,-0.03654700988811993,-0.9993319348786156
131147,112569.0,110128.0,119674.0,119464.0,138006.0,174284.0,166274.0,106977.0,108767.0,116500.42857142857,143627.76666666666,61.0,80.0,70.5,60.2,82.0,100.0,0.0,0.0,0.0,17.14,25.0,11.25,0.0,5.5,69.3,4.3,0.0,0.0,0.0,11.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9993706508539969,0.03547255575312556,-0.07090046226091157,-0.9974833955766828
135387,131147.0,112569.0,110128.0,118941.0,129571.0,169231.0,199408.0,119768.0,106977.0,118169.42857142857,143798.43333333332,66.0,83.0,74.5,62.9,84.0,99.0,0.0,0.0,0.0,16.75,9.0,11.27,0.0,9.5,71.7,6.7,0.0,0.0,0.0,11.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
144405,135387.0,131147.0,112569.0,116517.0,129008.0,169923.0,210280.0,122825.0,119768.0,120518.85714285714,143515.53333333333,62.0,77.0,69.5,59.7,88.0,100.0,0.0,0.0,0.0,16.59,58.0,10.0,0.0,4.5,71.5,6.5,0.0,0.0,0.0,11.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9975590477788613,0.06982797572987089,-0.1393150579548309,-0.9902481076109372
139260,144405.0,135387.0,131147.0,118210.0,127832.0,150451.0,211392.0,119801.0,122825.0,124502.85714285714,142786.56666666668,67.0,71.0,69.0,65.3,93.0,99.0,0.14,0.0,0.0,7.69,100.0,1.58,0.0,4.0,71.0,6.0,0.0,0.0,0.0,11.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9962102997023297,0.0869772313136861,-0.17329522734857217,-0.9848699224660111
140078,139260.0,144405.0,135387.0,119674.0,126415.0,129053.0,194958.0,121185.0,119801.0,127510.0,140781.63333333333,53.0,69.0,61.0,59.3,89.0,98.0,0.35,0.0,0.0,5.99,80.0,1.57,0.0,0.0,66.5,2.8,0.0,1.0,0.0,11.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9945667569706337,0.1041007489354256,-0.20707028853384077,-0.9783260681421669
121171,140078.0,139260.0,144405.0,110128.0,112035.0,117733.0,176989.0,123565.0,121185.0,130424.85714285714,138441.56666666668,50.0,59.0,54.5,41.1,60.0,78.0,0.0,0.0,0.0,14.68,35.0,11.0,0.0,0.0,61.5,1.3,0.0,1.0,0.0,11.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9926289059345095,0.121193461470736,-0.2406002661322256,-0.9706242897934825
105416,121171.0,140078.0,139260.0,112569.0,111536.0,120128.0,158922.0,106905.0,123565.0,132002.42857142858,135434.2,49.0,60.0,54.5,39.7,62.0,88.0,0.0,0.0,0.0,13.2,28.0,8.79,0.0,0.0,56.7,0.0,0.0,0.0,1.0,11.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660337
113692,105416.0,121171.0,140078.0,131147.0,119464.0,138006.0,174284.0,104858.0,106905.0,130980.57142857143,132449.46666666667,52.0,63.0,57.5,44.6,67.0,93.0,0.02,0.0,0.0,13.2,70.0,10.84,0.0,0.0,55.5,0.0,0.0,0.0,0.0,11.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9878726596350429,0.15526624985999563,-0.30676656640150596,-0.9517847833088268
118024,113692.0,105416.0,121171.0,135387.0,118941.0,129571.0,169231.0,114403.0,104858.0,128487.0,130339.56666666668,55.0,69.0,62.0,46.2,70.0,92.0,0.0,0.0,0.0,16.46,17.0,10.88,0.0,0.0,58.0,0.0,0.0,0.0,0.0,11.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
119533,118024.0,113692.0,105416.0,144405.0,116517.0,129008.0,169923.0,119315.0,114403.0,126006.57142857143,128976.3,53.0,69.0,61.0,46.6,72.0,97.0,0.0,0.0,0.0,15.51,10.0,10.86,0.0,0.0,60.2,0.0,0.0,0.0,0.0,11.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.981947190186646,0.18915526872004093,-0.37148096925728835,-0.9284405686308982
120482,119533.0,118024.0,113692.0,139260.0,118210.0,127832.0,150451.0,120438.0,119315.0,122453.42857142857,127151.26666666666,51.0,63.0,57.0,43.4,66.0,83.0,0.0,0.0,0.0,16.36,22.0,10.84,0.0,0.0,60.0,0.0,0.0,0.0,0.0,11.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,-0.9151129033807907
116908,120482.0,119533.0,118024.0,140078.0,119674.0,126415.0,129053.0,125333.0,120438.0,119770.85714285714,125526.3,49.0,56.0,52.5,45.9,83.0,93.0,0.81,0.0,0.0,1.79,97.0,0.0,0.0,0.0,56.8,0.0,0.0,1.0,0.0,11.19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9748595108374125,0.22282040779479959,-0.4344371874948622,-0.9007021317403184
109382,116908.0,120482.0,119533.0,121171.0,110128.0,112035.0,117733.0,118562.0,125333.0,116460.85714285714,123759.13333333332,50.0,60.0,55.0,43.1,70.0,94.0,0.01,0.0,0.0,13.4,59.0,10.0,0.0,0.0,54.8,0.0,0.0,1.0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9708824104813836,0.23955655912092708,-0.46516249913190355,-0.8852253099642835
106009,109382.0,116908.0,120482.0,105416.0,112569.0,111536.0,120128.0,108069.0,118562.0,114776.71428571428,122390.16666666669,48.0,63.0,55.5,45.1,75.0,86.0,0.0,0.0,0.0,13.56,22.0,10.79,0.0,0.0,54.3,0.0,0.0,0.0,0.0,11.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9666180104000972,0.2562218218071163,-0.4953372552325659,-0.8687007560596848
117592,106009.0,109382.0,116908.0,113692.0,131147.0,119464.0,138006.0,106318.0,108069.0,114861.42857142857,121622.03333333334,51.0,61.0,56.0,46.5,78.0,94.0,0.0,0.0,0.0,12.31,47.0,10.77,0.0,0.0,55.5,0.0,0.0,0.0,0.0,11.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9620675724981452,0.27281126433401914,-0.5249257416559593,-0.8511480281049478
118154,117592.0,106009.0,109382.0,118024.0,135387.0,118941.0,129571.0,119413.0,106318.0,115418.57142857143,121617.33333333331,52.0,63.0,57.5,47.3,80.0,98.0,0.0,0.0,0.0,10.86,36.0,10.59,0.0,0.0,56.3,0.0,0.0,0.0,0.0,11.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353
118973,118154.0,117592.0,106009.0,119533.0,144405.0,116517.0,129008.0,117200.0,119413.0,115437.14285714286,121551.53333333334,52.0,64.0,58.0,47.9,80.0,100.0,0.0,0.0,0.0,13.61,51.0,10.52,0.0,0.0,57.2,0.0,0.0,0.0,0.0,10.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9521140536681102,0.3057430764672831,-0.5822045598324479,-0.8130423423846421
118566,118973.0,118154.0,117592.0,120482.0,139260.0,118210.0,127832.0,119012.0,117200.0,115357.14285714286,120917.1,59.0,63.0,61.0,57.0,92.0,97.0,0.84,0.0,0.0,3.5,99.0,0.34,0.0,0.0,58.8,0.0,0.0,0.0,0.0,10.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,-0.7925344856241648
121383,118566.0,118973.0,118154.0,116908.0,140078.0,119674.0,126415.0,119482.0,119012.0,115083.42857142857,120550.26666666666,56.0,63.0,59.5,52.1,82.0,99.0,0.67,0.0,0.0,4.94,78.0,3.54,0.0,0.0,59.5,0.0,0.0,1.0,0.0,10.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9410336347451197,0.3383130181923076,-0.636727858382198,-0.7710886034432227
110022,121383.0,118566.0,118973.0,109382.0,121171.0,110128.0,112035.0,118483.0,119482.0,115722.71428571428,120296.1,48.0,57.0,52.5,39.2,61.0,77.0,0.0,0.0,0.0,9.61,65.0,8.03,0.0,0.0,57.7,0.0,0.0,1.0,0.0,10.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568
106653,110022.0,121383.0,118566.0,106009.0,105416.0,112569.0,111536.0,108405.0,118483.0,115814.14285714286,119702.43333333332,47.0,60.0,53.5,39.9,66.0,82.0,0.0,0.0,0.0,14.26,19.0,10.65,0.0,0.0,55.2,0.0,0.0,0.0,0.0,10.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,-0.7254853743958638
118597,106653.0,110022.0,121383.0,117592.0,113692.0,131147.0,119464.0,108050.0,108405.0,115906.14285714286,119043.7,47.0,65.0,56.0,44.0,77.0,95.0,0.0,0.0,0.0,12.84,18.0,10.61,0.0,0.0,54.0,0.0,0.0,0.0,0.0,10.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804
119347,118597.0,106653.0,110022.0,118154.0,118024.0,135387.0,118941.0,120832.0,108050.0,116049.71428571428,119262.43333333332,53.0,72.0,62.5,46.7,67.0,85.0,0.0,0.0,0.0,13.16,37.0,10.44,0.0,0.0,57.3,0.0,0.0,0.0,0.0,10.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9155458729775467,0.40221356823680365,-0.7364899449095569,-0.6764484910524361
120653,119347.0,118597.0,106653.0,118973.0,119533.0,144405.0,116517.0,125770.0,120832.0,116220.14285714286,119522.8,58.0,77.0,67.5,50.8,65.0,86.0,0.0,0.0,0.0,13.41,44.0,10.52,0.0,2.5,62.0,0.8,0.0,0.0,0.0,10.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9084917035725082,0.41790288888678667,-0.7593226149052589,-0.6507143509201561
124318,120653.0,119347.0,118597.0,118566.0,120482.0,139260.0,118210.0,127535.0,125770.0,116460.14285714286,119562.43333333332,63.0,74.0,68.5,53.3,69.0,80.0,0.0,0.0,0.0,8.15,58.0,6.78,0.0,3.5,66.2,2.0,0.0,0.0,0.0,10.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479
124624,124318.0,120653.0,119347.0,121383.0,116908.0,140078.0,119674.0,120506.0,127535.0,117281.85714285714,119741.66666666669,63.0,80.0,71.5,59.1,72.0,87.0,0.0,0.0,0.0,12.28,21.0,10.23,0.0,6.5,69.2,4.2,0.0,1.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,-0.5969669293392242
120491,124624.0,124318.0,120653.0,110022.0,109382.0,121171.0,110128.0,118282.0,120506.0,117744.85714285714,120011.9,51.0,63.0,57.0,48.4,80.0,96.0,0.47,0.0,0.0,3.61,99.0,0.54,0.0,0.0,65.7,3.3,0.0,1.0,0.0,10.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8857249183835637,0.4642104791518923,-0.8223255775192096,-0.5690172620911411
110558,120491.0,124624.0,124318.0,106653.0,106009.0,105416.0,112569.0,109029.0,118282.0,119240.42857142857,120087.93333333332,50.0,60.0,55.0,52.3,86.0,98.0,0.59,0.0,0.0,4.94,100.0,1.74,0.0,0.0,61.2,2.2,0.0,0.0,0.0,10.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8776087166898392,0.4793776594606945,-0.8414120250581577,-0.5403941192199728
120772,110558.0,120491.0,124624.0,118597.0,117592.0,113692.0,131147.0,107416.0,109029.0,119798.28571428572,119784.06666666668,45.0,51.0,48.0,35.0,60.0,77.0,0.0,0.0,0.0,9.42,91.0,6.06,2.0,0.0,53.3,0.0,0.7,0.0,0.0,10.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8692328164574792,0.49440298420761813,-0.8595025968555411,-0.5111313784132033
119303,120772.0,110558.0,120491.0,119347.0,118154.0,118024.0,135387.0,119039.0,107416.0,120109.0,120138.86666666668,39.0,49.0,44.0,33.2,68.0,90.0,0.01,0.0,0.0,8.07,58.0,6.52,6.0,0.0,49.0,0.0,2.7,0.0,0.0,10.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8605996962501181,0.5092820071573356,-0.876575881330507,-0.4812636743715911
122581,119303.0,120772.0,110558.0,120653.0,118973.0,119533.0,144405.0,122214.0,119039.0,120102.71428571428,120363.33333333331,35.0,48.0,41.5,28.1,64.0,88.0,0.0,0.0,0.0,12.7,5.0,10.0,8.5,0.0,44.5,0.0,5.5,0.0,0.0,10.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8517119107469189,0.5240103253675756,-0.8926116709398649,-0.45082635781633507
124118,122581.0,119303.0,120772.0,124318.0,118566.0,120482.0,139260.0,120546.0,122214.0,120378.14285714286,120077.8,42.0,55.0,48.5,33.5,68.0,90.0,0.0,0.0,0.0,12.61,7.0,9.9,1.5,0.0,44.7,0.0,5.3,0.0,0.0,10.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8425720899866032,0.5385835804920232,-0.9075909860952637,-0.4198554536487849
122528,124118.0,122581.0,119303.0,124624.0,121383.0,116908.0,140078.0,120005.0,120546.0,120349.57142857143,119702.16666666669,47.0,61.0,54.0,38.6,71.0,85.0,0.0,0.0,0.0,8.62,89.0,6.35,0.0,0.0,48.0,0.0,3.3,1.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8331829385891785,0.5529974600700271,-0.9214960976269942,-0.3883876183121974
111305,122528.0,124118.0,122581.0,120491.0,110022.0,109382.0,121171.0,121075.0,120005.0,120050.14285714286,118972.93333333332,49.0,65.0,57.0,41.6,73.0,94.0,0.0,0.0,0.0,7.29,49.0,5.56,0.0,0.0,53.2,0.0,0.5,1.0,0.0,10.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8235472349556007,0.5672476988027229,-0.9343105477678197,-0.3564600964060307
112550,111305.0,122528.0,124118.0,110558.0,106653.0,106009.0,105416.0,115378.0,121075.0,118737.85714285714,118041.1,44.0,56.0,50.0,37.5,71.0,89.0,0.0,0.0,0.0,10.96,54.0,9.7,0.0,0.0,53.7,0.0,0.0,0.0,0.0,10.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,-0.32411067660409654
120662,112550.0,111305.0,122528.0,120772.0,118597.0,117592.0,113692.0,120723.0,115378.0,119022.42857142857,117123.5,53.0,64.0,58.5,49.0,76.0,91.0,0.06,0.0,0.0,7.33,64.0,5.0,0.0,0.0,55.2,0.0,0.0,0.0,0.0,10.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,-0.29137764692875745
120787,120662.0,112550.0,111305.0,119303.0,119347.0,118154.0,118024.0,129388.0,120723.0,119006.71428571428,117106.53333333334,43.0,54.0,48.5,30.5,56.0,71.0,0.0,0.0,0.0,11.94,44.0,9.01,1.5,0.0,52.3,0.0,0.5,0.0,0.0,10.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7931896839451843,0.6089746507720486,-0.9660648215530205,-0.25829974943412287
121050,120787.0,120662.0,112550.0,122581.0,120653.0,118973.0,119533.0,118595.0,129388.0,119218.71428571428,117618.9,42.0,57.0,49.5,41.5,77.0,97.0,0.0,0.0,0.0,4.81,45.0,3.96,0.5,0.0,52.2,0.0,0.7,0.0,0.0,10.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7825970017677834,0.6225286602431057,-0.9743781260415392,-0.22491613435184774
