prcp,tmin,tmax,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours,is_weekend,is_holiday,day_of_week,tavg,hdd,cdd,tavg_3day,cdd_3day,hdd_3day,tavg_lag1,lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30
0.0,38.0,56.0,44,63,22.9,21.88,25,13.16,10.97,1,0,5,47.0,3.0,0.0,47.0,0.0,3.3,43.0,103586,108499.0,106910.0,105413.0,103204.0,106277.0,108006.0,114037.0,127562.0,128312.0,105059.3,112787.5
0.0,44.0,63.0,66,86,37.6,16.33,61,13.2,9.86,1,0,6,53.5,0.0,0.0,47.8,0.0,3.3,47.0,100836,103586.0,108499.0,106910.0,101605.0,106911.0,110110.0,112339.0,118357.0,127562.0,105113.9,111973.2
1.92,53.0,67.0,85,93,54.1,3.82,77,13.24,1.1,0,0,0,60.0,0.0,0.0,53.5,0.0,1.0,53.5,108641,100836.0,103586.0,108499.0,105411.0,111212.0,122419.0,125963.0,116481.0,118357.0,105004.0,111132.1
0.0,47.0,60.0,50,67,32.2,20.79,62,13.29,11.4,0,0,1,53.5,0.0,0.0,55.7,0.0,0.0,60.0,105963,108641.0,100836.0,103586.0,104373.0,111690.0,115575.0,123622.0,127795.0,116481.0,105465.4,110952.3
0.0,42.0,54.0,50,83,26.3,20.21,70,13.33,8.73,0,0,2,48.0,2.0,0.0,53.8,0.0,0.7,53.5,106648,105963.0,108641.0,100836.0,105413.0,109617.0,116769.0,120106.0,125906.0,127795.0,105692.6,110739.7
0.0,38.0,50.0,44,70,22.0,22.77,52,13.37,12.24,0,0,3,44.0,6.0,0.0,48.5,0.0,2.7,48.0,107893,106648.0,105963.0,108641.0,106910.0,109109.0,112983.0,121029.0,120257.0,125906.0,105869.0,110095.9
0.07,36.0,51.0,59,91,26.3,18.87,58,13.42,8.7,0,0,4,43.5,6.5,0.0,45.2,0.0,4.8,44.0,109478,107893.0,106648.0,105963.0,108499.0,109396.0,109059.0,117898.0,126494.0,120257.0,106009.4,109571.6
0.22,41.0,46.0,79,94,36.6,8.19,82,13.46,2.59,1,0,5,43.5,6.5,0.0,43.7,0.0,6.3,43.5,106391,109478.0,107893.0,106648.0,103586.0,103204.0,106277.0,108006.0,125896.0,126494.0,106149.3,109217.3
0.0,40.0,63.0,55,74,31.8,24.12,38,13.5,10.75,1,0,6,51.5,0.0,0.0,46.2,0.0,4.3,43.5,102400,106391.0,109478.0,107893.0,100836.0,101605.0,106911.0,110110.0,115263.0,125896.0,106550.0,108729.4
0.0,48.0,57.0,58,73,33.8,13.49,88,13.54,3.7,0,0,0,52.5,0.0,0.0,49.2,0.0,2.2,51.5,106144,102400.0,106391.0,109478.0,108641.0,105411.0,111212.0,122419.0,108480.0,115263.0,106773.4,108212.8
0.18,39.0,61.0,72,87,38.6,14.2,45,13.58,9.48,0,0,1,50.0,0.0,0.0,51.3,0.0,0.0,52.5,107374,106144.0,102400.0,106391.0,105963.0,104373.0,111690.0,115575.0,123212.0,108480.0,106416.7,108150.7
0.0,36.0,51.0,41,65,18.3,20.46,28,13.63,13.47,0,0,2,43.5,6.5,0.0,48.7,0.0,2.2,50.0,109181,107374.0,106144.0,102400.0,106648.0,105413.0,109617.0,116769.0,125324.0,123212.0,106618.3,108059.5
0.13,40.0,52.0,56,74,27.0,15.28,83,13.67,5.03,0,0,3,46.0,4.0,0.0,46.5,0.0,3.5,43.5,109799,109181.0,107374.0,106144.0,107893.0,106910.0,109109.0,112983.0,125452.0,125324.0,106980.1,107618.3
0.48,42.0,49.0,91,96,42.3,5.4,83,13.71,0.0,0,0,4,45.5,4.5,0.0,45.0,0.0,5.0,46.0,110868,109799.0,109181.0,107374.0,109478.0,108499.0,109396.0,109059.0,121982.0,125452.0,107252.4,107425.7
0.0,44.0,65.0,73,97,39.8,20.54,53,13.75,11.77,1,0,5,54.5,0.0,0.0,48.7,0.0,2.8,45.5,101933,110868.0,109799.0,109181.0,106391.0,103586.0,103204.0,106277.0,123036.0,121982.0,107451.0,107229.0
0.22,42.0,51.0,83,92,41.2,5.54,100,13.79,0.08,1,0,6,46.5,3.5,0.0,48.8,0.0,2.7,54.5,104175,101933.0,110868.0,109799.0,102400.0,100836.0,101605.0,106911.0,110330.0,123036.0,106814.1,106860.7
0.0,39.0,50.0,79,90,36.9,5.18,97,13.83,0.0,0,0,0,44.5,5.5,0.0,48.5,0.0,3.0,46.5,110360,104175.0,101933.0,110868.0,106144.0,108641.0,105411.0,111212.0,109986.0,110330.0,107067.7,106697.9
0.0,41.0,67.0,67,91,36.5,24.23,30,13.87,12.04,0,0,1,54.0,0.0,0.0,48.3,0.0,3.0,44.5,106833,110360.0,104175.0,101933.0,107374.0,105963.0,104373.0,111690.0,122788.0,109986.0,107670.0,106834.0
0.01,47.0,59.0,83,99,42.6,9.58,70,13.91,4.41,0,0,2,53.0,0.0,0.0,50.5,0.0,1.8,54.0,108896,106833.0,110360.0,104175.0,109181.0,106648.0,105413.0,109617.0,124142.0,122788.0,107592.7,106831.4
0.71,49.0,60.0,89,96,51.8,9.67,100,13.95,3.05,0,0,3,54.5,0.0,0.0,53.8,0.0,0.0,53.0,109556,108896.0,106833.0,110360.0,109799.0,107893.0,106910.0,109109.0,124392.0,124142.0,107552.0,106754.2
0.21,53.0,66.0,87,99,53.4,15.93,82,13.98,9.41,0,0,4,59.5,0.0,0.0,55.7,0.0,0.0,54.5,107240,109556.0,108896.0,106833.0,110868.0,109478.0,108499.0,109396.0,125825.0,124392.0,107517.3,106683.1
0.0,51.0,73.0,55,80,42.3,26.25,36,14.02,13.57,1,0,5,62.0,0.0,0.0,58.7,0.0,0.0,59.5,101092,107240.0,109556.0,108896.0,101933.0,106391.0,103586.0,103204.0,124402.0,125825.0,106999.0,106603.8
0.04,54.0,80.0,64,88,50.5,21.61,64,14.06,12.79,1,0,6,67.0,0.0,2.0,62.8,0.7,0.0,62.0,101934,101092.0,107240.0,109556.0,104175.0,102400.0,100836.0,101605.0,113412.0,124402.0,106878.9,106336.6
0.0,50.0,75.0,58,80,43.8,20.78,50,14.1,12.42,0,0,0,62.5,0.0,0.0,63.8,0.7,0.0,67.0,106922,101934.0,101092.0,107240.0,110360.0,106144.0,108641.0,105411.0,112693.0,113412.0,106558.7,106087.9
0.0,46.0,63.0,51,82,32.2,25.59,51,14.14,12.87,0,0,1,54.5,0.0,0.0,61.3,0.7,0.0,62.5,104493,106922.0,101934.0,101092.0,106833.0,107374.0,105963.0,104373.0,124527.0,112693.0,106067.6,106211.8
0.06,45.0,52.0,76,92,40.5,7.82,85,14.17,2.93,0,0,2,48.5,1.5,0.0,55.2,0.0,0.5,54.5,106901,104493.0,106922.0,101934.0,108896.0,109181.0,106648.0,105413.0,125335.0,124527.0,105733.3,106308.1
0.0,46.0,67.0,55,90,34.9,23.53,47,14.21,13.45,0,0,3,56.5,0.0,0.0,53.2,0.0,0.5,48.5,105000,106901.0,104493.0,106922.0,109556.0,109799.0,107893.0,106910.0,125344.0,125335.0,105448.3,106357.7
0.45,36.0,57.0,70,93,37.9,8.67,80,14.25,2.47,0,0,4,46.5,3.5,0.0,50.5,0.0,1.7,56.5,107045,105000.0,106901.0,104493.0,107240.0,110868.0,109478.0,108499.0,123486.0,125344.0,104797.4,106378.6
0.03,34.0,48.0,51,91,22.3,25.61,35,14.28,13.94,1,0,5,41.0,9.0,0.0,48.0,0.0,4.2,46.5,105448,107045.0,105000.0,106901.0,101092.0,101933.0,106391.0,103586.0,127630.0,123486.0,104769.6,106433.0
0.0,39.0,64.0,48,60,29.8,24.8,35,14.32,13.35,1,0,6,51.5,0.0,0.0,46.3,0.0,4.2,41.0,101273,105448.0,107045.0,105000.0,101934.0,104175.0,102400.0,100836.0,114199.0,127630.0,105391.9,106384.3
0.05,44.0,61.0,70,87,40.9,18.33,48,14.35,11.44,0,0,0,52.5,0.0,0.0,48.3,0.0,3.0,51.5,106548,101273.0,105448.0,107045.0,106922.0,110360.0,106144.0,108641.0,112482.0,114199.0,105297.4,106143.4
0.0,43.0,59.0,49,75,28.4,27.27,28,14.38,13.94,0,0,1,51.0,0.0,0.0,51.7,0.0,0.0,52.5,106020,106548.0,101273.0,105448.0,104493.0,106833.0,107374.0,105963.0,127578.0,112482.0,105244.0,106242.2
0.0,41.0,64.0,48,72,28.6,25.99,16,14.42,13.89,0,0,2,52.5,0.0,0.0,52.0,0.0,0.0,51.0,105496,106020.0,106548.0,101273.0,106901.0,108896.0,109181.0,106648.0,127299.0,127578.0,105462.1,106415.0
0.0,47.0,67.0,61,83,38.7,27.16,49,14.45,13.72,0,0,3,57.0,0.0,0.0,53.5,0.0,0.0,52.5,104813,105496.0,106020.0,106548.0,105000.0,109556.0,109799.0,107893.0,125446.0,127299.0,105261.4,106310.1
0.07,60.0,84.0,71,92,57.7,22.11,66,14.48,11.17,0,0,4,72.0,0.0,7.0,60.5,2.3,0.0,57.0,112782,104813.0,105496.0,106020.0,107045.0,107240.0,110868.0,109478.0,126102.0,125446.0,105234.7,106271.8
0.01,59.0,77.0,66,91,53.9,26.28,94,14.51,14.0,1,0,5,68.0,0.0,3.0,65.7,3.3,0.0,72.0,109350,112782.0,104813.0,105496.0,105448.0,101092.0,101933.0,106391.0,131001.0,126102.0,106054.3,106476.3
0.0,55.0,69.0,72,91,47.6,25.03,93,14.54,13.86,1,0,6,62.0,0.0,0.0,67.3,3.3,0.0,68.0,101478,109350.0,112782.0,104813.0,101273.0,101934.0,104175.0,102400.0,115861.0,131001.0,106611.7,106524.8
0.0,54.0,70.0,68,84,48.0,20.24,96,14.57,11.67,0,0,0,62.0,0.0,0.0,64.0,1.0,0.0,62.0,106351,101478.0,109350.0,112782.0,106548.0,106922.0,110360.0,106144.0,118365.0,115861.0,106641.0,106258.2
0.0,53.0,68.0,53,84,39.5,24.83,95,14.6,12.19,0,0,1,60.5,0.0,0.0,61.5,0.0,0.0,62.0,104990,106351.0,101478.0,109350.0,106020.0,104493.0,106833.0,107374.0,152580.0,118365.0,106612.9,106256.8
0.0,49.0,66.0,55,76,38.2,27.33,88,14.63,12.55,0,0,2,57.5,0.0,0.0,60.0,0.0,0.0,60.5,104160,104990.0,106351.0,101478.0,105496.0,106901.0,108896.0,109181.0,133705.0,152580.0,106465.7,106343.2
0.0,46.0,68.0,75,94,44.9,29.55,2,14.66,14.01,0,0,3,57.0,0.0,0.0,58.3,0.0,0.0,57.5,104754,104160.0,104990.0,106351.0,104813.0,105000.0,109556.0,109799.0,131494.0,133705.0,106274.9,106277.0
0.03,54.0,77.0,80,97,55.2,21.52,58,14.69,10.49,0,0,4,65.5,0.0,0.5,60.0,0.2,0.0,57.0,109076,104754.0,104160.0,104990.0,112782.0,107045.0,107240.0,110868.0,133209.0,131494.0,106266.4,106189.7
0.65,55.0,67.0,93,99,59.0,9.37,96,14.71,2.22,1,0,5,61.0,0.0,0.0,61.2,0.2,0.0,65.5,105665,109076.0,104754.0,104160.0,109350.0,105448.0,101092.0,101933.0,135155.0,133209.0,105737.0,106186.2
0.0,52.0,67.0,68,88,46.7,25.96,85,14.74,14.0,1,0,6,59.5,0.0,0.0,62.0,0.2,0.0,61.0,98759,105665.0,109076.0,104754.0,101478.0,101273.0,101934.0,104175.0,115120.0,135155.0,105210.6,106048.4
0.0,55.0,71.0,85,96,55.0,14.9,80,14.76,6.34,0,1,0,63.0,0.0,0.0,61.2,0.0,0.0,59.5,102478,98759.0,105665.0,109076.0,106351.0,106548.0,106922.0,110360.0,124725.0,115120.0,104822.1,105644.8
0.0,58.0,78.0,89,100,59.4,23.26,69,14.79,11.0,0,0,1,68.0,0.0,3.0,63.5,1.0,0.0,63.0,111744,102478.0,98759.0,105665.0,104990.0,106020.0,104493.0,106833.0,130806.0,124725.0,104268.9,105662.9
0.0,60.0,79.0,91,99,61.1,18.18,99,14.81,7.4,0,0,2,69.5,0.0,4.5,66.8,2.5,0.0,68.0,114887,111744.0,102478.0,98759.0,104160.0,105496.0,106901.0,108896.0,142568.0,130806.0,105233.7,105915.2
0.0,64.0,76.0,94,99,64.3,15.88,96,14.84,6.11,0,0,3,70.0,0.0,5.0,69.2,4.2,0.0,69.5,119979,114887.0,111744.0,102478.0,104754.0,104813.0,105000.0,109556.0,138576.0,142568.0,106766.1,106066.1
0.03,67.0,81.0,89,99,68.2,15.86,97,14.86,8.19,0,0,4,74.0,0.0,9.0,71.2,6.2,0.0,70.0,127358,119979.0,114887.0,111744.0,109076.0,112782.0,107045.0,107240.0,132614.0,138576.0,108941.1,106504.3
0.02,67.0,81.0,67,97,58.7,26.85,57,14.88,13.77,1,0,5,74.0,0.0,9.0,72.7,7.7,0.0,74.0,120443,127358.0,119979.0,114887.0,105665.0,109350.0,105448.0,101092.0,143687.0,132614.0,111552.9,107119.7
0.0,56.0,70.0,48,66,40.7,29.56,6,14.9,14.05,1,0,6,63.0,0.0,0.0,70.3,6.0,0.0,74.0,105733,120443.0,127358.0,119979.0,98759.0,101478.0,101273.0,101934.0,130607.0,143687.0,113664.0,107482.6
0.0,51.0,70.0,52,73,40.4,23.23,34,14.92,13.05,0,0,0,60.5,0.0,0.0,65.8,3.0,0.0,63.0,108395,105733.0,120443.0,127358.0,102478.0,106351.0,106548.0,106922.0,132932.0,130607.0,114660.3,107432.4
0.0,59.0,72.0,58,79,47.7,18.45,77,14.94,11.78,0,0,1,65.5,0.0,0.5,63.0,0.2,0.0,60.5,111306,108395.0,105733.0,120443.0,111744.0,104990.0,106020.0,104493.0,136132.0,132932.0,115505.6,107675.8
0.45,60.0,79.0,77,91,62.1,19.35,71,14.95,11.25,0,0,2,69.5,0.0,4.5,65.2,1.7,0.0,65.5,124072,111306.0,108395.0,105733.0,114887.0,104160.0,105496.0,106901.0,130630.0,136132.0,115443.0,107988.2
0.16,66.0,84.0,73,96,62.8,27.11,68,14.97,13.94,0,0,3,75.0,0.0,10.0,70.0,5.0,0.0,69.5,135911,124072.0,111306.0,108395.0,119979.0,104754.0,104813.0,105000.0,145649.0,130630.0,116755.1,108559.9
0.26,69.0,79.0,90,97,67.9,7.72,100,14.98,0.0,0,0,4,74.0,0.0,9.0,72.8,7.8,0.0,75.0,138728,135911.0,124072.0,111306.0,127358.0,109076.0,112782.0,107045.0,163065.0,145649.0,119031.1,109607.2
0.06,70.0,86.0,72,98,64.7,23.44,67,15.0,12.73,1,0,5,78.0,0.0,13.0,75.7,10.7,0.0,74.0,137443,138728.0,135911.0,124072.0,120443.0,105665.0,109350.0,105448.0,155590.0,163065.0,120655.4,110668.1
0.0,63.0,76.0,54,74,49.9,27.17,23,15.01,14.04,1,0,6,69.5,0.0,4.5,73.8,8.8,0.0,78.0,117827,137443.0,138728.0,135911.0,105733.0,98759.0,101478.0,101273.0,135629.0,155590.0,123084.0,111749.5
0.0,59.0,79.0,56,84,49.9,29.7,32,15.03,14.13,0,0,0,69.0,0.0,4.0,72.2,7.2,0.0,69.5,126037,117827.0,137443.0,138728.0,108395.0,102478.0,106351.0,106548.0,126640.0,135629.0,124811.7,112108.9
0.0,65.0,87.0,61,87,57.3,28.84,15,15.04,14.04,0,0,1,76.0,0.0,11.0,71.5,6.5,0.0,69.0,141241,126037.0,117827.0,137443.0,111306.0,111744.0,104990.0,106020.0,139108.0,126640.0,127332.0,112795.2
0.0,70.0,85.0,78,89,65.7,24.89,71,15.05,13.57,0,0,2,77.5,0.0,12.5,74.2,9.2,0.0,76.0,151018,141241.0,126037.0,117827.0,124072.0,114887.0,104160.0,105496.0,142714.0,139108.0,131608.4,114127.5
0.05,70.0,84.0,84,94,69.9,11.04,95,15.06,6.98,0,0,3,77.0,0.0,12.0,76.8,11.8,0.0,77.5,149906,151018.0,141241.0,126037.0,135911.0,119979.0,104754.0,104813.0,138851.0,142714.0,135457.9,115609.8
0.0,69.0,85.0,60,90,57.8,28.39,42,15.07,14.0,0,0,4,77.0,0.0,12.0,77.2,12.2,0.0,77.0,146423,149906.0,151018.0,141241.0,138728.0,127358.0,109076.0,112782.0,133742.0,138851.0,137457.1,117072.7
0.0,59.0,75.0,50,64,46.3,29.83,5,15.08,14.03,1,0,5,67.0,0.0,2.0,73.7,8.7,0.0,77.0,120480,146423.0,149906.0,151018.0,137443.0,120443.0,105665.0,109350.0,132404.0,133742.0,138556.4,118436.9
0.0,54.0,74.0,59,79,47.3,29.06,18,15.08,14.03,1,0,6,64.0,0.0,0.0,69.3,4.7,0.0,67.0,109258,120480.0,146423.0,149906.0,117827.0,105733.0,98759.0,101478.0,126902.0,132404.0,136133.1,118959.1
0.0,59.0,75.0,69,91,53.6,24.7,72,15.09,14.0,0,0,0,67.0,0.0,2.0,66.0,1.3,0.0,64.0,121816,109258.0,120480.0,146423.0,126037.0,108395.0,102478.0,106351.0,136393.0,126902.0,134909.0,118841.7
0.0,60.0,78.0,68,94,53.8,28.93,62,15.09,14.04,0,0,1,69.0,0.0,4.0,66.7,2.0,0.0,67.0,124252,121816.0,109258.0,120480.0,141241.0,111306.0,111744.0,104990.0,158268.0,136393.0,134306.0,119257.2
0.0,60.0,78.0,76,93,58.3,27.49,50,15.1,14.04,0,0,2,69.0,0.0,4.0,68.3,3.3,0.0,69.0,127685,124252.0,121816.0,109258.0,151018.0,124072.0,114887.0,104160.0,157077.0,158268.0,131879.0,120016.3
0.0,65.0,77.0,88,97,64.8,14.58,85,15.1,6.32,0,0,3,71.0,0.0,6.0,69.7,4.7,0.0,69.0,134290,127685.0,124252.0,121816.0,149906.0,135911.0,119979.0,104754.0,150630.0,157077.0,128545.7,120727.5
0.0,65.0,83.0,85,100,65.7,19.3,96,15.1,11.17,0,0,4,74.0,0.0,9.0,71.3,6.3,0.0,71.0,140428,134290.0,127685.0,124252.0,146423.0,138728.0,127358.0,109076.0,156815.0,150630.0,126314.9,121704.1
0.0,70.0,86.0,83,100,67.5,22.83,95,15.1,12.76,1,0,5,78.0,0.0,13.0,74.3,9.3,0.0,74.0,139405,140428.0,134290.0,127685.0,120480.0,137443.0,120443.0,105665.0,152143.0,156815.0,125458.4,122913.1
0.0,70.0,88.0,80,100,67.5,25.21,54,15.1,14.0,1,0,6,79.0,0.0,14.0,77.0,12.0,0.0,78.0,143250,139405.0,140428.0,134290.0,109258.0,117827.0,105733.0,98759.0,132495.0,152143.0,128162.0,124068.1
0.0,72.0,90.0,75,95,68.6,25.81,22,15.1,14.0,0,0,0,81.0,0.0,16.0,79.3,14.3,0.0,79.0,169030,143250.0,139405.0,140428.0,121816.0,126037.0,108395.0,102478.0,137106.0,132495.0,133018.0,125207.2
0.0,74.0,87.0,77,90,68.2,24.31,56,15.1,14.0,0,0,1,80.5,0.0,15.5,80.2,15.2,0.0,81.0,171255,169030.0,143250.0,139405.0,124252.0,141241.0,111306.0,111744.0,166482.0,137106.0,139762.9,127319.4
0.0,74.0,86.0,63,93,62.0,25.84,53,15.1,12.0,0,0,2,80.0,0.0,15.0,80.5,15.5,0.0,80.5,167586,171255.0,169030.0,143250.0,127685.0,151018.0,124072.0,114887.0,178863.0,166482.0,146477.6,129735.9
0.0,72.0,87.0,57,79,57.0,22.7,68,15.09,12.39,0,0,3,79.5,0.0,14.5,80.0,15.0,0.0,80.0,157504,167586.0,171255.0,169030.0,134290.0,149906.0,135911.0,119979.0,184472.0,178863.0,152177.7,131906.2
0.0,69.0,87.0,56,86,56.4,24.91,31,15.09,13.8,0,0,4,78.0,0.0,13.0,79.2,14.2,0.0,79.5,157836,157504.0,167586.0,171255.0,140428.0,146423.0,138728.0,127358.0,190510.0,184472.0,155494.0,133431.5
0.09,72.0,80.0,75,90,64.9,11.43,86,15.08,5.48,1,0,5,76.0,0.0,11.0,77.8,12.8,0.0,78.0,147406,157836.0,157504.0,167586.0,139405.0,120480.0,137443.0,120443.0,190202.0,190510.0,157980.9,134863.2
0.11,70.0,90.0,82,95,69.3,22.12,36,15.07,14.0,1,0,6,80.0,0.0,15.0,78.0,13.0,0.0,76.0,156108,147406.0,157836.0,157504.0,143250.0,109258.0,117827.0,105733.0,179742.0,190202.0,159123.9,135777.4
0.58,65.0,87.0,73,93,65.4,23.56,21,15.06,14.0,0,0,0,76.0,0.0,11.0,77.3,12.3,0.0,80.0,166276,156108.0,147406.0,157836.0,169030.0,121816.0,126037.0,108395.0,161779.0,179742.0,160960.7,136735.7
0.0,67.0,80.0,76,90,63.9,19.09,52,15.05,11.71,0,0,1,73.5,0.0,8.5,76.5,11.5,0.0,76.0,154125,166276.0,156108.0,147406.0,171255.0,124252.0,141241.0,111306.0,172828.0,161779.0,160567.3,138263.5
0.03,67.0,80.0,81,96,66.2,23.08,65,15.04,11.87,0,0,2,73.5,0.0,8.5,74.3,9.3,0.0,73.5,152004,154125.0,166276.0,156108.0,167586.0,127685.0,151018.0,124072.0,184540.0,172828.0,158120.1,139876.6
0.0,68.0,92.0,71,95,66.0,24.25,27,15.03,14.0,0,0,3,80.0,0.0,15.0,75.7,10.7,0.0,73.5,163768,152004.0,154125.0,166276.0,157504.0,134290.0,149906.0,135911.0,191174.0,184540.0,155894.1,141330.2
0.13,71.0,90.0,70,97,67.9,21.11,46,15.02,13.89,0,1,4,80.5,0.0,15.5,78.0,13.0,0.0,80.0,166411,163768.0,152004.0,154125.0,157836.0,140428.0,146423.0,138728.0,173293.0,191174.0,156789.0,143078.9
0.0,68.0,87.0,78,98,67.1,22.99,50,15.01,11.78,1,1,5,77.5,0.0,12.5,79.3,14.3,0.0,80.5,145710,166411.0,163768.0,152004.0,147406.0,139405.0,120480.0,137443.0,184981.0,173293.0,158014.0,144490.2
0.0,72.0,92.0,70,92,67.0,27.48,39,14.99,14.0,1,0,6,82.0,0.0,17.0,80.0,15.0,0.0,77.5,155847,145710.0,166411.0,163768.0,156108.0,143250.0,109258.0,117827.0,181680.0,184981.0,157771.7,144816.9
0.54,70.0,96.0,65,88,65.4,25.84,41,14.98,14.0,0,0,0,83.0,0.0,18.0,80.8,15.8,0.0,82.0,176113,155847.0,145710.0,166411.0,166276.0,169030.0,121816.0,126037.0,169715.0,181680.0,157734.4,145387.5
0.0,72.0,82.0,83,96,69.5,17.58,78,14.96,9.75,0,0,1,77.0,0.0,12.0,80.7,15.7,0.0,83.0,167938,176113.0,155847.0,145710.0,154125.0,171255.0,124252.0,141241.0,172271.0,169715.0,159139.7,146676.5
0.02,75.0,83.0,87,96,72.9,13.99,78,14.94,8.21,0,0,2,79.0,0.0,14.0,79.7,14.7,0.0,77.0,175949,167938.0,176113.0,155847.0,152004.0,167586.0,127685.0,151018.0,182587.0,172271.0,161113.0,148346.9
0.0,75.0,89.0,82,99,71.5,26.14,35,14.93,13.71,0,0,3,82.0,0.0,17.0,79.3,14.3,0.0,79.0,180313,175949.0,167938.0,176113.0,163768.0,157504.0,134290.0,149906.0,195836.0,182587.0,164533.7,150010.6
2.54,73.0,77.0,95,99,72.4,4.99,98,14.91,0.55,0,0,4,75.0,0.0,10.0,78.7,13.7,0.0,82.0,168873,180313.0,175949.0,167938.0,166411.0,157836.0,140428.0,146423.0,192374.0,195836.0,166897.3,151313.0
0.76,72.0,83.0,87,94,72.5,14.58,64,14.89,9.7,1,0,5,77.5,0.0,12.5,78.2,13.2,0.0,75.0,161294,168873.0,180313.0,175949.0,145710.0,147406.0,139405.0,120480.0,189586.0,192374.0,167249.0,151908.2
0.04,71.0,87.0,64,84,64.2,25.68,24,14.87,14.0,1,0,6,79.0,0.0,14.0,77.2,12.2,0.0,77.5,157805,161294.0,168873.0,180313.0,155847.0,156108.0,143250.0,109258.0,168975.0,189586.0,169475.3,152287.8
0.02,70.0,86.0,64,88,64.4,25.17,44,14.85,13.88,0,0,0,78.0,0.0,13.0,78.2,13.2,0.0,79.0,176295,157805.0,161294.0,168873.0,176113.0,166276.0,169030.0,121816.0,177278.0,168975.0,169755.0,152667.2
0.0,70.0,85.0,65,83,62.5,24.25,24,14.83,14.0,0,0,1,77.5,0.0,12.5,78.2,13.2,0.0,78.0,170243,176295.0,157805.0,161294.0,167938.0,154125.0,171255.0,124252.0,189142.0,177278.0,169781.0,154527.7
0.0,70.0,82.0,78,93,66.2,21.0,48,14.8,14.0,0,0,2,76.0,0.0,11.0,77.2,12.2,0.0,77.5,164706,170243.0,176295.0,157805.0,175949.0,152004.0,167586.0,127685.0,200849.0,189142.0,170110.3,156560.5
0.0,69.0,78.0,73,86,62.4,21.58,60,14.78,12.46,0,0,3,73.5,0.0,8.5,75.7,10.7,0.0,76.0,153193,164706.0,170243.0,176295.0,180313.0,163768.0,157504.0,134290.0,219115.0,200849.0,168504.1,157990.2
0.03,69.0,84.0,80,95,68.3,14.88,71,14.75,8.26,0,0,4,76.5,0.0,11.5,75.3,10.3,0.0,73.5,159279,153193.0,164706.0,170243.0,168873.0,166411.0,157836.0,140428.0,198383.0,219115.0,164629.9,158954.9
0.0,72.0,91.0,70,98,66.6,28.1,45,14.73,14.0,1,0,5,81.5,0.0,16.5,77.2,12.2,0.0,76.5,164104,159279.0,153193.0,164706.0,161294.0,145710.0,147406.0,139405.0,201920.0,198383.0,163259.3,160008.0
0.0,77.0,94.0,69,92,70.0,25.38,51,14.7,14.0,1,0,6,85.5,0.0,20.5,81.2,16.2,0.0,81.5,177705,164104.0,159279.0,153193.0,157805.0,155847.0,156108.0,143250.0,214771.0,201920.0,163660.7,161001.8
0.0,81.0,93.0,64,92,69.8,23.11,80,14.67,12.6,0,0,0,87.0,0.0,22.0,84.7,19.7,0.0,85.5,206726,177705.0,164104.0,159279.0,176295.0,176113.0,166276.0,169030.0,220298.0,214771.0,166503.6,162244.4
0.0,77.0,91.0,64,84,66.4,26.33,18,14.65,14.0,0,0,1,84.0,0.0,19.0,85.5,20.5,0.0,87.0,197281,206726.0,177705.0,164104.0,170243.0,167938.0,154125.0,171255.0,218830.0,220298.0,170850.9,164488.4
1.42,72.0,92.0,77,96,72.7,22.18,70,14.62,12.19,0,0,2,82.0,0.0,17.0,84.3,19.3,0.0,84.0,199626,197281.0,206726.0,177705.0,164706.0,175949.0,152004.0,167586.0,178801.0,218830.0,174713.4,166289.4
0.0,73.0,86.0,84,96,73.3,17.34,86,14.59,10.51,0,0,3,79.5,0.0,14.5,81.8,16.8,0.0,82.0,189744,199626.0,197281.0,206726.0,153193.0,180313.0,163768.0,157504.0,174985.0,178801.0,179702.0,167309.3
0.19,72.0,80.0,87,96,71.4,10.08,94,14.56,3.43,0,0,4,76.0,0.0,11.0,79.2,14.2,0.0,79.5,174543,189744.0,199626.0,197281.0,159279.0,168873.0,166411.0,157836.0,177454.0,174985.0,184923.6,167925.6
0.0,72.0,88.0,79,98,70.6,22.47,27,14.53,14.0,1,0,5,80.0,0.0,15.0,78.5,13.5,0.0,76.0,168864,174543.0,189744.0,199626.0,164104.0,161294.0,145710.0,147406.0,180046.0,177454.0,187104.1,168157.5
0.0,77.0,92.0,62,90,66.1,25.28,61,14.5,12.93,1,0,6,84.5,0.0,19.5,80.2,15.2,0.0,80.0,178655,168864.0,174543.0,189744.0,177705.0,157805.0,155847.0,156108.0,169518.0,180046.0,187784.1,168536.2
0.0,76.0,93.0,52,70,63.5,27.14,73,14.47,14.0,0,0,0,84.5,0.0,19.5,83.0,18.0,0.0,84.5,201034,178655.0,168864.0,174543.0,206726.0,176295.0,176113.0,166276.0,177709.0,169518.0,187919.9,169230.1
0.0,80.0,93.0,63,77,70.0,21.39,35,14.44,13.78,0,0,1,86.5,0.0,21.5,85.2,20.2,0.0,84.5,208612,201034.0,178655.0,168864.0,197281.0,170243.0,167938.0,154125.0,208617.0,177709.0,187106.7,171017.7
